name,name,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,name.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr
ECO11807,ECO11807,0.0,-0.788238,0.0,-0.788238,22.67887,6.466116,37.4467,4.105926,87.15051,3.973458,-2.866914,3.633021,178.5593,4.436032,59.71526,3.704227,178.5425,4.87385,25.47185,3.152938,29.42138,2.891833,50.46489,1.218979,668.1078,7.9566050000000015,152.2137,3.676717,163.6001,4.062834,112.0394,3.620778,10.51909,2.550342,0.0,1.114737,177.5531,5.079115,0.0,0.0,0.0,0.0,0.0,0.0,165.2458,52.96659,141.5016,22.22468,234.575,18.41637,0.0,0.0,39.81931,25.18317,0.0,0.0,365.4096,16.45749,116.1986,5.725635,331.996,16.35896,46.76688,11.00587,55.81927,9.005007,86.54691,3.846865,1109.762,34.1243,254.5497,11.31431,274.5515,12.46479,192.8704,9.56184,ECO11807,0.0118,0.0427,0.0184,0.0075,0.0776,12.1535,0.1876,0.0302,15.7275,0.0652,0.1054,169.162,0.0563,0.3667,13.1265,6.1158800000000015,15.1909,14.7325,-0.00120735,12.5245,14.5079,0.8803,17.1317,0.3144,0.0212,0.0205,-18.9274,14.2755,0.047,3679.74,0.0,0.1359,0.0207,16.2223,2.92036,3.82838,1.62079,0.854325,0.640097,9.45,2.84768,1.37941,9.21,0.398714,1.93966,0.96357275,9.07,0.630957,0.873569,1499950000,9.32221,0,0,0,39129200,0,ALFALFA,0,1,3679.74,-18.9274,0.0,0.0,11.1969,1,11.2049,9.2135,0.0,0.421244,9.5675,8300,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.07883,L,8.971960000000003,0.187595,0.854325,9.21,-19.4924,1.32846,0.980101,2.08956,2.04008,0.857665,2.80118,0.161949,0.26848
ECO03203,ECO03203,0.0,-0.7319045,0.0,-0.7319045,222.1171,5.949882,230.7693,4.958115,416.3255,6.470348,25.7806,3.082344,880.1432,9.01132,985.954,10.3944,2938.698,23.84694,102.084,2.67286,54.25139,2.063495,56.01144,0.8867053,2665.077,20.81231,168.9434,2.674505,296.4507,4.289301999999998,211.724,3.459402,75.28439,2.342696,0.0,1.035069,2960.921,24.19306,0.0,0.0,757113.3,32100000.0,0.0,0.0,315.6489,24.45365,319.1902,25.09415,568.2562,40.90854,30.38826,49.60227,0.3804903,129.4187,0.0,0.0,1187.845,74.40701,1358.412,76.24716,3881.178,217.849,130.4547,8.955542999999997,71.83077,5.368339,81.01516,3.49223,3666.322,171.8876,238.2799,10.27127,404.8618,21.53681,293.1166,13.77221,ECO03203,0.0116,0.042,0.0182,0.0074,0.0764,13.3462,0.1848,0.0298,31.0839,0.0429,0.1039,179.36900000000003,0.0554,0.3261,14.058,12.2365,15.5869,15.3939,0.0946388,13.7871,15.2802,0.3871,26.9673,0.1757,0.0225,0.0387,-19.6303,15.1702,0.0282,6900.24,0.0,0.2138,0.021,16.4605,2.0666,2.82163,1.02773,3.42772,0.261156,9.27,2.05505,0.924213,9.13,0.157639,1.3000200000000002,1.4218377,9.07,3.16228,0.776443,0,10.2211,0,0,0,0,0,,0,1,6900.24,-19.6303,0.0,0.0,11.1659,1,11.3739,9.1425,0.0,0.950059,10.2575,2628,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.18766,L,7.52809,0.184805,3.42772,9.13,-19.8123,1.1024200000000002,0.835951,1.80563,1.79302,3.42757,2.49623,0.0858421,0.14535
ECO02335,ECO02335,0.0,-0.7729398000000001,0.0,-0.7729398000000001,8.398546000000001,4.5736940000000015,42.86085,3.4414300000000004,91.69014,3.591135,4.045885,2.844456,203.6898,4.067538,54.62991,2.868369,162.3036,3.875787,19.0358,2.1856150000000003,21.28138,1.840201,53.31446,0.8990971,742.1164,7.3504809999999985,160.8087,2.711882,141.0297,3.296632,97.23933,2.696016,11.74399,1.840011,0.0,1.093102,162.6958,4.070884,0.0,0.0,472.5794,72.59591999999998,534.3607,76.27946,29.21615,16.72589,86.27632,11.40499,170.2203,12.10443,0.0,0.0,0.0,0.0,10.9305,9.53608,366.5015,22.20221,99.77896,5.6344910000000015,285.0828,16.09855,35.3772,7.235221000000001,39.63348,6.270437,88.58206,4.483494,1200.877,54.25819,260.5355,13.18675,223.8743,13.13609,157.7551,9.436163,ECO02335,0.0287,0.1041,0.045,0.0183,0.1893,13.3228,18.1957,0.0738,21.2501,0.0876,0.2573,178.476,0.1373,0.1839,14.1662,8.2903,16.2548,15.8379,-0.157808,13.6917,15.6043,0.3318,18.3938,0.0976,0.0256,0.021,-19.2523,15.4095,0.0462,6849.67,0.4867,0.1727,0.021,17.3595,2.76357,3.63644,1.52989,1.35156,0.5439470000000001,9.47,2.6505,1.32315,9.25,0.337204,1.7776299999999998,1.0143797,9.15,1.41254,0.927792,0,9.64924,0,0,0,0,0,,0,2,6842.88,-20.4825,0.0,12.035,11.5019,0,11.6459,9.9105,0.0299735,2.99415,10.2435,2082,0.0934568,0.0,47.6121,11.5516,1.0,notinresolve,0,1,0,1.1174,L,7.9993,0.457783,1.35156,9.25,-19.7332,1.27724,1.02348,2.02542,2.05619,1.3691,2.80438,0.148838,0.244528
ECO12675,ECO12675,0.0,-0.8044394,0.0,-0.8044394,22.13335,3.177476,32.87403,2.494403,59.4936,2.577271,4.125922,2.398589,120.5197,2.888949,64.92277,2.685516,193.8186,4.084376,12.22742,1.941341,16.76501,1.738455,20.92303,0.6315579000000001,399.2753,4.353179,63.10868000000001,1.904923,89.41619,2.558217,63.11684,2.267049,11.2668,1.7604959999999998,0.0,1.137649,194.0113,4.186622,0.0,0.0,817.0125,2062.845,0.0,0.0,37.80974000000001,8.387006,48.75263,6.365064,80.52644000000002,7.511653999999999,12.69287,9.483934,0.5691656,29.21895,5.231606,5.170517,165.5013,8.731307000000001,90.50079,4.036522,258.5737,11.53292,14.43269,4.117181,21.649420000000006,3.3686190000000003,27.38985,1.605382,518.3391,14.34509,80.5584,4.721712,113.1362,5.233931,84.12447,4.648979,ECO12675,0.0128,0.0463,0.02,0.0081,0.0842,13.9256,0.2037,0.0328,17.7488,0.0766,0.1145,193.213,0.0611,0.2477,14.7117,5.84251,16.5997,16.1549,0.0259323,13.8697,15.9075,0.4101,15.6123,0.5426,0.0238,0.0571,-18.7256,15.7151,0.1222,6441.23,0.0,0.2372,0.0233,17.7693,3.02242,3.85153,1.85503,0.961904,0.616287,9.31,2.61279,1.64518,9.13,0.406441,1.78367,0.23502086,9.01,0.630957,1.2925,0,9.23197,0,0,0,0,0,,0,1,6441.23,-18.7256,0.0,0.0,11.1559,1,11.1599,9.1225,0.0,0.564575,9.4745,8864,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.08144,L,8.38597,0.203671,0.961904,9.11,-19.0699,1.45673,1.43144,2.21708,2.4885900000000003,0.706132,3.24894,0.260639,0.399576
ECO12557,ECO12557,0.0,-0.7052858,0.0,-0.7052858,10.10062,4.094846,45.0565,3.29314,72.49383,3.173493,-4.177003,2.702978,171.528,3.627934,73.37389,3.168725,215.1663,4.270552,22.18466,2.414442,27.48774,2.043885,44.27883,0.8774777,678.6624,6.767697999999998,133.5552,2.646673,141.583,3.458615,107.3672,2.80745,13.79619,2.034436,-239863.2,732000000000.0,213.6256,4.3677199999999985,0.0,0.0,515.8066,106.1294,701.7704,85.75253000000002,36.45203,20.718000000000004,132.6095,16.95045,203.4619,15.44203,0.0,0.0,1.2903790000000002,131.1596,0.0,0.0,419.6871,17.987679999999994,181.3393,7.19077,518.1122,20.54506,39.84354,7.729592999999999,61.23992,6.465681,94.35802,3.050208,1396.8370000000002,36.05405,277.5236,8.971200999999997,292.9271,12.09436,224.5498,11.55702,ECO12557,0.0118,0.0428,0.0185,0.0075,0.0779,12.7152,0.1884,0.0304,24.4973,0.0266,0.1059,179.84400000000005,0.0565,0.139,13.4525,6.21135,15.985,15.5096,-0.0472565,13.2195,15.2856,0.3735,13.4318,0.2029,0.0223,0.0206,-19.4441,15.0727,0.0403,6676.22,0.0,0.7504,0.0259,17.0129,2.94772,3.88243,1.61064,0.970092,0.6437510000000001,9.65,2.91554,1.36439,9.39,0.397499,1.98083,1.6786772,9.29,0.630957,0.84034,2683410000,9.57481,0,0,0,193206000,0,ALFALFA,0,1,6676.22,-19.4441,0.0,0.0,11.2689,1,11.3249,9.4085,0.0,2.54988,9.7975,8793,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.13755,L,8.38674,0.188355,0.970092,9.39,-20.0277,1.34408,0.946194,2.12522,2.03252,0.970984,2.81366,0.151901,0.257755
ECO05893,ECO05893,0.0,-0.7406216999999999,0.0,-0.7406216999999999,22.0205,2.986659,31.53203,2.155072,59.5565,2.175882,-1.653104,1.87418,137.8381,2.671377,64.16882,2.224946,190.0698,3.173753,14.40089,1.80922,23.52787,1.55559,30.94274,0.6373248,519.9744,4.66217,93.33046,1.922317,126.1205,2.333257,89.68315,2.394199,5.821149,1.941661,0.0,1.047397,189.4174,3.206493,0.0,0.0,-9999.0,0.0,-9999.0,0.0,33.02369,7.076867,44.83206,4.270787,83.29758000000002,6.764628,0.0,0.0,0.0,0.0,1.953397,9.630598,197.783,9.306278,91.5238,3.631257,261.4966,10.37502,15.65393,4.02193,27.721120000000006,3.511935,38.06293,1.541572,670.2235,18.09515,111.9498,4.534035,153.4355,4.838617,112.8716,4.8013900000000005,ECO05893,0.0137,0.0495,0.0214,0.0087,0.09,13.468,0.2176,0.0351,25.8442,0.0354,0.1223,182.688,0.0652,0.2216,14.3719,7.58078,16.2938,15.8949,-0.113878,14.1797,15.6719,0.3016,16.9938,0.4538,0.0319,0.0225,-18.9189,15.5112,0.0394,6234.61,0.0,0.0873,0.021,17.2683,2.6579,3.51025,1.4465,0.918792,0.542736,9.35,2.60649,1.24208,9.13,0.33831999999999995,1.7541400000000005,0.93833718,9.01,0.630957,0.8340049999999999,2096780000,9.46768,0,0,0,168491000,0,ALFALFA,0,2,6319.4,-21.0574,0.0,150.296,11.8379,0,11.8889,10.3805,0.0733953,1.37144,10.4575,2749,0.114319,0.0,80.5175,11.9431,1.0,notinresolve,0,1,1,1.09457,L,8.04883,0.217551,0.918792,9.13,-19.385,1.25395,0.927666,1.98529,1.94237,0.919257,2.67371,0.145586,0.239246
ECO12568,ECO12568,0.0,-0.712577,0.0,-0.712577,11.70766,1.794821,22.41519,1.443824,39.67146,1.66555,0.3510551,1.230714,83.57625999999998,1.721037,55.1817,1.5685790000000002,166.2636,2.375655,6.107192,1.178713,8.577264999999999,0.9024305,10.19276,0.3339523,272.8336,2.731477,30.74372,1.007276,50.7242,1.447424,38.00717,1.246151,7.052903999999999,1.081787,0.0,1.007736,166.2636,3.251875,0.0,0.0,153.2148,76.37856,269.1084,190214.4,26.62467,6.1044730000000005,39.1335,4.32475,70.40071,6.284049,0.0,0.0,9.838677,5.576959,4.036622,43.17204,146.3783,8.945003999999997,99.18723,4.5586160000000016,283.3921,13.02462,11.14723,23.47229,16.0098,2.750386,16.83426,0.913124,440.4253,16.35131,49.51252,2.685659,89.3195,4.7427199999999985,64.1779,3.850987,ECO12568,0.006999999999999999,0.0254,0.011,0.0045,0.0462,0.0,0.1116,0.018000000000000002,25.4109,0.0238,0.0627,189.552,0.0335,0.0,15.1255,8.35792,16.9366,16.6096,-0.023035,14.4501,16.4639,0.2854,17.9805,0.785,0.0322,0.0207,-18.2451,16.3014,0.044,6446.71,0.0,0.6658,0.0286,17.7732,2.4049,3.24135,1.23213,1.29549,0.431833,9.01,2.44105,1.06228,8.77,0.26197800000000004,1.6046,0.52063703,8.65,1.41254,0.753132,1801500000,9.40176,0,0,0,120100000,0,ALFALFA,0,1,6446.71,-18.2451,0.0,0.0,11.0249,1,11.0659,8.7775,0.0,1.88651,9.4935,8801,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.19139,L,7.53407,0.111645,1.29549,8.77,-18.6025,1.21012,0.8353209999999999,1.94884,1.84951,1.2955299999999998,2.5882400000000003,0.113739,0.195929
ECO03728,ECO03728,0.0,-0.732746,0.0,-0.732746,7.294995,2.643694,43.4648,2.235908,73.44946999999998,2.399168,-2.011894,2.040632,169.925,3.123143,15.79061,1.978553,51.16067,2.281041,16.21095,1.843758,18.58198,1.723397,66.56264,0.9657708,577.4208,5.869917,200.7683,2.912985,116.2309,2.64854,80.56273,2.4376830000000003,4.019618,1.6593790000000002,0.0,1.036259,52.75484,2.596444,0.0,0.0,235.0246,54.93157,283.1186,45.74408,25.84279,10.81506,84.007,7.53511,138.5807,7.957214,0.0,0.0,0.9843305,29.829590000000003,0.0,0.0,296.1075,11.55821,32.61656,2.013186,93.19019,5.7519589999999985,25.32551,4.650735,34.24157,5.98281,108.4813,2.939669,920.2163,23.00684,319.0627,8.646085000000001,185.5172,7.821003,130.776,6.643324000000002,ECO03728,0.0084,0.0304,0.0131,0.0053,0.0552,12.5573,16.5085,0.0215,25.0222,0.0442,0.075,192.525,0.04,0.2773,13.3477,8.18645,15.184,14.8215,0.00881958,12.6963,14.6004,0.7905,19.4754,0.1652,0.0847,0.0607,-20.0418,14.4856,0.0282,6452.89,0.218,0.133,0.0309,16.135,2.57882,3.43751,1.36773,1.3578,0.49921,9.75,2.5689900000000003,1.1752,9.53,0.306681,1.7103,2.8686221,9.41,1.41254,0.775854,3048370000,9.6302,0,0,0,140386000,0,ALFALFA,0,1,6452.89,-20.0418,0.0,0.0,11.3309,1,11.4969,9.5325,0.0,2.20863,9.8805,2974,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.2271,L,8.40859,0.13347,1.3578,9.53,-20.5069,1.20576,0.856417,1.93987,1.8654,1.35799,2.59951,0.116213,0.196775
ECO06654,ECO06654,0.0,-0.7602380999999999,0.0,-0.7602380999999999,10.40383,2.278684,21.0295,2.206236,27.02085,1.772347,2.398946,1.7574759999999998,62.99828,1.896073,38.68452,1.638241,111.9451,2.183311,8.544414999999999,1.4510379999999998,9.092978,1.014441,7.812327000000002,0.3527683,204.406,2.249606,23.56378,1.064029,44.152,1.186179,30.59787,1.195726,3.93409,1.402312,0.0,1.0751389999999998,112.0803,2.236184,0.0,0.0,0.0,0.0,0.0,0.0,27.16721,7.643141,48.25057,8.242410000000001,42.34431,4.389258,1.520398,10.34013,6.377896,3.78641,1.922325,5.399263,92.9675,5.56418,53.67562,2.5533330000000003,153.3589,7.295236,10.34659,2.753371,17.40306,2.987932,11.0547,0.9890194,274.9816,9.320815,32.51382,2.908881,60.52866,3.090199,41.7981,2.898892,ECO06654,0.0091,0.0331,0.0143,0.0058,0.0601,13.3579,0.1454,0.0234,29.9161,0.0888,0.0817,191.013,0.0436,0.4568,14.4019,10.2325,15.6886,15.4673,-0.0227032,13.1792,15.3573,0.5178,18.799,0.3171,0.0214,0.0206,-18.7068,15.2396,0.0287,4690.36,0.0,0.2689,0.0249,16.4745,2.09868,2.88422,1.01583,2.31154,0.296427,9.01,2.16482,0.895775,8.81,0.176373,1.3792799999999998,0.77868828,8.73,3.16228,0.692551,0,9.81397,0,0,0,0,0,,0,1,4690.36,-18.7068,0.0,0.0,11.0409,1,11.1549,8.8205,0.0,0.5518810000000001,9.8555,4996,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.15655,L,7.49892,0.14535499999999998,2.31154,8.81,-18.9532,1.11046,0.752747,1.82695,1.7251900000000002,2.31153,2.44168,0.0778236,0.13802
ECO09687,ECO09687,0.0,-0.7612551,0.0,-0.7612551,51.01492,4.837594,86.79793000000002,3.697957,144.0946,3.917807,9.921149,3.189059,312.668,5.1192150000000005,233.7452,4.920046,715.9324,8.321269000000001,37.74972,2.768419,31.71405,2.321602,33.596270000000004,0.8777135,976.3885,8.720342,101.3341,2.647383,159.1451,3.659556,113.7951,3.055111,20.93072,2.2297830000000003,0.0,1.076577,716.1823,8.322337,0.0,0.0,1616.759,16526.95,1304.347,2346396.0,70.66009,11.40375,111.1494,8.519453,177.5181,8.197142,8.176076,63.36501,41.07005,12.16459,0.0,0.0,389.332,8.739165,307.0895,4.278425,877.3987,12.22407,48.36326,7.121067999999998,41.24514,5.242708,43.92509,1.945629,1220.548,12.80989,129.1915,5.722438,205.7701,7.293605,143.0294,5.525018,ECO09687,0.0096,0.0347,0.015,0.0061,0.0631,13.7759,0.1526,0.0246,42.7292,0.0242,0.0858,227.55,0.0458,0.5885,15.1706,2.79394,16.7806,16.4611,0.02696040000000001,14.5095,16.311,0.649,7.0842100000000015,0.3826,0.0219,0.0255,-18.004,16.1594,0.0632,5357.49,0.0,0.3281,0.0221,17.5964,2.38168,3.21632,1.21461,1.38263,0.420843,8.89,2.42255,1.04811,8.67,0.254353,1.58792,0.41166712,8.55,1.41254,0.749685,0,9.27958,0,0,0,0,0,,0,3,5356.27,-19.7016,0.0,42.2493,11.3169,0,11.3919,9.5675,0.13459000000000002,0.722571,10.0315,6925,0.110035,0.0,62.414,11.5181,1.0,notinresolve,0,1,0,1.23855,E,8.701410000000001,0.152636,1.38263,8.67,-18.3487,1.20569,0.8312129999999999,1.94508,1.84425,1.38297,2.58364,0.111128,0.192656
ECO12334,ECO12334,767008.4,297571.4,-261.955,265.2841,83.74799,8.103361,194.6298,5.843583,361.8394,6.713303,7.451569,3.994756,814.5176,9.284049,440.3847,7.26457,1329.685,13.63656,101.481,3.455374,44.81054,2.835531,161.9395,1.900482,2838.878,22.18229,488.4469,5.732286,379.7204,6.011035,280.3478,5.1202440000000005,66.79049,3.211611,-261.9559,3360.44,1329.685,13.68529,0.0,0.0,1903.837,134.1967,1634.249,113.6097,223.6346,28.43736,379.9288,17.68824,656.7339,21.90194,0.0,0.0,16.27346,10.30683,12.29957,24.00432,1419.366,36.33466,784.1411,18.11194,2240.403,51.7484,156.1303,10.00714,77.1035,8.102302,263.9101,5.060142,4494.352,86.30708,776.2062,14.88277,612.9269,15.29054,442.8602,13.28065,ECO12334,0.027000000000000003,0.0978,0.0423,0.0172,0.1779,13.597,0.4302,0.0694,7.1193,0.0606,0.2418,174.87400000000005,0.129,0.2394,14.6329,2.99012,16.6212,16.1817,0.115055,14.3523,15.9315,0.6725,10.2763,0.1513,0.0317,0.0213,-18.7369,15.6993,0.0561,6353.44,0.0,0.1703,0.083,17.6938,2.73202,3.56881,1.55849,1.06369,0.521469,9.29,2.53179,1.3648,9.05,0.32778,1.695,0.46483115,8.93,0.630957,1.03486,1866400000,9.31741,0,0,1,136092000,0,ALFALFA,0,2,6357.29,-19.0888,0.0,6.82412,11.1779,1,11.2409,9.1885,0.051690199999999985,1.02835,9.6405,1269,0.104326,0.0,38.1625,11.204,1.0,notinresolve,0,1,1,1.1008,E,9.11878,0.430237,1.06369,9.05,-19.1276,1.3150700000000002,1.14318,2.05806,2.16915,1.0639299999999998,2.91214,0.180788,0.289106
ECO02433,ECO02433,0.0,-0.7543979000000001,0.0,-0.7543979000000001,44.19093,4.11762,90.63607,3.181126,151.3944,3.2787870000000003,3.044614,2.4404220000000003,329.3584,4.045083,176.1361,3.217467,537.4227,5.518216000000002,38.32478,2.076934,37.04144,2.086554,42.14662,0.7029418000000001,1020.538,7.282031,127.1239,2.120232,204.215,2.921109,141.86700000000005,2.61785,21.57021,1.698039,0.0,1.0668799999999998,536.7404,5.517674,0.0,0.0,1230.596,263.0512,831.6719,5098.543,51.12524000000001,7.232061,130.4364,7.5493320000000015,196.6194,7.003278,38.74349,0.0,13.09337,12.46024,10.56027,9.265181,423.0012,8.161246,233.5465,2.601529,667.2758,7.432939,48.50974,4.822535,49.05337,4.07673,55.4861,1.439569,1306.865,11.79349,163.1944,4.234026,267.9334,5.731028,183.0808,4.987375,ECO02433,0.0101,0.0367,0.0159,0.0065,0.0668,14.0181,0.1615,0.026,23.6709,0.0455,0.0907,172.16400000000004,0.0484,0.4563,15.5357,3.3851400000000003,17.0261,16.6258,0.218744,14.9034,16.4128,0.6705,9.84894,0.218,0.0533,0.0439,-18.2227,16.3244,0.0929,6384.24,0.0,0.1552,0.0382,17.921,2.57321,3.36895,1.45436,1.02879,0.472511,8.99,2.3871,1.28331,8.81,0.30145500000000003,1.59135,0.28823794,8.67,0.630957,0.98735,0,9.20924,0,0,0,0,0,,0,2,6384.45,-18.6644,0.0,0.372146,11.1079,1,11.1449,9.0555,0.110855,1.87141,9.5705,681,0.0914297,0.0,38.9071,11.1239,1.0,notinresolve,0,1,0,1.17467,L,8.618039999999999,0.161468,1.02879,8.79,-18.4872,1.29584,1.09262,2.02414,2.10487,0.876999,2.83318,0.178314,0.283581
ECO11479,ECO11479,0.0,-0.7153503000000001,0.0,-0.7153503000000001,32.98188,5.4235,88.71786,4.065575,164.1291,4.387378,4.531466,3.483442,358.3798,5.6640690000000005,115.788,4.030054,350.8078,6.159808,40.14116,2.737167,26.00493,2.466469,82.33128,1.317886,1204.962,10.86181,248.3302,3.975044,212.0865,4.402248,147.2984,3.617965,17.92602,2.453088,0.0,1.011658,348.9995,6.216719,0.0,0.0,704.6467,81.28647,683.6713,61.58593000000001,91.26654,19.817870000000006,156.8981,11.29405,259.0151,15.285329999999998,24.79972,20.07068,0.0,0.0,0.0,0.0,543.4463,24.98555,178.2458,7.552513,509.2736,21.57861,54.75176,6.174424,37.44773,5.810698,123.0661,4.687819,1747.194,48.90178,361.9592,13.7877,305.3122,12.464,215.7107,9.672827,ECO11479,0.0115,0.0416,0.018000000000000002,0.0073,0.0757,0.0,0.1831,0.0295,27.0917,0.0517,0.1029,177.97799999999995,0.0549,0.0,15.3732,1.94538,16.8445,16.4676,0.13430799999999998,14.1769,16.3529,0.9105,8.771930000000001,0.4057,0.0806,0.0638,-18.4769,16.1219,0.0678,6653.03,0.0,0.2556,0.0593,17.6882,2.46171,3.3083400000000003,1.27748,1.42605,0.445223,9.09,2.47609,1.1016,8.85,0.269352,1.62946,0.57809508,8.75,1.41254,0.792358,2174480000,9.48348,0,0,0,127910000,0,ALFALFA,0,1,6653.03,-18.4769,0.0,0.0,11.0549,1,11.1099,8.8635,0.0,1.62886,9.5765,8116,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.14513,E,9.44533,0.183054,1.42605,8.85,-18.8185,1.23878,0.881386,1.9880400000000005,1.90893,1.42657,2.6581900000000003,0.122208,0.211235
ECO08617,ECO08617,0.0,-0.7234143,0.0,-0.7234143,13.09336,4.284519,21.74414,2.901056,37.42525,2.629413,1.015743,2.6022830000000003,83.0862,2.703359,42.64004,2.55995,118.1109,3.3593900000000003,11.47885,2.0340740000000004,13.10377,1.690378,13.20786,0.5786145,279.0919,3.737059,39.83795,1.7452330000000005,52.51207,2.073701,40.22866,2.282012,5.487541,1.881977,0.0,1.023062,116.8487,3.4340900000000003,0.0,0.0,985.9678,0.0,198.1245,38.02117,21.24019,8.284101,34.14589,8.368333,49.45121,6.854301,0.0,0.0,0.0,0.0,0.0,0.0,112.117,7.037355000000002,57.72067,3.065621,164.9162,8.758918,17.501739999999998,5.868199,24.51472,4.7116120000000015,19.30562,1.563312,370.0507,12.84135,56.78123000000001,4.597976999999998,73.67114000000002,4.607725,57.01156,4.757065,ECO08617,0.0193,0.07,0.0303,0.0123,0.1273,13.1187,18.151,0.0496,26.4128,0.0331,0.173,162.09799999999996,0.0923,0.2378,14.2437,9.28887,16.0437,15.6488,0.0257244,13.4834,15.4119,0.3326,22.8852,0.0894,0.0221,0.0207,-19.1894,15.3231,0.0303,6227.09,0.1031,0.1898,0.0217,17.1106,2.73733,3.59175,1.5435299999999998,1.27768,0.496695,9.37,2.5449200000000003,1.35841,9.19,0.311573,1.6905,0.56250162,9.11,1.41254,1.09458,2110400000,9.47049,0,0,0,130733000,0,ALFALFA,0,1,6227.09,-19.1894,0.0,0.0,11.1939,1,11.2649,9.2055,0.0,1.30816,9.6565,6241,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.11479,L,8.02171,0.307751,1.27768,9.19,-19.5062,1.35515,1.2052200000000002,2.12622,2.26497,1.2953,3.03605,0.184757,0.295397
