name,name,name.1,name.1.1,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,name.1.1.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr
ECO10119,ECO10119,ECO10119,ECO10119,0.0,-0.7514235,0.0,-0.7514235,56.42144,6.038651,153.4974,4.931414,322.3417,6.14963,15.188,4.760335,778.9567,9.467154,215.4452,6.156761,644.0473,9.454166,101.8637,4.725736,166.8611,5.93014,619.562,5.032197,3439.817,27.70111,1868.742,15.17825,711.2396,10.50989,650.893,10.03736,60.77396,5.552384,0.0,1.062673,640.7256,9.535014,0.0,,0.0,,24564242444971.81,2672989517642.463,434.08047699324635,86.87943040447021,828.2129290306376,85.46692339148368,1478.9521303146278,128.00552005346833,50.60171236007,38.644886556917406,17.309215402644195,138.06937707154847,5.092710239590557,75.682805233387,2819.5870874519546,187.7710971914347,771.7250214692803,50.96934103277739,2190.1986052965276,142.27318962485143,278.66281205439157,25.26817587499954,418.24458929352085,31.38246480541901,1498.3321821717113,53.683244254768816,8064.01907011259,292.7795543217713,4397.512301417378,156.09550416618916,1669.9963860156506,64.61973345399339,1495.9460949428994,61.904013235053014,ECO10119,0.0119,0.0431,0.0186,0.0076,0.0783,12.202,18.8315,0.0305,2.9923,0.0218,0.1064,184.723,0.0568,0.3304,13.0318,4.39136,15.7681,15.1304,0.00263214,12.7657,14.8102,0.7626,15.5055,0.1844,0.0215,0.021,-19.7631,14.5596,0.0473,6484.95,0.1132,0.4938,0.0212,17.0833,3.56785,4.48405,2.22422,0.183657,0.867302,9.99,3.12713,1.92912,9.85,0.572203,2.21093,0.43935247,9.67,0.125893,1.5141,3332940000,9.05803,1972100000,217286000,1,222196000,2539300000,ALFALFA,0,3,6546.73,-20.8526,0.0,74.0649,11.7839,0,11.8049,10.3195,0.0241304,0.813391,10.4255,746,0.115943,0.0,83.3534,12.0204,1.0,rs0798,1,1,0,1.16235,E,9.58719,0.189337,0.183657,9.85,-20.0882,1.81692,1.7302799999999998,2.65098,2.9267,0.126322,3.76076,0.404314,0.620501
ECO05492,ECO05492,ECO05492,ECO05492,0.0,-0.813426,0.0,-0.813426,170.56900000000005,5.168121,176.8633,3.973148,296.0594,4.809321,21.16945,2.2659860000000003,637.4965,6.763681,745.7097,7.354121000000001,2179.813,19.33174,75.86118,2.230785,37.53775,1.579828,39.56236,0.6782501,1950.25,15.86004,119.3292,2.045757,196.5351,3.037827,145.0926,2.4833220000000003,53.37095,1.879326,0.0,1.150358,2187.567,19.487,0.0,,-5916.097532549171,-2174.72201212281,0.0,,146.98261878886692,52.286812893393524,146.60421346849859,46.360741170090954,261.6212203764718,72.60887159724686,18.125765323975354,5.7019195798091635,1.9727246768829148,5.876733275420053,1.1903862022838059,6.7451771409394645,600.0828446416734,136.98537748724513,628.5463141074177,129.8039764490314,1802.666562418597,365.13122923593465,67.67122271793582,10.143489941838281,33.63692360533445,4.9619996057849525,37.033772481999684,4.543068980420012,1716.2369356751858,198.68246397800678,109.05224406193697,13.257316935263395,175.09187435063814,20.71869485859462,127.97265539468108,14.334049960526858,ECO05492,0.0134,0.0484,0.0209,0.0085,0.0881,0.0,0.213,0.0343,21.0824,0.0315,0.1197,156.012,0.0639,0.0,14.8763,8.185960000000001,15.9392,15.6508,0.0277977,13.9123,15.5076,0.7669,22.4667,0.1599,0.0266,0.0648,-18.9419,15.3344,0.0349,5634.62,0.0,0.1588,0.031,16.9623,2.37707,3.13926,1.33922,2.2749200000000003,0.34411,9.11,2.14415,1.21045,8.95,0.21534,1.38196,0.40269471,8.87,3.16228,1.0598299999999998,0,9.50917,0,0,0,0,0,,0,1,5634.62,-18.9419,0.0,0.0,11.0939,1,11.2069,8.9565,0.0,0.537018,9.6195,4197,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1251,L,8.071710000000001,0.213001,2.2749200000000003,8.95,-19.116,1.21136,1.14876,1.92732,2.11999,2.28959,2.83595,0.151201,0.240129
ECO09134,ECO09134,ECO09134,ECO09134,0.0,-0.7870348,0.0,-0.7870348,139.6548,7.350469,146.0853,5.261574,259.6835,5.666561,6.89427,3.700201,581.9173,7.818214999999999,629.8987,7.954658,1837.139,18.83277,69.47995,2.916777,49.78086,2.440867,52.79559,0.9915611,1908.832,16.452779999999994,159.2437,2.990774,228.1857,3.92589,163.8391,3.3508379999999995,48.59058,2.502406,0.0,1.113035,1854.737,19.0323,0.0,,7.968128416351292e+32,1.6233600801639366e+31,0.0,,186.52157402792898,10.51205709437096,187.79507892058223,6.197306682271658,312.4683751638321,7.0682673428723195,2.262058254506332,0.03254536126889774,11.023287901383458,0.13526995854814083,5.2680394006308,0.06384718955185543,691.0237884825624,8.895832852196259,739.9992484610834,8.135382946183569,2104.9038701715435,22.658994260895067,72.21061363947766,1.0988252475267186,53.76588303102444,1.5465200123553189,55.523630810533994,0.6489253071338281,1976.328035060128,11.777076792797176,163.07477710894108,1.9001217178316492,233.92934853182345,2.3348595694806535,168.4359499252221,1.8973488888404522,ECO09134,0.0094,0.0339,0.0147,0.006,0.0616,13.5901,0.1491,0.024,33.1453,0.0439,0.0838,200.126,0.0447,0.1644,14.5376,5.9512199999999975,15.9416,15.6898,-0.00926208,13.7534,15.556,0.4783,13.9397,0.2206,0.0213,0.0239,-18.8298,15.4726,0.028,5496.27,0.0,0.0808,0.0207,16.8659,2.26313,3.0479700000000003,1.17838,2.39142,0.326542,9.05,2.19613,1.05137,8.87,0.199528,1.41129,0.56956271,8.81,3.16228,0.8777159999999999,0,9.71728,0,0,0,0,0,,0,1,5496.27,-18.8298,0.0,0.0,11.0629,1,11.1829,8.8865,0.0,0.86003,9.7835,6570,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1356,L,8.15049,0.149078,2.39142,8.87,-19.0361,1.18209,0.953665,1.90759,1.94427,2.3928,2.66978,0.115528,0.191477
ECO09427,ECO09427,ECO09427,ECO09427,-2790000000.0,3030000000.0,32560.88,35633.07,27.01092,4.77735,30.66086,3.101718,57.449630000000006,3.804195,0.4791512,2.6409740000000004,125.9915,3.4546410000000005,71.46370999999998,2.995006,211.791,4.421606,18.34164,2.265683,17.937079999999995,1.838175,22.99713,0.6957776999999999,451.2287,5.332079,69.36465,2.098624,106.1596,3.175671,68.47954,2.435852,13.02521,1.947829,0.0,1.1495540000000002,211.791,4.4918879999999985,0.0,,1128.029856258454,615.1177252031841,315.66682207089633,112.6437703896153,64.95338664560254,21.75736360905387,65.26894597961719,14.18734562841293,110.58968675248867,17.896287918055545,12.961849947578772,7.850476357187909,32.313501811889886,67.66080831820639,0.0,,221.10503310611418,24.797769260133126,124.48767694978322,12.938529006481376,354.25614984656255,36.14488944779965,28.505711253883764,5.939409622951616,31.56737328570732,5.269125807983617,33.08599876569538,2.259770667556544,632.3603946834866,36.12800289525016,97.18845990704857,6.591354348462693,147.97870105929124,9.937083268957121,97.87478008069714,7.409078039097147,ECO09427,0.0048,0.0172,0.0075,0.003,0.0313,12.7383,0.0758,0.0122,37.5727,0.0255,0.0426,213.987,0.0227,0.3046,14.0289,10.7955,15.7556,15.3569,0.0261269,13.3549,15.1462,0.2677,23.4908,0.1355,0.0258,0.0208,-19.5767,14.9769,0.0429,6718.61,0.0,0.1493,0.0234,16.8056,2.76802,3.61658,1.56297,0.793604,0.559416,9.63,2.61303,1.35607,9.43,0.352514,1.76446,1.1395046,9.29,0.630957,0.997654,0,9.84317,0,0,0,0,0,,0,1,6718.61,-19.5767,0.0,0.0,11.2879,1,11.3609,9.4335,0.0,0.2260780000000001,9.9925,6741,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.16899,L,7.94741,0.0757723,0.793604,9.43,-19.9786,1.33354,1.10907,2.07872,2.14641,0.809186,2.8915900000000003,0.184784,0.296198
ECO05892,ECO05892,ECO05892,ECO05892,602343.2,440895.3,-38068.09,21653.73,43.87783,7.39462,65.45306,8.14984,136.6655,9.056657,-20.48697,8.788062,266.0944,11.32396,56.8759,10.4795,226.7068,11.09026,-5.336276,10.26543,181.2275,12.68379,127.0983,5.247909,805.4464,19.54592,383.3578,15.82889,303.6344,14.94281,231.5871,14.49859,-31.35291,12.36858,429.6079,704.1455,230.7434,12.64847,0.0,,80.41339961051132,34728.5873610661,382.4349757354073,5495.62244595039,11.043203527394096,6.573702145916982,62.018460359634254,17.54315516407222,107.94831194231949,23.75298539039181,0.0,,0.0,,0.0,,249.95596276812788,40.63356082679818,60.8947964914469,10.022170378488742,176.02745657295458,28.513343757681877,11.91096990437097,10.276536233752985,179.73479770745024,26.010264857934732,127.08023317900998,13.7281590235187,714.8740535168457,63.41463670084023,375.1402736247287,40.27935208028607,249.2410617699069,35.171358643946505,188.5476951291661,36.423955517506435,ECO05892,0.0169,0.0613,0.0265,0.0108,0.1115,10.9935,0.2697,0.0435,23.7102,0.0216,0.1516,182.689,0.0809,0.1237,11.9505,7.4116,14.6287,13.8392,-0.0305958,11.1903,13.4358,0.6258,27.6079,0.0946,0.0209,0.021,-21.1294,13.1516,0.1105,6647.06,0.0,0.0399,0.0221,16.0897,4.04044,4.95638,2.64812,0.139534,1.09688,10.69,3.40513,2.30114,10.59,0.749893,2.48919,0.22098671,10.49,0.28183800000000003,2.13324,0,9.5139,0,0,0,0,0,,0,5,6695.17,-21.8795,0.0,104.603,12.4949,1,12.3629,10.9295,0.18512,2.46375,10.9675,2143,0.132718,12.5474,107.541,12.5375,1.0,notinresolve,0,1,0,1.08141,E,9.91015,0.269745,0.139534,10.61,-21.2728,2.35437,2.45095,3.2604900000000003,3.81707,0.0111743,4.72319,0.6705399999999999,0.988256
ECO07075,ECO07075,ECO07075,ECO07075,0.0,-0.6991669,0.0,-0.6991669,37.82762,3.75103,49.24287,2.815869,94.5984,2.908823,2.416807,2.439397,213.9944,3.725585,191.6181,3.75069,575.6916,7.003506,20.58591,2.003835,22.47944,1.688798,16.0227,0.5491168000000001,638.3144,5.991068,48.32817,1.656261,89.5868,2.312464,64.22083,2.001361,12.60146,1.731927,0.0,0.9887713,576.257,7.0049600000000005,0.0,,916516.1494377527,43975536.38590804,0.0,,50.72154435709719,6.442121844617614,53.44248679723864,5.942297837343648,107.59598912277546,8.155895948725364,0.0,,0.0,,2.3411743986382447,7.70420893436008,230.65009063713805,11.457604461865987,215.98506237280694,9.671866089865716,615.0669339085208,27.00773704031953,20.028961300974583,3.7608970478037502,25.998518100198034,2.8099995977364403,16.79313797908627,1.0333465608856296,659.6592592222147,16.816341983058887,49.339413601257554,3.0308892622342447,97.26008782780707,4.59587768738974,71.03302170946301,4.162545919979566,ECO07075,0.0227,0.0821,0.0355,0.0144,0.1493,13.7189,18.2004,0.0582,0.0462,0.0327,0.2029,143.654,0.1083,0.3416,15.116,6.80362,16.5403,16.2941,0.016794200000000002,14.7478,16.1648,0.3231,16.7011,0.3214,0.0258,0.0262,-17.9287,16.0664,0.0315,4707.04,0.0426,0.2729,0.0308,17.3972,2.0724,2.83124,1.0256299999999998,3.08307,0.275133,8.61,2.08075,0.916914,8.43,0.166422,1.32191,0.16898757,8.39,3.16228,0.9874,10795900000,9.53195,6233560000,77452000,1,108116000,6615960000,GBT,0,4,4661.25,-21.3076,0.0,102.897,11.6199,0,12.0159,10.1615,0.135322,0.330567,10.7185,1053,0.117963,12.2061,77.0027,11.972,1.0,rs0090,1,1,0,1.33024,L,7.7919399999999985,0.361076,3.08307,8.45,-18.0077,1.13733,1.0584,1.8358,2.00524,4.337280000000002,2.7037,0.119495,0.190493
ECO07007,ECO07007,ECO07007,ECO07007,0.0,-0.6948771,0.0,-0.6948771,25.6644,4.724515,76.92084,3.730504,137.5483,4.003297,2.044694,3.131931,326.4547,5.344648,110.8685,3.705513,348.7495,5.820455,46.0428,2.84544,24.17507,2.457168,114.2077,1.524465,1361.401,11.87514,344.4767,4.598134,202.6795,4.111903,154.2481,3.637613,30.62425,2.727339,0.0,0.9827046,349.7742,5.915987,0.0,,6739.27583919049,645.5485673963208,1363.3730990020183,170.40084420897378,79.33478502801152,25.909123454505977,282.0160618923023,29.950019085976788,428.6386966821947,34.59839912905793,0.0,,1.3838132657409874,0.07984079430830265,0.0,,845.155443055108,50.252661974696075,297.12823137888716,16.987135614446416,841.5718025501221,47.29620789027654,91.26050446146691,8.204668385377316,48.52418143082216,7.019592411531599,206.74918404811075,7.045615024602052,2417.144567137609,73.04000737429952,606.411627302968,20.501610544609864,350.68900877374426,14.050563642181027,267.3647779850651,11.96215618419121,ECO07007,0.01,0.0362,0.0156,0.0064,0.0658,11.1354,0.1591,0.0257,39.5464,0.0214,0.0894,145.822,0.0477,0.0273,12.2919,12.5488,15.3259,14.5194,-0.170837,11.5041,14.0802,0.2326,28.4336,0.0291,0.0773,0.0261,-19.939,13.706,0.0295,5336.31,0.0,0.0881,0.046,16.8064,4.37244,5.41707,2.65096,0.0303027,1.19013,10.37,3.95624,2.22618,10.29,0.765352,2.91161,0.59568752,10.13,0.025118900000000003,1.72735,0,8.83581,0,0,0,0,0,,0,2,5429.33,-20.1227,0.0,164.882,11.7899,1,11.5229,10.3165,0.00512246,0.5255810000000001,10.3445,5206,0.0984123,0.0,75.5931,11.6666,1.0,notinresolve,0,1,0,1.15943,L,8.91657,0.159098,0.0303027,10.29,-20.1689,2.59175,2.08827,3.60335,3.73082,0.029481200000000006,4.74241,0.588287,0.949209
ECO01242,ECO01242,ECO01242,ECO01242,0.0,-0.7832874,0.0,-0.7832874,34.31406,5.331919999999998,33.58522,3.291977,62.42585,3.156765,3.5340870000000004,2.353853,132.7457,3.263473,154.2125,3.471775,450.5476,5.868686,14.397429999999998,1.905113,8.49439,1.198353,6.023958,0.3966115,440.1018,4.627261,18.16965,1.196271,40.62374000000001,1.481028,26.64021,1.678696,10.41693,1.896994,0.0,1.107736,450.5486,5.8686300000000005,0.0,,267.4302221549877,67.70671784037266,357.30379458740384,69.92934242951797,59.85453964620342,13.378535207512757,53.92285025974087,10.414268873797033,87.02332461146716,10.248581458536485,13.084969440880874,10.21042778661701,0.0,,0.0,,176.14805871079642,14.210361686441285,203.57265385000036,14.13907068061449,577.7968139952466,39.307277433187664,17.53064504799415,3.9280526422832884,10.37591410916404,2.073807749254654,7.2034700073570095,0.8438001706155939,503.7834479128778,18.901656890790413,21.142227425316076,2.473613422637239,47.73167438600044,3.1579683846397906,30.422466772984837,2.987626582499426,ECO01242,0.0147,0.0531,0.023,0.0093,0.0965,0.0,17.382,0.0376,9.1778,0.0704,0.1312,147.064,0.07,0.0,15.9797,6.2534199999999975,16.5685,16.4579,-0.0383835,0.0,16.4112,0.8211,15.1135,0.0,0.0259,0.0406,-18.2401,16.3262,0.034,5897.8,0.5835,0.5814,0.0239,17.2973,1.66575,2.35909,0.726669,4.6725400000000015,0.115177,8.55,1.7476,0.677603,8.45,0.0661106,1.05425,0.44340077,8.39,7.079460000000001,0.641554,1189470000,9.71186,0,0,1,100519000,0,ALFALFA,0,2,5898.67,-18.7812,0.0,1.5509,10.9959,1,11.1709,8.7285,0.00586052,0.5383319999999999,9.9265,1146,0.08345989999999999,0.0,60.8824,11.2744,1.0,notinresolve,0,1,1,1.35087,L,7.65518,0.233429,4.6725400000000015,8.45,-18.2589,1.00509,0.679682,1.68518,1.59814,4.67257,2.27823,0.048502,0.0866299
ECO04118,ECO04118,ECO04118,ECO04118,540681.1,177848.7,-11734.39,3122.948,53.32124,8.378716,22.81003,6.195486,40.47389,6.132517,-3.263551,6.492761,109.9988,6.898258,49.56588,6.974464,175.3836,7.663507000000001,20.19769,6.83626,128.9122,8.080200999999999,246.3941,3.95214,455.3008,11.02584,743.1815,11.92055,340.6048,9.916962,253.9467,10.01338,-13.04387,8.243734,77.57366999999998,290.8867,179.8805,8.866072,0.0,,2061.812806499793,2492.498811722237,628.9717683308498,2105.7614398065234,113.87821579888026,54.73226612084744,78.79462319834315,39.36212550428183,128.38474376571918,49.099788524016546,0.0,,0.0,,0.0,,273.61670834422097,62.809514298412054,142.0186207223835,29.126600492166656,403.2210216410673,81.11530754961242,90.2859348354284,32.40433494291262,223.6510088278816,35.333394242371355,432.55019228453745,45.572838646433574,782.5437858644718,84.55167577250555,1269.667040769805,132.16247547679887,553.3609778192815,61.76490657809195,397.22919655649866,49.23228826450466,ECO04118,0.0167,0.0606,0.0262,0.0107,0.1102,10.37,0.2664,0.043,11.6247,0.0238,0.1497,202.372,0.0799,0.4938,11.3408,15.9775,14.2261,13.5282,-0.11083,11.0062,13.1532,0.5257,48.7736,0.0445,0.0209,0.0241,-21.2892,12.9115,0.068,6202.86,0.0,0.469,0.0269,15.7314,3.7638,4.64297,2.43089,0.366495,0.987373,10.63,3.19946,2.12025,10.53,0.676739,2.32029,0.62972339,10.33,0.630957,1.8172,1340820000,9.2735,0,0,0,0,0,ALFALFA,1,33,6822.91,-24.5736,14.2054,396.102,14.0009,0,14.0009,11.9595,0.445105,0.74128,11.9805,715,0.459328,14.0817,338.176,14.3459,1.0,notinresolve,0,1,1,1.0621,L,9.05342,0.26645100000000005,0.366495,10.51,-21.5645,2.03881,2.07174,2.90636,3.33609,0.0576646,4.20364,0.5199199999999999,0.774462
ECO12212,ECO12212,ECO12212,ECO12212,0.0,-0.7445066999999999,0.0,-0.7445066999999999,104.043,3.902953,119.4743,3.225412,204.5524,3.590021,8.145631,2.22327,417.3562,4.847814,471.3041,5.16499,1412.695,11.44372,49.55832,2.222578,20.58793,1.526547,28.00405,0.5878054,1235.222,8.964101,84.46667,1.7729549999999998,117.262,2.178027,84.02688,2.131288,30.46293,3.364319,0.0,1.052891,1418.1070000000002,11.49853,0.0,,1472.2731680498205,2635.722019298342,10.663716626248892,0.5883045649964933,119.24586230505807,8.419437055618294,133.0329928978367,8.415485090064195,227.15750040715014,10.646850063985232,8.992866339182404,4.646330502794353,7.709403770345861,5.437649257998367,0.0,,452.06506866683276,15.345894356915272,526.3298409251755,15.955731033697676,1498.3777765697002,44.50951037042779,52.555542030384004,4.025720062318466,24.35087331346601,2.8353495630821484,30.688566072525536,1.0590889941929384,1292.9060963871414,23.370467838827114,90.15591001810732,3.103388846263995,125.92394055018052,3.904967712345725,90.0448332234337,3.6569032514942883,ECO12212,0.0289,0.1046,0.0452,0.0184,0.1903,0.0,0.4601,0.0742,21.4511,0.027000000000000003,0.2586,227.811,0.138,0.0,15.4349,3.28017,16.8912,16.6858,-0.0710659,0.0,16.6112,0.8009999999999999,7.18857,0.0,0.0252,0.0253,-17.6299,16.4735,0.0306,4793.28,0.0,0.1552,0.0215,17.6552,1.87076,2.61544,0.855017,2.85561,0.201437,8.47,1.96186,0.770878,8.31,0.117298,1.21718,0.27199582,8.23,3.16228,0.658133,0,9.36862,0,0,0,0,0,,0,1,4793.28,-17.6299,0.0,0.0,10.9039,1,10.9489,8.3155,0.0,0.368168,9.4135,8569,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.52463,L,8.162510000000001,0.460121,2.85561,8.31,-17.7503,1.06547,0.70849,1.77032,1.66123,2.85561,2.36609,0.0623646,0.112722
ECO11626,ECO11626,ECO11626,ECO11626,0.0,-0.7874203000000001,0.0,-0.7874203000000001,11.2601,3.604007,56.70788,2.976851,102.2071,3.1562900000000003,-0.9108182,2.459491,228.5671,3.979088,21.31918,2.285293,62.93274,2.701457,24.84171,2.136715,17.00706,1.86524,88.74255,1.183033,855.6794,7.745062,267.668,3.5682980000000004,149.7074,3.145626,109.597,2.894735,8.473588000000001,1.877663,0.0,1.11358,63.51156999999999,3.020335,0.0,,59739.06684536646,81430.87785314032,0.0,,39.03409519004881,16.49427587649124,161.45684402797173,25.512238128294353,262.75834031928525,33.69285697102509,0.0,,0.0,,0.0,,471.86002268772165,45.999246495486894,45.5327494562281,4.987771547120839,129.35885834879392,13.989219873212779,44.903295772037346,7.218865576072476,34.51797824775601,6.537955828623059,143.73690646872285,7.443059319678963,1349.519664886884,71.50952200985907,421.9978734370625,21.644434490569544,233.1202996903042,12.898697651536096,167.02781608561418,10.796493319853516,ECO11626,0.0099,0.0359,0.0155,0.0063,0.0653,11.8469,0.1579,0.0255,25.8622,0.03,0.0887,168.33,0.0473,0.414,12.6707,14.4132,14.5735,14.2059,-0.0967503,11.978,14.0033,0.7304,29.7316,0.1241,0.0251,0.0232,-20.6467,13.8587,0.0269,6399.79,0.0,0.1096,0.032,15.53,2.62746,3.50342,1.39285,1.43921,0.508476,9.99,2.61905,1.19567,9.77,0.311302,1.7430900000000005,4.9120906,9.67,1.41254,0.790756,5957370000,9.92118,0,0,0,177537000,0,ALFALFA,0,1,6399.79,-20.6467,0.0,0.0,11.4379,1,11.7119,9.7775,0.0,1.44011,10.1525,8196,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.20036,L,8.023489999999999,0.15786,1.43921,9.77,-21.1301,1.22915,0.87389,1.97787,1.9019,1.43942,2.65062,0.118004,0.201138
ECO07091,ECO07091,ECO07091,ECO07091,0.0,-0.7579739999999999,0.0,-0.7579739999999999,6.3288480000000025,4.2704830000000005,68.71696999999999,4.035761,120.072,4.114731,-1.13211,3.682742,273.3832,4.95555,18.25196,3.350721,59.58214,3.659484,26.57256,3.063944,24.13469,3.110419,155.746,1.990704,1280.962,12.54006,469.7658,6.004417,213.1072,5.006433,158.4395,4.3952800000000005,3.555731,3.03397,0.0,1.071937,60.05514,4.228066,0.0,,-18514.499584761506,-2189.3347232247065,-18495.965796895805,-2184.5795903088074,30.90869499604854,26.819196883229743,341.3643787463395,49.659709322151876,511.51515274172175,52.48144179070802,0.0,,128.72005135901,97.58875629716806,0.0,,852.2639492707153,63.36373517965756,71.9421538731773,8.83657610847485,203.479258257196,24.853760568718776,70.55581777533054,17.999919614989004,39.91540223283027,7.996095350572718,300.3757676646224,11.227288040947391,2437.474894914246,86.23908129739736,880.6357720138868,32.585220548427614,378.1652355402238,17.67951405677718,276.5738939354806,16.378499703595416,ECO07091,0.009000000000000001,0.0327,0.0141,0.0057,0.0594,11.3963,17.5941,0.0232,33.8572,0.0214,0.0807,150.565,0.0431,0.0913,12.382,9.32481,14.8028,14.1754,-0.021143,11.6159,13.8451,0.4385,24.3592,0.1274,0.0209,0.0211,-20.1904,13.5664,0.0689,5124.36,0.2232,0.0383,0.0205,16.1007,3.66912,4.63083,2.24108,0.190351,0.890043,10.21,3.2798,1.92704,10.05,0.576002,2.31808,1.0986189,9.89,0.125893,1.36934,0,9.32532,0,0,0,0,0,,0,1,5124.36,-20.1904,0.0,0.0,11.6179,1,11.5419,10.0725,0.0,0.399474,10.1505,5248,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.19995,L,9.11917,0.14366099999999998,0.190351,10.07,-20.6861,1.7490900000000005,1.56239,2.59961,2.7860400000000003,0.216146,3.63656,0.332396,0.5254439999999999
ECO02162,ECO02162,ECO02162,ECO02162,0.0,-0.7883995,0.0,-0.7883995,20.47577,3.056072,35.28946,2.304507,56.29433,2.155881,-1.034574,1.83772,121.8683,2.467755,43.89775,1.908962,129.4985,2.611413,16.23038,1.590506,15.04504,1.366307,34.6198,0.6388868000000001,414.5686,4.061718,104.4213,1.927028,83.03654,2.271818,67.55631,1.912085,8.556211,1.58085,0.0,1.114965,130.3373,2.703216,0.0,,2126.033032504275,578.5921025660734,294.7955481853151,73.93816517533874,25.78329934636996,11.07568645947222,72.17492723769307,16.27248880812174,92.02724143121912,17.337776399384644,0.0,,0.0,,0.0,,159.43009425038645,22.421002466152327,55.52428831066177,7.575482804262116,157.79653374894028,21.164503081499472,16.44060034003013,3.090921817401226,17.722729313496586,2.812097448334108,39.00485951159416,3.109153056749559,455.97006955610533,33.741880889852574,114.52568786569533,9.054008967258959,92.18412923686785,7.568458503903123,74.49338365964283,6.124275882609777,ECO02162,0.019,0.0688,0.0298,0.0121,0.1252,13.0518,0.3027,0.0488,20.3671,0.0222,0.1701,187.297,0.0908,0.1969,14.1261,6.6620399999999975,15.5484,15.2616,-0.0845089,12.9542,15.1257,0.9349,13.6383,0.199,0.0306,0.0206,-19.7419,14.9934,0.0277,6724.13,0.0,0.1082,0.0214,16.3359,2.1642200000000003,2.96582,1.05628,1.71692,0.332518,9.47,2.24206,0.922047,9.27,0.198284,1.44046,2.0658124,9.17,1.41254,0.694901,0,9.97717,0,0,0,0,0,,0,1,6724.13,-19.7419,0.0,0.0,11.2229,1,11.4049,9.2785,0.0,1.02429,10.0585,1948,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.20557,L,8.14275,0.302681,1.71692,9.27,-20.0012,1.14458,0.763283,1.87132,1.7509099999999995,1.71692,2.47766,0.088562,0.156944
