name,name,name.1,name.1.1,name.1.1.1,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,name.1.1.1.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr
ECO12212,ECO12212,ECO12212,ECO12212,ECO12212,0.0,-0.7445066999999999,0.0,-0.7445066999999999,104.04299999999999,3.9029529999999997,119.4743,3.225412,204.5524,3.590021,8.145631,2.22327,417.3562,4.847814,471.3041,5.16499,1412.695,11.443719999999999,49.55832,2.222578,20.58793,1.5265469999999999,28.00405,0.5878054,1235.222,8.964101,84.46667,1.7729549999999998,117.262,2.178027,84.02688,2.131288,30.46293,3.364319,0.0,1.052891,1418.1070000000002,11.49853,0.0,,1472.2731680498205,2635.722019298342,10.663716626248892,0.5883045649964933,119.24586230505808,8.419437055618294,133.0329928978367,8.415485090064195,227.1575004071501,10.646850063985232,8.992866339182404,4.646330502794354,7.709403770345862,5.437649257998368,0.0,,452.0650686668328,15.345894356915274,526.3298409251755,15.955731033697676,1498.3777765697002,44.50951037042779,52.555542030384,4.025720062318467,24.35087331346601,2.8353495630821484,30.688566072525536,1.0590889941929384,1292.9060963871416,23.370467838827114,90.15591001810732,3.103388846263995,125.92394055018052,3.904967712345725,90.0448332234337,3.656903251494288,ECO12212,0.0289,0.1046,0.0452,0.0184,0.1903,0.0,0.4601,0.0742,21.4511,0.027000000000000003,0.2586,227.81099999999998,0.138,0.0,15.4349,3.2801699999999996,16.8912,16.6858,-0.0710659,0.0,16.6112,0.8009999999999999,7.1885699999999995,0.0,0.0252,0.0253,-17.6299,16.4735,0.0306,4793.28,0.0,0.1552,0.0215,17.6552,1.8707599999999998,2.61544,0.855017,2.85561,0.20143699999999998,8.47,1.96186,0.770878,8.31,0.117298,1.21718,0.27199582,8.23,3.16228,0.658133,0,9.36862,0,0,0,0,0,,0,1,4793.28,-17.6299,0.0,0.0,10.9039,1,10.9489,8.3155,0.0,0.368168,9.4135,8569,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.52463,L,8.162510000000001,0.460121,2.85561,8.31,-17.7503,1.0654700000000001,0.70849,1.7703200000000001,1.66123,2.85561,2.3660900000000002,0.0623646,0.112722
ECO11626,ECO11626,ECO11626,ECO11626,ECO11626,0.0,-0.7874203000000001,0.0,-0.7874203000000001,11.2601,3.604007,56.70788,2.976851,102.2071,3.1562900000000003,-0.9108181999999999,2.459491,228.5671,3.979088,21.31918,2.2852930000000002,62.93274,2.701457,24.84171,2.136715,17.00706,1.8652400000000002,88.74255,1.183033,855.6794,7.745062,267.668,3.5682980000000004,149.7074,3.145626,109.59700000000001,2.894735,8.473588000000001,1.877663,0.0,1.11358,63.51156999999999,3.0203349999999998,0.0,,59739.06684536646,81430.87785314032,0.0,,39.03409519004882,16.49427587649124,161.45684402797173,25.512238128294353,262.75834031928525,33.69285697102509,0.0,,0.0,,0.0,,471.8600226877217,45.9992464954869,45.5327494562281,4.987771547120839,129.35885834879392,13.989219873212779,44.90329577203735,7.218865576072477,34.51797824775601,6.537955828623058,143.73690646872285,7.443059319678963,1349.519664886884,71.50952200985907,421.99787343706254,21.644434490569548,233.1202996903042,12.898697651536095,167.02781608561418,10.796493319853516,ECO11626,0.0099,0.0359,0.0155,0.0063,0.0653,11.8469,0.1579,0.0255,25.8622,0.03,0.0887,168.33,0.0473,0.414,12.6707,14.4132,14.5735,14.2059,-0.0967503,11.978,14.0033,0.7304,29.7316,0.1241,0.0251,0.0232,-20.6467,13.8587,0.0269,6399.79,0.0,0.1096,0.032,15.53,2.6274599999999997,3.5034199999999998,1.39285,1.43921,0.508476,9.99,2.61905,1.19567,9.77,0.311302,1.7430900000000005,4.9120906,9.67,1.41254,0.790756,5957370000,9.92118,0,0,0,177537000,0,ALFALFA,0,1,6399.79,-20.6467,0.0,0.0,11.4379,1,11.7119,9.7775,0.0,1.44011,10.1525,8196,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.20036,L,8.023489999999999,0.15786,1.43921,9.77,-21.1301,1.22915,0.87389,1.97787,1.9019,1.4394200000000001,2.65062,0.118004,0.201138
ECO07091,ECO07091,ECO07091,ECO07091,ECO07091,0.0,-0.7579739999999999,0.0,-0.7579739999999999,6.3288480000000025,4.2704830000000005,68.71696999999999,4.035761,120.072,4.114731,-1.13211,3.6827419999999997,273.3832,4.95555,18.25196,3.350721,59.58214,3.6594839999999995,26.57256,3.063944,24.13469,3.110419,155.746,1.990704,1280.962,12.54006,469.7658,6.004417,213.1072,5.006433,158.4395,4.3952800000000005,3.5557309999999998,3.03397,0.0,1.0719370000000001,60.05514,4.228066,0.0,,-20596.041764803907,-2748.974213313992,-20586.17054813864,-2746.3391179495347,35.663792300486215,31.045127611620842,415.68316445178846,68.73965727732059,648.6495741862434,85.5930427915861,0.0,,168.1118110819703,128.21494498725684,0.0,,1118.7777346924263,123.24314423518886,94.53689390020523,13.862402617832224,267.43450856191396,38.96993876293132,92.40474036863588,24.420695937028068,52.368221035335395,11.038828030097593,394.30985148621016,29.157449317435574,3199.7043212203394,233.1309103699616,1155.9988008766352,84.99747044389741,496.19930556673205,38.74295134228015,362.8683641888269,31.221862299724325,ECO07091,0.009000000000000001,0.0327,0.0141,0.0057,0.0594,11.3963,17.5941,0.0232,33.8572,0.0214,0.0807,150.565,0.0431,0.0913,12.382,9.324810000000001,14.8028,14.1754,-0.021143000000000002,11.6159,13.8451,0.4385,24.3592,0.1274,0.0209,0.0211,-20.1904,13.5664,0.0689,5124.36,0.2232,0.0383,0.0205,16.1007,3.6691199999999995,4.6308300000000004,2.2410799999999997,0.190351,0.890043,10.21,3.2798,1.92704,10.05,0.576002,2.31808,1.0986189,9.89,0.125893,1.36934,0,9.32532,0,0,0,0,0,,0,1,5124.36,-20.1904,0.0,0.0,11.6179,1,11.5419,10.0725,0.0,0.399474,10.1505,5248,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.19995,L,9.11917,0.14366099999999998,0.190351,10.07,-20.6861,1.7490900000000005,1.56239,2.5996099999999998,2.7860400000000003,0.216146,3.63656,0.332396,0.5254439999999999
ECO02162,ECO02162,ECO02162,ECO02162,ECO02162,0.0,-0.7883995,0.0,-0.7883995,20.47577,3.056072,35.28946,2.304507,56.29433,2.155881,-1.0345739999999999,1.83772,121.8683,2.467755,43.89775,1.9089619999999998,129.4985,2.611413,16.23038,1.590506,15.04504,1.366307,34.6198,0.6388868000000001,414.5686,4.061718,104.4213,1.927028,83.03654,2.271818,67.55631,1.9120849999999998,8.556211,1.58085,0.0,1.114965,130.3373,2.703216,0.0,,2126.033032504275,578.5921025660734,294.7955481853151,73.93816517533874,25.78329934636996,11.07568645947222,72.17492723769305,16.27248880812174,92.02724143121912,17.337776399384644,0.0,,0.0,,0.0,,159.43009425038642,22.42100246615233,55.524288310661774,7.575482804262116,157.79653374894028,21.164503081499472,16.44060034003013,3.090921817401226,17.722729313496586,2.812097448334108,39.004859511594155,3.1091530567495584,455.9700695561053,33.741880889852574,114.5256878656953,9.05400896725896,92.18412923686785,7.568458503903122,74.49338365964283,6.124275882609777,ECO02162,0.019,0.0688,0.0298,0.0121,0.1252,13.0518,0.3027,0.0488,20.3671,0.0222,0.1701,187.297,0.0908,0.1969,14.1261,6.6620399999999975,15.5484,15.2616,-0.0845089,12.9542,15.1257,0.9349,13.6383,0.19899999999999998,0.0306,0.0206,-19.7419,14.9934,0.0277,6724.13,0.0,0.1082,0.0214,16.3359,2.1642200000000003,2.96582,1.0562799999999999,1.71692,0.332518,9.47,2.24206,0.922047,9.27,0.198284,1.44046,2.0658124,9.17,1.41254,0.694901,0,9.97717,0,0,0,0,0,,0,1,6724.13,-19.7419,0.0,0.0,11.2229,1,11.4049,9.2785,0.0,1.02429,10.0585,1948,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.20557,L,8.14275,0.302681,1.71692,9.27,-20.0012,1.14458,0.763283,1.87132,1.7509099999999995,1.71692,2.4776599999999998,0.088562,0.156944
ECO07878,ECO07878,ECO07878,ECO07878,ECO07878,0.0,-0.8381531999999999,0.0,-0.8381531999999999,29.516990000000003,5.0723720000000005,37.33701,3.238218,68.36137,3.24477,6.848308,2.787916,163.4463,3.7979190000000003,95.95115,3.316335,291.7639,5.3117589999999995,18.67194,2.298029,20.31444,1.9034,20.60538,0.7037134,535.2713,5.6025199999999975,62.150569999999995,2.12256,98.55341999999999,3.061687,73.40784000000002,2.490148,11.31955,2.058583,-4495.46,2114146.0,291.6544,5.320377,0.0,,366.5180530492319,134.93141985779943,456.6339673168014,165.6721639150688,57.74243642245326,25.0826120878072,72.00530294730095,22.66329774927309,102.78453097488907,26.410777016834842,7.633582587959058,6.595115818635558,0.0,,6.687706130336079,16.061459145860212,230.5125970905793,46.573000508999,138.51497737391352,26.9265336542216,394.3624189808026,75.34546982301244,22.26897245434406,5.6697659310317725,29.42837734297875,5.8346551273758225,27.397682047266358,3.2688690551381696,659.2660276790571,69.6494042422003,80.49078433576113,9.530987509570624,125.71676297628768,14.299577972072749,95.49819408434394,11.289003392028489,ECO07878,0.0164,0.0594,0.0257,0.0105,0.10800000000000001,14.3353,0.2612,0.0421,10.3121,0.0308,0.1468,178.488,0.0783,0.3965,14.9791,6.65417,16.3587,16.1015,-0.09662439999999999,14.6888,15.967,0.3335,13.1267,0.3359,0.0223,0.0215,-18.8538,15.8257,0.0305,6614.4,0.0,0.2594,0.0228,17.2602,2.1833299999999998,2.9445900000000003,1.12289,2.43768,0.32052800000000004,9.05,2.14222,0.998936,8.87,0.196571,1.38096,0.72119635,8.79,3.16228,0.797361,1180010000,9.218010000000001,0,0,0,126429000,0,ALFALFA,0,2,6503.3,-21.4401,0.0,196.91099999999997,11.9139,0,12.0949,10.4545,0.0825354,0.948343,10.7245,2598,0.10766500000000001,0.0,60.5915,11.9748,1.0,notinresolve,0,1,1,1.13446,L,7.717519999999999,0.26121700000000003,2.43768,8.87,-19.0985,1.11555,0.862207,1.80807,1.8138299999999998,2.43787,2.50636,0.09907339999999999,0.163919
ECO11375,ECO11375,ECO11375,ECO11375,ECO11375,0.0,-0.7988427,0.0,-0.7988427,55.27672,7.357672,72.56889,5.172624,136.2113,5.0184760000000015,11.44172,4.509357,308.6317,5.824532,201.4893,5.388083,628.3423,8.81955,39.70623,3.3632489999999997,38.4395,3.1196580000000003,52.51886,1.221177,1064.34,10.8603,158.409,3.6833480000000014,198.4567,4.643402,142.6415,4.061168,24.45031,3.193516,0.0,1.129734,630.3792,8.871531,0.0,,-11584.124754403736,-1606.8483819749304,-11580.228133807106,-1604.425147706662,124.18312807426642,27.70113638937632,166.34010412118533,27.191567318973302,261.9317369112212,33.385571968589915,18.822053967902857,20.933267447905845,6.109132823131198,164.02501398554438,17.228010280941078,242.44193774708583,501.1557721649994,43.11028178193265,332.14152064916715,26.0198127804242,945.1516301738465,72.63655670051156,50.003453586597615,9.096196323717027,54.82037911328926,9.219374404544384,70.75142171872889,3.9684090095854847,1433.305508391898,62.9469180956384,207.8246428836503,11.585347559701093,259.0357268264917,14.020056706871882,185.95261069206487,10.312250033328114,ECO11375,0.0199,0.0722,0.0312,0.0127,0.1312,12.3176,0.3173,0.0512,13.1081,0.0216,0.1783,135.673,0.0952,0.0979,13.2153,10.0197,14.91,14.577,0.08143810000000001,12.652000000000001,14.4329,0.3501,24.7908,0.1443,0.021,0.0297,-19.7,14.2823,0.0299,4802.38,0.0,0.1434,0.0205,15.7939,2.34019,3.15944,1.1979899999999999,1.85687,0.39962,9.49,2.3610599999999997,1.0421200000000002,9.29,0.243752,1.54182,2.0692513999999997,9.19,1.41254,0.7264189999999999,7619970000,10.1144,0,0,1,111078000,0,ALFALFA,0,2,4902.63,-19.8168,0.0,177.697,11.2569,1,11.4249,9.3745,0.0822432,0.2295260000000001,10.2545,1219,0.11568900000000001,0.0,52.0108,11.4276,1.0,notinresolve,0,1,1,1.19675,L,8.2854,0.317327,1.85687,9.29,-20.0664,1.13199,0.7911130000000001,1.8475700000000002,1.7667400000000002,1.8568900000000002,2.48232,0.09167289999999999,0.156366
ECO06272,ECO06272,ECO06272,ECO06272,ECO06272,0.0,-0.7774395000000001,0.0,-0.7774395000000001,7.532715,3.068043,29.925959999999996,2.411405,53.91643000000001,2.473907,-1.397493,2.299107,131.4366,3.038439,18.799970000000002,2.474199,58.83371999999999,2.557974,14.42585,2.147597,18.00065,1.9658369999999998,55.81524,1.0063520000000001,539.2187,6.151911,168.3517,3.035387,131.7029,3.278582,92.74378,2.7069509999999997,6.216026,2.016785,0.0,1.099465,57.11277,2.737025,0.0,,-25126.077684007643,-2815.6090822617284,-25092.46922447953,-2808.547225357307,49.80756154238854,14.250184075588848,89.71537166763126,11.859737984521944,141.5974518520612,14.44845469074192,0.0,,0.6714928310912616,107.92148983881351,0.0,,288.14354701806116,20.171154251172496,41.63907907551617,3.6285103346701915,117.39191839176445,10.12775452314116,19.551158188836464,5.078152867784482,24.808687256773087,4.403384021326585,82.20427838286862,3.267505785392015,824.0905444716548,28.399083058042212,240.7601285572836,9.493606825540072,185.84766809225442,8.319295587964632,129.31262676135935,6.926654192620624,ECO06272,0.0073,0.0264,0.0114,0.0046,0.048,12.1058,17.9023,0.0187,31.3666,0.0216,0.0652,200.21599999999998,0.0348,0.293,13.2986,10.048,15.4507,14.9144,-0.0637302,12.552999999999999,14.6422,0.281,22.6351,0.0349,0.0227,0.0205,-19.4246,14.4135,0.027999999999999997,5080.88,0.1276,0.0498,0.0205,16.6285,3.27465,4.20945,1.9371900000000002,0.48678299999999997,0.751667,9.69,3.02392,1.66685,9.51,0.481318,2.08912,0.80953716,9.39,0.28183800000000003,1.1517899999999999,0,9.41248,0,0,0,0,0,,0,4,5050.01,-21.718000000000004,0.0,106.13,11.8979,0,12.2569,10.4785,0.204542,0.990352,10.7715,3161,0.126425,12.5145,106.09200000000001,12.4975,1.0,notinresolve,0,1,0,1.1210200000000001,L,8.3666,0.11597,0.48678299999999997,9.51,-19.9366,1.5297399999999999,1.30148,2.33526,2.43226,0.5136109999999999,3.23779,0.249266,0.39896
ECO06225,ECO06225,ECO06225,ECO06225,ECO06225,0.0,-0.7964903,0.0,-0.7964903,20.45038,4.941262999999998,36.68221,3.7072839999999996,65.68262,3.6560089999999996,3.122467,3.030302,147.2235,3.6428339999999997,93.75121,3.327328,304.078,5.421721,17.38714,2.385482,17.75199,1.918464,16.190939999999998,0.6413481,521.3403,5.457228,48.835609999999996,1.934452,88.24051999999998,2.6491569999999998,65.86983000000001,2.407052,10.18468,1.9328450000000001,0.0,1.126407,303.5008,5.451149,0.0,,-13035.656416642036,-3001.2131379252946,-13028.567856295864,-2996.0653674064056,35.77351279496021,16.356237490503858,55.472194783133624,13.252434233914196,99.32346442410885,18.778088258024233,2.2182491429996083,25.259365470713053,0.0,,0.20703350897535105,183.19964507175985,199.61376661014756,28.37072145199689,129.1158970712624,17.457183318649385,366.8554858346297,48.73030721862839,17.19863082462253,4.9836916660086334,21.493188568928147,3.613180055154226,18.104555007701297,1.7442774999744637,570.895372505022,42.333046487310774,53.15502824788374,5.0919107818519995,96.14341497386276,7.7103910919986305,72.49875035206581,6.577882480951573,ECO06225,0.0068,0.0245,0.0106,0.0043,0.0446,13.5733,0.1079,0.0174,35.5298,0.0314,0.0606,197.332,0.0324,0.5543,14.3619,9.5518,16.1452,15.8223,-0.0386696,14.5418,15.6448,0.3,22.3169,0.2576,0.0216,0.0281,-18.4785,15.4765,0.0471,4997.79,0.0,0.1299,0.0219,17.144000000000002,2.52849,3.3124,1.43,1.13352,0.44092200000000004,9.07,2.3233200000000003,1.26738,8.87,0.27829899999999996,1.53941,0.32355772,8.75,0.630957,1.0331299999999999,0,9.52887,0,0,0,0,0,,0,1,4997.79,-18.4785,0.0,0.0,11.0669,1,11.1099,8.8875,0.0,0.7522909999999999,9.6235,4683,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.14657,L,7.81973,0.10790599999999999,1.13352,8.87,-18.7471,1.26613,1.1342,1.9819,2.12647,1.13325,2.8422400000000003,0.172791,0.273861
ECO07553,ECO07553,ECO07553,ECO07553,ECO07553,0.0,-0.7367868000000001,0.0,-0.7367868000000001,27.117070000000002,4.044421,117.4474,3.449963,227.5614,3.874399,3.482701,2.907671,581.2108,5.786932,169.4381,3.72778,521.4034,5.816391,83.84881999999998,3.05048,69.30753,3.08052,278.1978,2.1630529999999997,2720.2659999999996,20.94507,839.1088,6.52426,518.4901,5.7494879999999995,373.6415,4.974557,45.8242,3.1188700000000003,0.0,1.041974,520.4558,5.872382,0.0,,1778.2147427722875,106.45257986944323,13261.750952766222,792.9823550420981,108.68582461981673,37.60012774319835,725.5715039507431,48.36213747585775,1092.3329121323263,60.180101433962434,729.6035664558864,277.2070274669969,111.8669647404792,60.491375870493485,0.0,,2255.458541218506,82.43414398663296,651.249418660698,22.881230961924643,1842.052256434329,63.58195918287678,243.0039872881001,15.701499632069813,166.8234679626001,11.539656884500229,664.8702961425364,13.80894329224402,6450.611427884926,129.28843732340394,1949.2599696985312,40.147562202103636,1179.6896448399,27.178656125599648,843.3604835857924,22.025224135731367,ECO07553,0.0229,0.083,0.0359,0.0146,0.151,12.4361,19.5205,0.0589,3.3675,0.0232,0.2052,137.101,0.1095,0.2051,13.1454,3.95327,16.1382,15.3617,-0.0252113,12.6678,15.0003,0.6077,10.1,0.0741,0.0236,0.0205,-18.3194,14.6794,0.0298,3625.93,0.14300000000000002,0.228,0.0206,17.5309,3.9493,4.9245,2.45436,0.06415560000000001,1.0115100000000001,9.51,3.48165,2.11383,9.39,0.670979,2.50645,0.11095208,9.25,0.0562341,1.63395,0,8.3139,0,0,0,0,0,,0,3,3625.43,-21.9173,0.0,38.2141,12.4489,0,12.3769,10.8915,0.143245,0.480509,10.9145,2505,0.18375,0.0,77.9023,12.2586,1.0,notinresolve,1,1,0,1.03326,E,9.485660000000001,0.365113,0.06415560000000001,9.41,-18.5618,2.1631099999999996,1.90713,3.09069,3.2963400000000003,0.054688,4.22392,0.500725,0.7739050000000001
ECO06551,ECO06551,ECO06551,ECO06551,ECO06551,0.0,-0.7805152,0.0,-0.7805152,22.72691,3.761416000000001,39.27114,2.774764,74.2501,2.805845,1.421625,2.216743,163.4843,3.4395059999999997,119.2127,3.182552,346.66,5.1903190000000015,21.568270000000002,2.1052049999999998,13.773179999999998,1.557915,18.333660000000002,0.5820536999999999,534.5549,5.289385,55.29855,1.755607,87.65207,2.1735450000000003,64.82518,2.306482,26.17428,5.5136449999999995,0.0,1.103815,346.0644,5.189092,0.0,,0.0,,0.0,,61.00211125837859,24.876604977551537,76.53488038402817,24.396698618415837,117.4934875163927,32.13990236769525,0.0,,6.670581751193926,8.779473461644994,3.9482085843176846,6.6641190915229105,249.46298233609159,52.20820922309828,176.76812873828524,34.867278214496324,504.3786500366983,97.68718467441131,27.849782545588287,6.221515756578845,21.996522657760973,4.8733920942966815,26.668369803781985,3.2770847636610645,713.4641294812218,80.06240621331546,78.4021493571311,9.55986700370558,116.54331214545596,12.967772366930127,89.39524723496369,10.47764020776165,ECO06551,0.0228,0.0826,0.0357,0.0145,0.1501,13.3864,0.363,0.0585,24.836,0.048,0.204,221.78900000000002,0.1089,0.3134,14.0799,15.6406,15.7966,15.4504,0.010990100000000001,13.8095,15.2788,0.233,34.9145,0.2206,0.0273,0.0248,-18.6861,15.0513,0.0326,4473.11,0.0,0.2381,0.0224,16.7799,2.45986,3.26363,1.32665,1.40067,0.441042,9.15,2.37803,1.1595799999999998,8.93,0.273973,1.57425,0.6203941,8.81,1.41254,0.860886,1686450000,9.3731,0,0,0,57821100,0,ALFALFA,0,1,4473.11,-18.6861,0.0,0.0,11.0849,1,11.1509,8.9365,0.0,0.715771,9.5055,4921,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.12256,L,7.50404,0.363041,1.40067,8.93,-19.0417,1.19476,0.9435479999999999,1.9034799999999998,1.92445,1.4043299999999999,2.6331700000000002,0.131199,0.21386100000000002
ECO10025,ECO10025,ECO10025,ECO10025,ECO10025,0.0,-0.7211387,0.0,-0.7211387,22.18058,3.759267,71.53498,2.9615299999999998,127.584,3.206901,0.09427121,2.556822,291.0987,4.2068970000000006,100.1743,3.10566,299.3004,4.725642,31.193759999999997,2.253612,31.32688,2.1053830000000002,67.54956999999999,1.0092700000000001,976.3427,8.268911,203.7451,3.044189,189.8062,3.5332120000000002,131.6156,3.011861,22.07328,2.180278,0.0,1.019844,297.7388,4.756201,0.0,,0.0,,1.4310540259792998e+26,2.1176480669410463e+25,40.099273290636546,11.64461975088002,106.23582379066109,17.519589400040108,188.5975055880281,23.561756997770114,0.0,,6.787102609093922,9.368353576965477,17.018443066332,102.65124495817642,402.16325214538887,36.60372134808808,146.04620851039778,12.674644504286544,414.82435526120486,35.36551451417513,39.32998049478283,7.279292745552418,38.57974503216787,5.637681319843469,80.41942003573119,4.038097828516288,1150.1869011358126,55.84449487987915,236.0875679514237,11.75112806654984,220.60035461356682,12.126053549061387,154.21383122877074,8.563973718857543,ECO10025,0.0058,0.0209,0.009000000000000001,0.0037,0.0381,13.7285,0.092,0.0148,34.688,0.0538,0.0517,204.834,0.0276,0.2136,14.8593,3.05576,16.3667,16.0438,-0.0464325,14.261,15.9014,0.8206,7.527189999999999,0.1377,0.0224,0.027999999999999997,-18.9828,15.7849,0.0671,6996.8,0.0,0.0954,0.0368,17.2302,2.37351,3.18016,1.24705,1.6066,0.40155,9.21,2.33466,1.09261,9.01,0.247108,1.52801,0.83896088,8.91,1.41254,0.8207840000000001,0,9.55637,0,0,0,0,0,,0,1,6996.8,-18.9828,0.0,0.0,11.1169,1,11.2149,9.0215,0.0,0.9601860000000001,9.6695,7175,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.11605,L,8.706010000000001,0.0920258,1.6066,9.01,-19.2934,1.18147,0.898048,1.9008,1.88475,1.6094600000000001,2.6040900000000002,0.117495,0.194759
ECO05336,ECO05336,ECO05336,ECO05336,ECO05336,598000000.0,484000000.0,-8671.257,6057.9919999999975,14.344779999999998,3.455543,25.66327,2.510184,50.04307,2.50845,2.9349119999999997,2.438205,110.21799999999999,2.936456,40.05238,2.545868,120.8291,3.4189629999999998,15.01171,2.14485,19.46101,1.9636220000000002,25.14554,0.7605476,389.9189,4.572629,75.84476,2.2939849999999997,109.4291,3.778028,76.52702,2.671914,7.2445309999999985,2.014621,54600000.0,438000000000.0,119.9207,3.512611,0.0,,242.69178895021668,63.0498330644975,445.0214300962516,95.27770451538649,26.772502452111524,10.649796804795516,46.8093578622252,10.725387300582444,79.93180411227304,12.69501136741534,1.1176113141535613,29.319219934727244,0.0,,0.0,,168.312956041548,19.56927602705302,60.67680896488332,6.674609198083988,172.61762650982547,18.65929025260432,20.716259304015626,4.402715953040794,26.784988275821878,4.243273027651635,32.384460958495104,2.1954414750991367,481.3750542788273,27.57632714275175,95.11830332111408,6.3996155749085615,136.42106275922006,9.533199851032624,96.93238704720908,7.4010235856089315,ECO05336,0.0125,0.0454,0.0196,0.008,0.0826,13.6478,0.1998,0.0322,31.6666,0.0288,0.1123,145.061,0.0599,0.2062,14.4275,6.35692,16.0294,15.7033,-0.0812645,13.7256,15.536,0.4039,13.9487,0.0987,0.0269,0.0223,-19.2358,15.3607,0.0286,6621.18,0.0,0.1519,0.021,16.9657,2.4315900000000004,3.24282,1.28861,1.40198,0.442324,9.37,2.39653,1.1198,9.15,0.273512,1.58531,1.2333792,9.05,1.41254,0.792377,0,9.85718,0,0,0,0,0,,0,1,6621.18,-19.2358,0.0,0.0,11.1759,1,11.2749,9.1615,0.0,1.044,9.9405,4075,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1239299999999999,L,8.148439999999999,0.199761,1.40198,9.15,-19.6265,1.1683700000000001,0.868502,1.87546,1.8440900000000002,1.40218,2.55117,0.11666099999999999,0.19278499999999998
