name,e_bv_sfd,spectofiber
ECO02196,0.04552231,0.7190062
ECO04912,0.04103316,0.7969596
ECO12444,0.03345586,0.764378
ECO04438,0.0482777,0.7430773
ECO06394,0.02599373,0.7773346
ECO09305,0.01543816,0.804768
ECO13050,0.01618391,0.8186691
ECO03063,0.02435233,0.8601937
ECO00193,0.01823735,0.7940647
ECO07566,0.03540093,0.7602284
ECO13387,0.02881565,0.7401737
ECO09551,0.02811301,0.8063156
ECO10775,0.04852051,0.8109013
ECO12243,0.04761667,0.836647
ECO13542,0.02172578,0.7548055
ECO13146,0.05124719,0.7621262
ECO00592,0.03022984,0.7847857
ECO03303,0.02323583,0.8082826
ECO03911,0.02907908,0.7492567
ECO07606,0.02919139,0.7682053
ECO01585,0.02695433,0.7612735
ECO06975,0.02543361,0.7310042
ECO01127,0.01638901,0.7305641
ECO03566,0.01638901,0.7305641
ECO00543,0.02581879,0.7415556
ECO13064,0.05325941,0.7639571
ECO04626,0.02003573,0.8143599
ECO00526,0.0260866,0.7268156
ECO08565,0.02232892,0.8569746
ECO11563,0.02060189,0.77322
ECO13420,0.02099139,0.8007681
ECO00459,0.02147324,0.7530854
ECO05656,0.02040251,0.7983808
ECO05916,0.0219272,0.7498382
ECO10567,0.02311167,0.7323617
ECO06593,0.01146209,0.7482717
ECO12926,0.01481539,0.7769541
ECO11054,0.02425767,0.8081946
ECO08659,0.01901277,0.7611415
ECO00083,0.01573516,0.7075621
ECO12890,0.03090613,0.788587
ECO10063,0.03153909,0.7221949
ECO10570,0.0367957,0.7521846
ECO06075,0.01497144,0.7527505
ECO11581,0.00952805,0.74403
ECO06667,0.0108889,0.7843553
ECO13180,0.01022815,0.8095766
ECO12236,0.01061685,0.7931159
ECO08635,0.0117782,0.7672725
ECO01537,0.01352173,0.8078605
ECO11438,0.03428607,0.7186543
ECO07457,0.06101825,0.7218562
ECO13374,0.1277989,1.272977
ECO05380,0.05766585,0.769842
ECO06401,0.09473513,0.7702861
ECO00827,0.0250408,0.7099506
ECO13451,0.03957874,0.8045769
ECO10780,0.05801941,0.7429365
ECO12190,0.05035147,0.8504239
ECO01330,0.0333723,0.7954746
ECO10332,0.03324902,0.7408115
ECO02991,0.02922004,0.7454469
ECO01255,0.04047707,0.6298636
ECO10333,0.06169733,0.728986
ECO05386,0.02002298,0.7337432
ECO04997,0.03572687,0.8118703
ECO00517,0.01989764,0.7106351
ECO04526,0.008143593,0.7465468
ECO06496,0.008536299,0.8115628
ECO05024,0.02503791,0.8030757
ECO13084,0.0204157,0.7619706
ECO13087,0.03052504,0.7615041
ECO06473,0.02436,0.8086862
ECO01552,0.02060591,0.7633497
ECO10108,0.02480031,0.6941409
ECO00794,0.02989285,0.8180925
ECO11461,0.03341215,0.7289415
ECO10299,0.04240575,0.738982
ECO00676,0.02933183,0.6408158
ECO10391,0.02602303,0.7875614
ECO02181,0.02401767,0.7955801
ECO09942,0.02239074,0.7144964
ECO09782,0.01842547,0.7858614
ECO00559,0.01190104,0.639108
ECO10377,0.0169573,0.783731
ECO09214,0.01547044,0.7183274
ECO08857,0.02191455,0.7878653
ECO01262,0.02839597,0.84139
ECO13297,0.01483817,0.7206109
ECO13373,0.03350703,0.8293369
ECO04252,0.05312857,0.729618
ECO11556,0.01783833,0.7576065
ECO10017,0.01376972,0.7564051
ECO06626,0.0125351,0.7459375
ECO05419,0.01202181,0.7578973
ECO07979,0.03205024,0.8167099
ECO08008,0.03345603,0.7786791
ECO00388,0.04199122,0.7594014
ECO09717,0.0150428,0.7878716
ECO01021,0.01525155,0.9131935
ECO11522,0.01273948,0.6964817
ECO09499,0.01802589,0.7389346
ECO13478,0.01678834,0.7342789
ECO00457,0.01427732,0.8051286
ECO09140,0.01674641,0.7503621
ECO06617,0.01427815,0.7191499
ECO09334,0.0122538,0.7612912
ECO01158,0.0122538,0.7612912
ECO12757,0.01095131,0.7824671
ECO06423,0.011731,0.7629156
ECO10172,0.02489019,0.7214335
ECO07504,0.02489914,0.7484688
ECO03335,0.01983307,0.7442395
ECO04031,0.03109886,0.7369142
ECO13749,0.02316548,0.729237
ECO07459,0.05073721,0.739425
ECO05068,0.02700528,0.734414
ECO06990,0.02393034,0.780742
ECO12768,0.01994974,0.7424846
ECO00295,0.0231134,0.7513897
ECO06969,0.02413031,0.7456137
ECO09915,0.01212402,0.7803413
ECO09891,0.01275664,0.8989898
ECO04107,0.02740777,0.736846
ECO04817,0.009160009,0.7848531
ECO11514,0.01998067,0.727761
ECO00059,0.04025041,0.7179834
ECO10928,0.05541715,0.825889
ECO10835,0.03340747,0.8178665
ECO10833,0.027917,0.8338767
ECO10517,0.02589895,0.7383831
ECO05564,0.01153051,0.7443039
ECO05749,0.02086787,0.7933245
ECO05470,0.01341986,0.7573827
ECO09829,0.01425024,0.726364
ECO05574,0.01690364,0.8250448
ECO09134,0.01673322,0.7870348
ECO09119,0.01206566,0.7606887
ECO09152,0.01238663,0.7267643
ECO00853,0.01387338,0.7647189
ECO04077,0.03104186,0.7649537
ECO09011,0.01963529,0.7593377
ECO09147,0.01769649,0.7439845
ECO09274,0.008419234,0.7815961
ECO09169,0.01840394,0.7856056
ECO00838,0.01328376,0.7658626
ECO05493,0.02294123,0.7671655
ECO11100,0.01502995,0.7864841
ECO05640,0.01535188,0.7733119
ECO09187,0.01185606,0.8513959
ECO11272,0.009735934,0.8659875
ECO09090,0.01296288,0.7396939
ECO11889,0.01289058,0.7713716
ECO09002,0.01574709,0.826866
ECO07138,0.01248301,0.7125527
ECO09068,0.0116879,0.8017637
ECO09078,0.01201751,0.7701228
ECO12969,0.01397499,0.8087328
ECO08521,0.05007361,0.7325892
ECO11748,0.04526431,0.7392216
ECO13434,0.02393424,0.7110673
ECO07991,0.04186611,0.8204186
ECO01009,0.03057683,0.719994
ECO09630,0.01268053,0.7278674
ECO07514,0.00857438,0.7068186
ECO03940,0.01086211,0.7612619
ECO08866,0.009680838,0.7641606
ECO06849,0.01058247,0.7851945
ECO12953,0.01088859,0.7858892
ECO06187,0.01023335,0.7597611
ECO10673,0.02019279,0.7387233
ECO08403,0.05080021,0.9348208
ECO04907,0.04302474,0.8132335
ECO12199,0.05791121,0.7495344
ECO01438,0.01974346,0.8248263
ECO12906,0.01642556,0.8866308
ECO11094,0.01621603,0.7468107
ECO13367,0.02542243,0.7161948
ECO02382,0.01689179,0.8329434
ECO12417,0.01535657,0.7715631
ECO08328,0.02091932,0.7447339
ECO06757,0.02827563,0.8169879
ECO10144,0.0521988,0.7681736
ECO00428,0.05727158,0.7301695
ECO07174,0.03004699,0.886388
ECO05058,0.02327428,0.7843035
ECO07222,0.03524956,0.7823335
ECO05097,0.141849,0.7293477
ECO07225,0.02057235,0.7026395
ECO03622,0.02622189,0.7126833
ECO06371,0.02630538,0.7803697
ECO13764,0.03765279,0.8005025
ECO04123,0.02578828,0.7154
ECO09998,0.01190833,0.7517995
ECO04762,0.01562802,0.743298
ECO10545,0.02120729,0.7509325
ECO00824,0.02781945,0.7343935
ECO07916,0.02938284,0.7354527
ECO10022,0.02808967,0.7004664
ECO05158,0.02681793,0.7730938
ECO05146,0.03783442,0.7035289
ECO10838,0.02225815,0.7608842
ECO10087,0.02061542,0.8141184
ECO01560,0.0231518,0.7695225
ECO10656,0.02602242,0.7242875
ECO02671,0.03417548,0.7994703
ECO09008,0.03983989,0.7799062
ECO12650,0.0226042,0.7787312
ECO01720,0.02780977,0.7221309
ECO00942,0.02502651,0.8277532
ECO13149,0.02345369,0.7492195
ECO00696,0.02563023,0.7501624
ECO02686,0.0275133,0.7619526
ECO02125,0.01968382,0.8307723
ECO05210,0.02887686,0.7060491
ECO07135,0.01071741,0.7140123
ECO05323,0.01471077,0.7777255
ECO05383,0.01422297,0.8065907
ECO06664,0.01907653,0.7867689
ECO10887,0.05006604,0.7777439
ECO07730,0.03290813,0.8141325
ECO04658,0.02977199,0.7520659
ECO11650,0.02733073,0.8060625
ECO04803,0.03475034,0.7820206
ECO13230,0.04024066,0.8098547
ECO05045,0.03377963,0.7535366
ECO12277,0.01214994,0.7810224
ECO11661,0.01352579,0.7724556
ECO04991,0.02410564,0.6856361
ECO12028,0.02713531,0.7724116
ECO06981,0.02319143,0.7672471
ECO03811,0.03066335,0.7600427
ECO01002,0.04100567,0.8002602
ECO07532,0.03477729,0.7993844
ECO05448,0.02349377,0.7876121
ECO13473,0.05015966,0.7317375
ECO00141,0.04473297,0.7309246
ECO07565,0.03718021,0.7323173
ECO10781,0.02404405,0.8247167
ECO07584,0.01776577,0.7936823
ECO07588,0.0227285,0.7151805
ECO12905,0.02332269,0.7633676
ECO01496,0.03005927,0.7591809
ECO06391,0.0295108,0.7412096
ECO02774,0.01486105,0.7815315
ECO10964,0.02932056,0.7699
ECO11536,0.0392083,0.7139245
ECO07649,0.03022701,0.6696257
ECO00073,0.02123094,0.7639924
ECO01372,0.02356638,0.8114445
ECO12810,0.01751219,0.7595373
ECO12751,0.01264723,0.8984444
ECO08154,0.02142545,0.7630206
ECO09331,0.0122178,0.7697835
ECO03259,0.01914798,0.7832001
ECO01411,0.01752771,0.7492494
ECO09009,0.02032425,0.7671742
ECO06033,0.01737805,0.7979221
ECO06021,0.01464304,0.6986862
ECO01876,0.01514118,0.7463967
ECO03795,0.01081139,0.7582299
ECO02920,0.03438115,0.7496821
ECO10977,0.01973544,0.6993071
ECO11652,0.02215218,0.7355177
ECO08590,0.01875347,0.7618679
ECO11070,0.01965233,0.7143391
ECO00525,0.01573415,0.7285156
ECO03210,0.02499178,0.7577122
ECO08824,0.02053815,0.7289184
ECO08706,0.01652092,0.7710607
ECO01462,0.01773209,0.7001818
ECO06047,0.01988587,0.7921246
ECO12228,0.01210662,0.7567065
ECO08707,0.008502111,0.750571
ECO06660,0.00793012,0.7302064
ECO06839,0.01145657,0.7232563
ECO09971,0.009437436,0.749382
ECO06843,0.01001244,0.7680229
ECO08485,0.02777031,0.7545512
ECO08572,0.02102716,0.7488742
ECO11488,0.04108464,0.7542837
ECO05562,0.02831376,0.7944381
ECO06427,0.02960931,0.7437257
ECO05077,0.098781,0.7015499
ECO13477,0.05739318,0.8081037
ECO10183,0.03373285,0.7322747
ECO10194,0.03712674,0.7693204
ECO13383,0.03109398,0.792649
ECO07416,0.03039134,0.6944382
ECO13319,0.03611566,0.8596103
ECO00011,0.0285914,0.8684888
ECO06714,0.03823394,0.7028853
ECO06383,0.005423777,0.7149743
ECO04428,0.01279635,0.7474192
ECO00499,0.01840448,0.7605777
ECO04990,0.01709347,0.7242842
ECO06592,0.01709347,0.7242842
ECO13018,0.02611018,0.8395764
ECO01639,0.03228756,0.7599511
ECO04034,0.02578281,0.7940542
ECO06725,0.02395134,0.7825937
ECO11379,0.03777089,0.8083236
ECO07648,0.02595273,0.821768
ECO04562,0.03756719,0.6940814
ECO01173,0.05579412,0.6870611
ECO07342,0.01697329,0.7355708
ECO05728,0.02107462,0.7699791
ECO09903,0.01132201,0.7319287
ECO09907,0.01401827,0.7881436
ECO11543,0.0207396,0.7669653
ECO12647,0.04284738,0.7591179
ECO03163,0.03045387,0.7358583
ECO03577,0.02227311,0.7529409
ECO05975,0.02009542,0.7204433
ECO01078,0.02009542,0.7204433
ECO13489,0.03939708,0.7642457
ECO10313,0.0302854,0.7935365
ECO02180,0.0241207,0.7899473
ECO10321,0.01195686,0.7275943
ECO12088,0.02260899,0.7700033
ECO09260,0.01201157,0.7222841
ECO09375,0.01275045,0.7289949
ECO10378,0.01470416,0.7286561
ECO10392,0.01765279,0.7011528
ECO11759,0.01459319,0.7484484
ECO05031,0.01759298,0.7515783
ECO05020,0.01759298,0.7515783
ECO09136,0.01306162,0.7274045
ECO08766,0.01323567,0.7784251
ECO10900,0.01865874,0.73141
ECO01112,0.03035946,0.7627383
ECO07842,0.03940251,0.8173388
ECO05462,0.01433189,0.7047958
ECO13481,0.02467871,0.7834728
ECO10139,0.04349506,0.6965359
ECO07934,0.02546092,0.7601964
ECO08511,0.04178349,0.7548205
ECO09161,0.03804164,0.7839873
ECO11945,0.02362911,0.7600259
ECO08089,0.04497275,0.7029083
ECO08055,0.034542,0.7565448
ECO01456,0.04927439,0.7214947
ECO11662,0.01874806,0.7594573
ECO13056,0.01259337,0.9095325
ECO13033,0.01470933,0.8070238
ECO06538,0.01287695,0.7514
ECO13062,0.01290196,0.752669
ECO04791,0.01673903,0.7538967
ECO09487,0.01298483,0.7312349
ECO10417,0.0127513,0.7040433
ECO10812,0.01372876,0.7740049
ECO09908,0.009989928,0.7427244
ECO11555,0.01757133,0.7756683
ECO09333,0.01286277,0.7961841
ECO05845,0.02673174,0.7345084
ECO12971,0.02600089,0.7080938
ECO04564,0.03836907,0.7402266
ECO00256,0.04547919,0.842092
ECO13642,0.03780667,0.7254843
ECO07402,0.02412627,0.740076
ECO06135,0.01935447,0.7678465
ECO06406,0.02798653,0.7518101
ECO10805,0.01952451,0.7446526
ECO03480,0.01691496,0.7578468
ECO10732,0.0152652,0.7044237
ECO05475,0.01622703,0.7599588
ECO00484,0.0123466,0.7091665
ECO03085,0.03852631,0.8150691
ECO00136,0.02668696,0.8340884
ECO10512,0.02406817,0.7578498
ECO06507,0.007008036,0.7553456
ECO00390,0.01027806,0.8265184
ECO11478,0.01320965,0.7227873
ECO11518,0.01873365,0.7519045
ECO09814,0.01670277,0.7945026
ECO03730,0.01139425,0.7451224
ECO09201,0.0124711,0.7274414
ECO09288,0.01029913,0.7806952
ECO00358,0.01775466,0.7884119
ECO03831,0.01217639,0.7925281
ECO03682,0.01570942,0.7114534
ECO04314,0.02516801,0.7181448
ECO09212,0.01943836,0.7250882
ECO04460,0.01566002,0.7630533
ECO00881,0.01437457,0.733517
ECO01376,0.02366027,0.7671984
ECO02780,0.02630668,0.7658462
ECO06737,0.03765538,0.7545944
ECO11908,0.0162142,0.7411328
ECO10358,0.02108807,0.8184595
ECO13380,0.01249274,0.7758118
ECO06211,0.0102026,0.7410077
ECO06501,0.01895773,0.7986466
ECO00645,0.05212808,0.7856374
ECO03825,0.01161673,0.7923551
ECO06141,0.00977802,0.7589551
ECO06551,0.04017717,0.7805152
ECO11809,0.04618321,0.779358
ECO09724,0.02455473,0.7678118
ECO09718,0.02733129,0.7664533
ECO09741,0.01823302,0.780893
ECO00719,0.02782501,1.022479
ECO08310,0.02375696,0.7481661
ECO07318,0.0293824,0.734107
ECO07323,0.02818856,0.7037018
ECO07260,0.1139808,0.8218992
ECO05823,0.01837718,0.7194094
ECO11469,0.02941236,0.6982456
ECO13022,0.04405301,0.8117505
ECO11691,0.02766036,0.8017853
ECO10150,0.02254711,0.7737522
ECO07215,0.02352899,0.8236119
ECO05093,0.05444766,0.7657721
ECO06290,0.01957646,0.8279486
ECO00095,0.02608699,0.776117
ECO11228,0.02584521,0.7849324
ECO07930,0.03158273,0.7715941
ECO12384,0.02978119,0.7151157
ECO11012,0.0264724,0.7902493
ECO10572,0.01833168,0.7534415
ECO02980,0.03127331,0.7895571
ECO05757,0.03936684,0.7878719
ECO00198,0.0451166,0.8452066
ECO03284,0.03718248,0.7548018
ECO09739,0.02561889,0.8177859
ECO12406,0.02558069,0.785607
ECO00935,0.02563224,0.7711082
ECO11046,0.05080901,0.7512211
ECO12642,0.03049579,0.8186529
ECO06012,0.02939712,0.7595268
ECO02728,0.03135339,0.7616866
ECO00762,0.02329178,0.8371364
ECO00697,0.02758064,0.6938573
ECO05284,0.01228746,0.7593859
ECO07720,0.02483343,0.7803539
ECO11915,0.03591486,0.7589176
ECO08156,0.05672188,0.8012765
ECO05793,0.02591661,0.8463929
ECO01414,0.03351992,0.9083889
ECO04736,0.02076677,0.8474565
ECO03420,0.03564403,0.7448651
ECO05809,0.04933434,0.7697368
ECO06771,0.05420826,0.8195369
ECO00048,0.01890557,0.8456157
ECO10187,0.03307194,0.7243616
ECO02310,0.02301538,0.7603883
ECO00507,0.03320264,0.8695272
ECO12855,0.02072559,0.7573444
ECO07678,0.03765755,0.7960144
ECO07149,0.02457537,0.689239
ECO02736,0.01800288,0.7068354
ECO10840,0.02994018,0.7980437
ECO12105,0.04362537,0.7270598
ECO10575,0.02363196,0.7506467
ECO03430,0.01948847,0.8409038
ECO05994,0.03372781,0.8456334
ECO00578,0.01964712,0.8076546
ECO08357,0.02731705,0.756482
ECO11616,0.01414024,0.781449
ECO11599,0.01524426,0.8092493
ECO00569,0.02663325,0.8101384
ECO01166,0.03162551,0.7926931
ECO04834,0.03299136,0.687224
ECO08407,0.02816582,0.7998928
ECO10371,0.01772959,0.7438739
ECO10734,0.0118814,0.789877
ECO00062,0.03371962,0.7834513
ECO13483,0.01827332,0.7605352
ECO00078,0.02177016,0.7027313
ECO12215,0.01343673,0.7393311
ECO00528,0.04291499,0.797645
ECO08384,0.02171277,0.7618381
ECO08517,0.03607048,0.8100713
ECO05588,0.01667087,0.7027974
ECO08686,0.01717399,0.752564
ECO12696,0.02240668,0.7889957
ECO03830,0.009852862,0.7359809
ECO06722,0.01115641,0.7243788
ECO06118,0.008703268,0.7139238
ECO06154,0.008851459,0.7916858
ECO01212,0.008124663,0.7551854
ECO06842,0.009449306,1.033931
ECO08975,0.01603474,0.7519908
ECO11457,0.03225818,0.7494044
ECO07484,0.03107938,0.8440635
ECO10219,0.04224458,0.7422428
ECO01363,0.05357677,0.7059985
ECO03344,0.02316915,0.7577296
ECO03535,0.02145158,0.779172
ECO07490,0.03737161,0.7919686
ECO06941,0.1001201,0.7346172
ECO03604,0.02864292,0.7719337
ECO12968,0.02313247,0.7047554
ECO12625,0.03954327,0.7654537
ECO10953,0.03004197,0.7795191
ECO10396,0.04170381,0.766394
ECO00391,0.01659947,0.7250959
ECO10095,0.02886629,0.7667088
ECO02097,0.04391068,0.7499884
ECO09283,0.01344618,0.7418021
ECO00464,0.01662838,0.8055187
ECO10787,0.008693147,0.684789
ECO04962,0.02967254,0.7512191
ECO04307,0.008425403,0.7980917
ECO00852,0.005500349,0.7518579
ECO06429,0.01288662,0.8287221
ECO06462,0.009076137,0.7571896
ECO04666,0.01252134,0.7731546
ECO06584,0.01355867,0.7613567
ECO04506,0.03138974,0.7254128
ECO13021,0.02451192,0.7685432
ECO04739,0.02960273,0.7126989
ECO06298,0.02378899,0.7604359
ECO04623,0.01370444,0.7410378
ECO04624,0.01370444,0.7410378
ECO10541,0.01812368,0.7768307
ECO00221,0.03535618,0.7863144
ECO11741,0.01989452,0.7797684
ECO04757,0.01673694,0.781547
ECO01963,0.01731932,0.7617456
ECO00589,0.02009531,0.741205
ECO08541,0.03761067,0.7358456
ECO13396,0.01841624,1.88E+07
ECO08080,0.03171548,0.786036
ECO07723,0.02445037,0.725955
ECO07098,0.03300485,0.7498925
ECO07740,0.03470475,0.7294859
ECO11604,0.03505785,0.7718459
ECO05714,0.05198472,0.7668079
ECO07818,0.02685076,0.7896814
ECO03219,0.02755627,0.6881359
ECO10301,0.03169177,0.713483
ECO06325,0.04770632,0.7726339
ECO05184,0.02175246,0.7620649
ECO08412,0.01570784,0.7352239
ECO10393,0.01656938,0.7946212
ECO04499,0.03129667,0.7397299
ECO00583,0.02807525,0.7673303
ECO00914,0.01577812,0.6974499
ECO09300,0.01307907,0.7893325
ECO06618,0.01046873,0.7826909
ECO05281,0.03441282,0.7662484
ECO05432,0.04194796,0.8125271
ECO05501,0.03512128,0.7383649
ECO08054,0.03515008,0.7293215
ECO08096,0.02997959,0.7128074
ECO03922,0.05290315,0.8290982
ECO06023,0.01466415,0.6899921
ECO10881,0.02093221,0.9409771
ECO07449,0.01769976,0.7421082
ECO07880,0.01309299,0.7051521
ECO09500,0.01261871,0.7786074
ECO08313,0.00946964,0.7420658
ECO05523,0.01831695,0.737141
ECO05543,0.01550677,0.7466996
ECO05748,0.02489585,0.7342725
ECO10698,0.02461874,0.7710392
ECO05268,0.02009166,0.7357532
ECO05218,0.01087558,0.7946302
ECO05354,0.01269019,0.750913
ECO06946,0.04674941,0.7294383
ECO07413,0.02824187,0.6825128
ECO12743,0.03301315,0.7792717
ECO07395,0.03574025,0.7783288
ECO07391,0.02231113,0.7606319
ECO07392,0.02154147,0.7156327
ECO13859,0.02658342,0.7264249
ECO05917,0.02627919,0.7696968
ECO00494,0.02896534,0.7370898
ECO07516,0.03746988,0.8000227
ECO05038,0.09272848,0.787951
ECO06590,0.01538265,0.7513561
ECO00468,0.01375488,0.7522948
ECO13306,0.01551191,0.7699054
ECO10802,0.01352341,0.8258052
ECO10350,0.01522889,0.7502525
ECO05144,0.0226177,0.7827404
ECO01341,0.02198942,0.8726896
ECO03531,0.03010593,0.7672749
ECO01491,0.0316928,0.7490768
ECO01509,0.02651234,0.8656946
ECO12954,0.02124822,0.8131198
ECO09460,0.009494878,0.7421458
ECO10436,0.01444387,0.8010853
ECO09808,0.01418482,0.786713
ECO10934,0.01482881,0.8091837
ECO09049,0.0208923,0.7522454
ECO12110,0.01752268,0.7833383
ECO11346,0.01014129,0.85096
ECO12112,0.01139073,0.8144248
ECO06388,0.01564138,0.7952976
ECO05919,0.009854651,0.8032365
ECO09181,0.03338948,0.7876548
ECO12118,0.01234672,0.9323512
ECO12111,0.02464605,0.7538699
ECO03637,0.01431326,0.7738374
ECO06062,0.01549386,0.7325701
ECO03729,0.01307681,0.74066
ECO05794,0.02931212,0.7860377
ECO09220,0.01240516,0.7534937
ECO11067,0.01371347,0.7914262
ECO12151,0.01740284,0.7867723
ECO06405,0.02463669,0.7563127
ECO09121,0.01519269,0.8058885
ECO09275,0.0101614,0.7526271
ECO01397,0.02107491,0.7872572
ECO06717,0.01490089,0.7771984
ECO04227,0.01686847,0.7226857
ECO03381,0.01753937,0.7670355
ECO05858,0.02274789,0.7389984
ECO08998,0.01740633,0.7557011
ECO08987,0.009523743,0.78644
ECO00809,0.0326147,0.7847871
ECO05512,0.02723341,0.7631649
ECO05227,0.02179207,0.7711071
ECO00238,0.02024402,0.8006605
ECO09789,0.009500132,0.7421069
ECO11657,0.01503779,0.7522126
ECO09951,0.01763829,0.8117984
ECO11263,0.02163555,0.7416071
ECO12893,0.01375961,0.7344658
ECO06564,0.01699651,0.7498231
ECO06203,0.01406851,0.7535021
ECO05390,0.01168502,0.7792993
ECO08922,0.01233578,0.7632636
ECO01525,0.008119897,0.7965378
ECO03926,0.01127298,0.8296596
ECO08505,0.02167617,0.8072142
ECO08563,0.01652842,0.7574412
ECO13045,0.02197551,0.811453
ECO12177,0.06506515,0.7569787
ECO12195,0.01179665,0.7273944
ECO01522,0.007419511,0.8427154
ECO06251,0.01293657,0.7657273
ECO00335,0.009072742,0.7418081
ECO11602,0.01217704,0.7710481
ECO10130,0.01106735,0.7263245
ECO08573,0.01874317,0.78618
ECO07128,0.02098208,0.7544244
ECO13577,0.01649966,0.8107148
ECO03705,0.01649966,0.8107148
ECO09776,0.02495592,0.7389528
ECO09651,0.0282168,0.7749736
ECO00808,0.03993507,0.8654649
ECO01848,0.01991688,0.7268917
ECO02383,0.03310744,0.7231824
ECO12726,0.04716089,0.8130947
ECO06944,0.06490326,0.8422071
ECO10127,0.04143979,0.8037556
ECO11321,0.04198324,0.8129784
ECO06951,0.03158809,0.8638167
ECO12783,0.187328,0.7936798
ECO06885,0.06102012,0.8400647
ECO13494,0.0245678,0.8893372
ECO05807,0.03502503,0.7807698
ECO06812,0.03860828,0.6577956
ECO03917,0.02337841,0.7516585
ECO11331,0.02596026,0.7560763
ECO05787,0.02256425,0.7326685
ECO06228,0.03399239,0.77341
ECO05154,0.03332919,0.7327686
ECO00438,0.03291015,0.7332172
ECO10839,0.02573841,0.7879843
ECO10660,0.02258494,0.7609688
ECO07936,0.02187045,0.8467886
ECO00101,0.03756401,0.7688108
ECO10120,0.02674269,0.7770296
ECO11286,0.02491305,0.7618324
ECO12652,0.03647326,0.8626358
ECO05704,0.03099825,0.7642071
ECO03235,0.02709064,0.7729199
ECO06727,0.02250938,0.7833636
ECO04024,0.02552404,0.7325966
ECO06214,0.02580714,0.7154034
ECO13068,0.01637645,0.8101602
ECO09926,0.01014305,0.7562613
ECO11675,0.01618696,0.6874872
ECO09995,0.01611109,0.7010913
ECO02068,0.04500108,0.7922699
ECO11737,0.1116348,0.8128438
ECO12828,0.0270896,0.718391
ECO05037,0.03263119,0.7498935
ECO04621,0.02505212,0.7381091
ECO02198,0.04250071,0.7267647
ECO07175,0.02641739,0.7378786
ECO13307,0.04399162,0.5680711
ECO03156,0.02731445,0.7584171
ECO08740,0.03956392,0.6993418
ECO03296,0.03034932,0.7579451
ECO05550,0.02610381,0.7128558
ECO02355,0.02153319,0.8543162
ECO12492,0.02992541,0.8047781
ECO01017,0.03182884,0.8392614
ECO07538,0.03758543,0.7829022
ECO05329,0.0421976,0.7645106
ECO07613,0.06594753,0.7696071
ECO10245,0.04990428,0.7332965
ECO02432,0.03047088,0.808787
ECO05766,0.02223502,0.7385698
ECO10252,0.02032625,0.7600996
ECO13391,0.0244476,0.7645232
ECO11635,0.04106174,0.7295475
ECO06232,0.03061276,0.7207984
ECO07623,0.02607975,0.7760015
ECO04083,0.03205279,0.7231943
ECO10859,0.02440003,0.6960447
ECO02735,0.02040714,0.7445943
ECO07709,0.01414054,0.7561046
ECO07653,0.02923481,0.7571003
ECO10272,0.02548407,0.7533363
ECO12025,0.03320737,0.7784647
ECO12255,0.04247576,0.8393526
ECO08805,0.02031298,0.8103296
ECO08955,0.01627265,0.7853936
ECO00544,0.01724911,0.8369408
ECO00549,0.0150504,0.7492066
ECO06080,0.01279327,0.7423401
ECO11857,0.02326944,0.8450527
ECO08387,0.03230761,0.7204443
ECO00063,0.03707879,0.7200913
ECO13456,0.02743018,0.7604901
ECO06579,0.01897361,0.8146981
ECO05262,0.01796993,0.7698353
ECO09438,0.01490717,0.7497532
ECO01210,0.02295327,0.8242291
ECO08728,0.02290801,0.7625027
ECO10610,0.02421528,0.7582791
ECO11349,0.01348391,0.7984869
