agntosf,ambigagn,composite,defagn,defliner,defseyf,defstarform,galname,sftoagn
False,False,True,False,False,False,False,ECO09036,False
False,False,False,False,False,False,True,ECO09042,False
False,False,False,False,False,False,True,ECO09044,False
False,False,False,False,False,False,True,ECO09046,False
False,False,False,False,False,False,True,ECO09047,False
False,False,False,False,False,False,True,ECO09049,False
False,False,False,False,False,False,True,ECO09050,False
False,False,False,False,False,False,True,ECO09052,False
False,False,False,False,False,False,True,ECO09053,False
False,False,False,False,False,False,True,ECO09054,False
False,False,False,False,False,False,True,ECO09055,False
False,False,False,False,False,False,False,ECO09056,True
False,False,False,False,False,False,True,ECO09057,False
False,False,False,False,False,False,True,ECO09058,False
False,False,False,False,False,False,False,ECO09060,True
False,False,False,False,False,False,True,ECO09061,False
False,False,False,False,False,False,True,ECO09062,False
False,False,False,False,False,False,False,ECO09063,True
False,False,False,False,False,False,True,ECO09064,False
False,False,False,False,False,False,True,ECO09067,False
False,False,False,False,False,False,True,ECO09068,False
False,False,False,False,False,False,True,ECO09069,False
False,False,False,False,False,False,False,ECO09070,True
False,False,False,False,False,False,True,ECO09071,False
False,False,False,True,True,False,False,ECO09072,False
False,False,False,False,False,False,True,ECO09073,False
False,False,False,False,False,False,True,ECO09074,False
False,False,False,False,False,False,True,ECO09075,False
False,False,False,False,False,False,True,ECO09077,False
False,False,False,False,False,False,True,ECO09079,False
False,False,True,False,False,False,False,ECO09080,False
False,False,False,False,False,False,True,ECO09081,False
False,False,False,False,False,False,True,ECO09083,False
False,False,False,False,False,False,True,ECO09085,False
False,False,False,False,False,False,True,ECO09086,False
False,False,True,False,False,False,False,ECO09087,False
False,False,False,False,False,False,True,ECO09088,False
False,False,False,False,False,False,True,ECO09089,False
False,False,False,False,False,False,True,ECO09090,False
False,False,False,False,False,False,True,ECO09091,False
False,False,False,False,False,False,True,ECO09092,False
False,False,False,False,False,False,True,ECO09093,False
False,False,True,False,False,False,False,ECO09095,False
False,False,False,False,False,False,True,ECO09096,False
False,False,False,False,False,False,False,ECO09098,True
False,False,False,False,False,False,True,ECO09099,False
False,False,False,False,False,False,False,ECO09100,True
False,False,False,False,False,False,True,ECO09101,False
False,False,False,False,False,False,True,ECO09102,False
False,False,False,False,False,False,True,ECO09103,False
False,False,False,False,False,False,True,ECO09105,False
False,False,False,False,False,False,True,ECO09107,False
False,False,False,False,False,False,True,ECO09108,False
False,False,False,False,False,False,True,ECO09110,False
False,False,False,False,False,False,True,ECO09113,False
False,False,False,False,False,False,True,ECO09114,False
False,False,False,False,False,False,False,ECO09115,True
False,False,False,False,False,False,True,ECO09119,False
False,False,False,False,False,False,True,ECO09120,False
False,False,False,False,False,False,True,ECO09121,False
False,False,False,False,False,False,True,ECO09123,False
False,False,False,False,False,False,True,ECO09124,False
False,False,False,False,False,False,True,ECO09125,False
False,False,True,False,False,False,False,ECO09126,False
False,False,False,False,False,False,True,ECO09127,False
False,False,False,False,False,False,True,ECO09128,False
False,False,False,False,False,False,True,ECO09129,False
False,False,False,False,False,False,True,ECO09131,False
False,False,False,False,False,False,True,ECO09132,False
False,False,False,False,False,False,True,ECO09133,False
False,False,False,False,False,False,True,ECO09134,False
False,False,False,False,False,False,True,ECO09136,False
False,False,False,False,False,False,True,ECO09139,False
False,False,True,False,False,False,False,ECO09140,False
False,False,False,False,False,False,True,ECO09141,False
False,False,False,False,False,False,True,ECO09142,False
False,False,False,False,False,False,True,ECO09143,False
False,False,False,False,False,False,True,ECO09145,False
False,False,False,False,False,False,True,ECO09149,False
False,False,False,False,False,False,True,ECO09150,False
False,False,False,False,False,False,True,ECO09151,False
False,False,False,False,False,False,True,ECO09153,False
False,False,False,False,False,False,True,ECO09154,False
False,False,False,False,False,False,True,ECO09156,False
False,False,False,False,False,False,True,ECO09160,False
False,False,False,False,False,False,True,ECO09163,False
False,False,False,False,False,False,True,ECO09165,False
False,False,False,False,False,False,True,ECO09167,False
False,False,False,False,False,False,True,ECO09168,False
False,False,False,False,False,False,True,ECO09174,False
False,False,False,False,False,False,True,ECO09175,False
False,False,False,False,False,False,True,ECO09176,False
False,False,False,False,False,False,True,ECO09177,False
False,False,False,False,False,False,True,ECO09179,False
False,False,False,False,False,False,True,ECO09180,False
False,False,False,False,False,False,False,ECO09181,True
False,False,False,False,False,False,True,ECO09183,False
False,False,False,True,True,False,False,ECO09184,False
False,False,False,False,False,False,True,ECO09185,False
False,False,False,False,False,False,False,ECO09191,True
False,False,False,False,False,False,True,ECO09193,False
False,False,False,False,False,False,True,ECO09194,False
False,False,False,True,True,False,False,ECO09195,False
False,False,False,False,False,False,True,ECO09196,False
False,False,False,False,False,False,True,ECO09197,False
False,False,False,False,False,False,True,ECO09198,False
False,False,False,False,False,False,True,ECO09202,False
False,False,False,False,False,False,False,ECO09205,True
False,False,False,False,False,False,True,ECO09210,False
False,False,False,False,False,False,True,ECO09211,False
False,False,False,False,False,False,True,ECO09212,False
False,False,False,False,False,False,True,ECO09216,False
False,False,False,False,False,False,True,ECO09217,False
False,False,False,False,False,False,True,ECO09218,False
False,False,False,True,False,True,False,ECO09219,False
False,False,False,True,False,True,False,ECO09220,False
False,False,False,False,False,False,True,ECO09221,False
False,False,False,False,False,False,True,ECO09224,False
False,False,False,False,False,False,True,ECO09226,False
False,False,False,False,False,False,True,ECO09228,False
False,False,False,False,False,False,True,ECO09229,False
False,False,False,False,False,False,True,ECO09234,False
False,False,False,False,False,False,True,ECO09235,False
False,False,False,False,False,False,True,ECO09236,False
False,False,False,False,False,False,True,ECO09237,False
False,False,False,False,False,False,True,ECO09239,False
False,False,False,False,False,False,True,ECO09240,False
False,False,False,False,False,False,False,ECO09242,True
False,False,True,False,False,False,False,ECO09244,False
False,False,False,False,False,False,True,ECO09245,False
False,False,False,False,False,False,True,ECO09246,False
False,False,False,True,True,False,False,ECO09250,False
False,False,False,False,False,False,True,ECO09251,False
False,False,False,False,False,False,True,ECO09253,False
False,False,False,False,False,False,True,ECO09254,False
False,False,False,False,False,False,True,ECO09259,False
False,False,False,True,False,True,False,ECO09260,False
False,False,False,True,True,False,False,ECO09261,False
False,False,True,False,False,False,False,ECO09264,False
False,False,False,False,False,False,True,ECO09266,False
False,False,False,False,False,False,True,ECO09267,False
False,False,False,False,False,False,True,ECO09268,False
False,False,False,False,False,False,True,ECO09269,False
False,False,False,False,False,False,True,ECO09270,False
False,False,False,False,False,False,True,ECO09271,False
False,False,False,False,False,False,True,ECO09275,False
False,False,False,False,False,False,True,ECO09277,False
False,False,False,False,False,False,False,ECO09278,True
False,False,False,False,False,False,True,ECO09279,False
False,False,False,False,False,False,True,ECO09284,False
False,False,False,False,False,False,True,ECO09285,False
False,False,False,False,False,False,True,ECO09286,False
False,False,False,False,False,False,True,ECO09292,False
False,False,True,False,False,False,False,ECO09293,False
False,False,False,False,False,False,True,ECO09294,False
False,False,False,True,False,True,False,ECO09295,False
False,False,False,False,False,False,True,ECO09296,False
False,False,False,False,False,False,True,ECO09297,False
False,False,False,False,False,False,True,ECO09298,False
False,False,False,False,False,False,True,ECO09299,False
False,False,False,False,False,False,True,ECO09300,False
False,False,False,False,False,False,True,ECO09302,False
False,False,False,False,False,False,True,ECO09303,False
False,False,False,False,False,False,True,ECO09304,False
False,False,False,False,False,False,True,ECO09305,False
False,False,True,False,False,False,False,ECO09306,False
False,False,False,False,False,False,True,ECO09307,False
False,False,False,False,False,False,True,ECO09309,False
False,False,False,False,False,False,True,ECO09310,False
False,False,False,False,False,False,True,ECO09311,False
False,False,False,False,False,False,True,ECO09312,False
