"PossJadd881",0.00000,0.00000,0.00000,0.00000,-16.8158,-NaN,-NaN
"PossJadd909",0.00000,0.00000,0.00000,0.00000,-15.7484,-NaN,-NaN
"PossJadd926",0.00000,0.00000,0.00000,0.00000,-17.1520,-NaN,-NaN
"PossJadd963",0.00000,0.00000,0.00000,0.00000,-16.2979,-NaN,-NaN
"PossJadd980",0.00000,0.00000,0.00000,0.00000,-16.2966,-NaN,-NaN
"PossJadd998",0.00000,0.00000,0.00000,0.00000,-16.1024,-NaN,-NaN
"PossJaddf115",0.00000,0.00000,0.00000,0.00000,-13.6605,-NaN,-NaN
"PossJaddf149",0.00000,0.00000,0.00000,0.00000,-12.9384,-NaN,-NaN
"PossJaddf154",0.00000,0.00000,0.00000,0.00000,-13.4470,-NaN,-NaN
"PossJaddf211",0.00000,0.00000,0.00000,0.00000,-12.4626,-NaN,-NaN
"PossJaddf267",0.00000,0.00000,0.00000,0.00000,-16.0737,-NaN,-NaN
"PossJaddf331",0.00000,0.00000,0.00000,0.00000,-16.4515,-NaN,-NaN
"PossJaddf345",0.00000,0.00000,0.00000,0.00000,-15.6334,-NaN,-NaN
"PossJaddf35",0.00000,0.00000,0.00000,0.00000,-15.0625,-NaN,-NaN
"PossJaddf353",0.00000,0.00000,0.00000,0.00000,-17.3567,-NaN,-NaN
"PossJaddf38",0.00000,0.00000,0.00000,0.00000,-15.4972,-NaN,-NaN
"PossJaddf389",0.00000,0.00000,0.00000,0.00000,-12.7854,-NaN,-NaN
"PossJaddf393",0.00000,0.00000,0.00000,0.00000,-13.7507,-NaN,-NaN
"PossJaddf45",0.00000,0.00000,0.00000,0.00000,-13.2032,-NaN,-NaN
"PossJaddf48",0.00000,0.00000,0.00000,0.00000,-15.3361,-NaN,-NaN
"PossJaddf52",0.00000,0.00000,0.00000,0.00000,-15.1262,-NaN,-NaN
"PossJaddf59",0.00000,0.00000,0.00000,0.00000,-16.4139,-NaN,-NaN
"PossJaddf616",0.00000,0.00000,0.00000,0.00000,-16.1106,-NaN,-NaN
"PossJaddf801",0.00000,0.00000,0.00000,0.00000,-17.7819,-NaN,-NaN
"PossJaddf806",0.00000,0.00000,0.00000,0.00000,-17.0591,-NaN,-NaN
"PossJaddf814",0.00000,0.00000,0.00000,0.00000,-16.7518,-NaN,-NaN
"PossJaddf831",0.00000,0.00000,0.00000,0.00000,-16.6981,-NaN,-NaN
"PossJaddf848",0.00000,0.00000,0.00000,0.00000,-16.4760,-NaN,-NaN
"PossJaddf864",0.00000,0.00000,0.00000,0.00000,-16.7706,-NaN,-NaN
"PossJaddf865",0.00000,0.00000,0.00000,0.00000,-16.9043,-NaN,-NaN
"PossJaddf866",0.00000,0.00000,0.00000,0.00000,-15.0344,-NaN,-NaN
"PossJaddf868",0.00000,0.00000,0.00000,0.00000,-16.3284,-NaN,-NaN
"PossJaddf871",0.00000,0.00000,0.00000,0.00000,-17.2880,-NaN,-NaN
"PossJaddf873",0.00000,0.00000,0.00000,0.00000,-16.7979,-NaN,-NaN
"PossJaddf875",10.7704,8.44514,15.5166,0.00000,-15.6846,-NaN,-NaN
"SJUSHR10048",0.00000,0.00000,0.00000,0.00000,-19.5389,-NaN,-NaN
"SJUSHR1017",0.00000,0.00000,0.00000,0.00000,-18.6751,-NaN,-NaN
"SJUSHR1024",0.00000,0.00000,0.00000,0.00000,-17.1562,-NaN,-NaN
"SJUSHR1026",0.00000,0.00000,0.00000,0.00000,-20.5767,-NaN,-NaN
"SJUSHR1029",0.00000,0.00000,0.00000,0.00000,-20.1367,-NaN,-NaN
"SJUSHR1037",0.00000,0.00000,0.00000,0.00000,-17.8979,-NaN,-NaN
"SJUSHR1047",0.00000,0.00000,0.00000,0.00000,-18.5584,-NaN,-NaN
"SJUSHR1049",0.00000,0.00000,0.00000,0.00000,-20.3256,-NaN,-NaN
"SJUSHR10556",0.00000,0.00000,0.00000,0.00000,-13.9300,-NaN,-NaN
"SJUSHR10560",0.00000,0.00000,0.00000,0.00000,-17.3039,-NaN,-NaN
"SJUSHR10590",11.7514,11.3298,14.3280,0.00000,-14.1525,-NaN,-NaN
"SJUSHR1061",0.00000,0.00000,0.00000,0.00000,-18.9549,-NaN,-NaN
"SJUSHR10699",0.00000,0.00000,0.00000,0.00000,-17.1596,-NaN,-NaN
"SJUSHR10701",0.00000,0.00000,0.00000,0.00000,-18.3379,-NaN,-NaN
"SJUSHR10702",0.00000,0.00000,0.00000,0.00000,-18.1950,-NaN,-NaN
"SJUSHR10703",0.00000,0.00000,0.00000,0.00000,-17.1583,-NaN,-NaN
"SJUSHR1071",0.00000,0.00000,0.00000,0.00000,-19.3420,-NaN,-NaN
"SJUSHR1079",0.00000,0.00000,0.00000,0.00000,-19.5286,-NaN,-NaN
"SJUSHR1083",0.00000,0.00000,0.00000,0.00000,-19.1629,-NaN,-NaN
"SJUSHR1103",0.00000,0.00000,0.00000,0.00000,-19.8677,-NaN,-NaN
"SJUSHR1106",0.00000,0.00000,0.00000,0.00000,-15.3384,-NaN,-NaN
"SJUSHR1118",0.00000,0.00000,0.00000,0.00000,-18.6042,-NaN,-NaN
"SJUSHR1137",0.00000,0.00000,0.00000,0.00000,-18.6107,-NaN,-NaN
"SJUSHR1205",0.00000,0.00000,0.00000,0.00000,-18.3268,-NaN,-NaN
"SJUSHR1211",0.00000,0.00000,0.00000,0.00000,-20.0854,-NaN,-NaN
"SJUSHR1233",0.00000,0.00000,0.00000,0.00000,-18.6597,-NaN,-NaN
"SJUSHR1235",0.00000,0.00000,0.00000,0.00000,-19.3562,-NaN,-NaN
"SJUSHR124",0.00000,0.00000,0.00000,0.00000,-15.1801,-NaN,-NaN
"SJUSHR1292",0.00000,0.00000,0.00000,0.00000,-20.3493,-NaN,-NaN
"SJUSHR1315",0.00000,0.00000,0.00000,0.00000,-19.5277,-NaN,-NaN
