name	ra	dec
ECO05197	131.55100000000002	35.6935
ECO10592	181.035	20.3911
ECO03425	182.997	1.3497
ECO05846	181.34	2.0862
ECO07420	180.99	1.9609
ECO10343	186.09	9.3081
ECO13007	209.23	36.9588
ECO06314	202.306	11.937
ECO04442	210.442	9.4903
ECO01417	181.979	31.4761
ECO06850	196.462	29.8099
ECO08939	194.941	29.8963
ECO03825	194.915	28.9269
ECO11063	182.5	31.708
ECO10411	149.958	13.0271
ECO06884	149.697	11.3886
ECO00047	177.947	11.8205
ECO11398	167.644	12.4525
ECO09590	218.35	40.1694
ECO04510	143.512	9.4792
ECO11615	168.28099999999995	7.6881
ECO06267	199.819	3.9265
ECO10777	169.503	3.8108
ECO05629	169.551	3.8039
ECO13271	131.661	45.5959
ECO10228	140.642	3.0836
ECO04191	203.99400000000003	1.7297
ECO05548	146.043	2.4103
ECO07216	196.962	-0.2786
ECO07203	197.1	-0.4818
ECO13590	184.316	-0.9271
ECO03357	181.853	-0.1586
ECO04863	225.474	25.9644
ECO08688	156.425	0.7631
ECO09977	154.82299999999995	0.3444
ECO06199	195.67	28.3711
ECO08837	195.659	28.5019
ECO10526	202.513	12.9348
ECO13477	169.794	3.2083
ECO03312	181.159	1.7878
ECO10264	207.472	4.1779
ECO09192	139.685	33.7312
ECO10521	202.356	12.0443
ECO09085	193.248	32.1368
ECO11654	208.08900000000003	38.1958
ECO08892	195.43	29.1782
ECO09135	192.827	33.1672
ECO06084	191.637	40.8309
ECO11791	136.91299999999998	28.636
ECO02026	210.398	9.3089
ECO12775	172.394	1.0679
ECO03496	184.723	3.0142
ECO05975	186.051	9.2314
ECO09401	160.423	37.3204
ECO08826	195.361	28.4359
ECO01513	195.497	28.7095
ECO11060	182.075	31.4996
ECO01538	200.652	30.317
ECO01431	183.221	37.5554
ECO12389	203.304	8.0565
ECO03185	178.90400000000002	11.9975
ECO10698	134.30700000000002	29.2927
ECO07713	208.986	5.9265
ECO05091	138.829	10.6505
ECO04112	202.315	11.2031
ECO00497	212.981	37.1495
ECO00361	202.457	33.0265
ECO03619	188.299	7.8517
ECO10421	157.832	43.9877
ECO09485	154.183	38.4803
ECO10307	148.7	38.4501
ECO00897	139.51	34.7841
ECO10707	139.513	34.7607
ECO10800	181.959	9.2101
ECO09119	202.788	32.7815
ECO09712	158.03799999999995	43.2926
ECO04171	203.542	4.8686
ECO13061	219.788	4.5518
ECO10180	205.246	3.0697
ECO13729	193.382	2.7017
ECO05057	184.467	-0.9074
ECO06354	203.427	36.3181
ECO09094	142.285	32.3163
ECO13350	145.184	47.9923
ECO11864	213.068	29.9075
ECO08933	197.28	29.831
ECO03434	183.13	15.2706
ECO01562	202.757	30.6567
ECO09113	203.788	32.6615
ECO09364	182.722	36.5458
ECO03983	198.946	31.8461
ECO09414	202.429	37.4456
ECO06292	201.21400000000003	36.2756
ECO12062	202.788	36.1903
ECO09150	159.161	35.0528
ECO09199	199.408	33.8543
ECO09149	197.981	33.3071
ECO05555	162.882	35.8713
ECO11827	197.584	32.4828
ECO06891	196.091	31.883000000000006
ECO03648	189.519	33.4589
ECO01512	195.446	29.0767
ECO08914	201.333	29.4943
ECO12077	190.191	38.0735
ECO09400	160.369	37.2626
ECO02111	160.964	37.5348
ECO00626	156.911	34.5311
ECO06491	214.21400000000003	32.8028
ECO13013	210.492	34.4693
ECO00189	211.445	7.6979
ECO00890	219.322	8.0383
ECO04584	213.273	8.6322
ECO07777	214.316	8.0304
ECO04469	210.78	9.3631
ECO04334	208.085	7.7992
ECO11187	208.998	7.9764
ECO00840	201.771	31.373
ECO12948	197.175	9.1947
ECO09299	169.887	35.6099
ECO08077	205.875	15.0508
ECO11172	205.826	14.345
ECO09063	202.264	31.8733
ECO08078	202.207	15.0951
ECO06305	202.138	32.0692
ECO03583	187.052	13.8992
ECO11290	229.53	9.4971
ECO12012	216.535	12.1986
ECO04634	214.594	11.1953
ECO04519	211.505	12.7839
ECO06791	210.909	11.5735
ECO05170	202.605	12.4142
ECO10836	200.377	11.1039
ECO07928	201.922	11.341
ECO07978	193.835	12.8138
ECO04734	217.546	23.0264
ECO06506	215.482	34.8054
ECO12363	188.81	7.1375
ECO03133	178.007	6.4097
ECO00140	171.905	8.5008
ECO02597	173.549	12.5122
ECO00339	170.62900000000005	13.2673
ECO05105	158.68200000000004	11.053
ECO06642	149.093	37.0208
ECO10736	146.54	35.9619
ECO05319	144.357	35.2402
ECO04284	142.546	34.6642
ECO01526	139.546	33.6654
ECO05256	139.601	33.8675
ECO00475	140.058	32.7011
ECO03384	182.314	41.6111
ECO12762	175.854	42.9484
ECO00239	172.076	41.4438
ECO10535	163.68	46.5542
ECO09800	167.04	45.2139
ECO05670	173.32	43.7955
ECO12763	154.372	43.9816
ECO08213	154.858	44.4047
ECO01076	232.83900000000003	47.0236
ECO00040	146.46	8.9095
ECO08378	219.219	23.426
ECO04820	222.682	42.7675
ECO06556	223.468	42.563
ECO13063	220.297	44.5593
ECO09735	221.734	43.5319
ECO11677	219.939	23.3966
ECO13298	143.69799999999995	36.9026
ECO10386	140.389	34.3412
ECO10721	142.488	35.5112
ECO06606	140.089	34.2386
ECO11712	186.414	8.9121
ECO07827	186.17	9.1559
ECO05941	184.529	10.8962
ECO04969	232.43400000000003	42.7781
ECO07727	150.74	6.2716
ECO04033	141.222	41.0603
ECO05855	181.551	21.2261
ECO03484	131.408	36.9347
ECO12998	207.026	3.7803
ECO07677	206.317	5.1568
ECO06391	205.572	4.6198
ECO06342	203.13	4.8025
ECO04083	201.6	4.4656
ECO07678	198.706	5.1883
ECO13348	171.988	5.7805
ECO01361	166.44400000000005	4.5743
ECO13448	163.358	4.504
ECO10235	165.21200000000005	4.3916
ECO10885	165.81099999999995	3.7247
ECO07628	150.689	4.4549
ECO05756	146.515	4.4033
ECO07141	203.928	3.0019
ECO06355	203.52	3.347
ECO13748	203.105	3.0612
ECO00289	192.911	1.6709
ECO03534	185.677	3.1419
ECO00490	185.73	3.1318
ECO00775	184.739	2.991
ECO06992	181.055	1.9002
ECO03348	181.631	1.6164
ECO12862	181.046	2.3213
ECO07427	150.547	2.0217
ECO07277	188.107	0.457
ECO07241	174.87400000000005	0.1165
ECO01311	172.868	0.4946
ECO13398	151.48	0.6522
ECO05806	180.015	30.3153
ECO11276	179.14700000000005	27.6618
ECO05991	186.688	27.9122
ECO03633	188.924	26.2222
ECO01876	190.563	26.5805
ECO05520	159.273	37.4772
ECO01376	174.143	31.6574
ECO05455	151.944	31.8939
ECO11727	150.02700000000004	34.1721
ECO07863	203.217	9.9895
ECO06206	195.937	28.0843
ECO11137	200.978	13.8731
ECO08428	155.53799999999995	24.2418
ECO03398	182.523	43.4428
ECO09249	139.748	34.8622
ECO08214	181.095	20.2575
ECO04234	204.864	4.5106
ECO11022	166.87400000000005	26.0655
ECO08899	169.465	29.2691
ECO09999	132.641	40.398
ECO07578	161.282	3.6746
ECO00540	170.84099999999995	30.0
ECO03683	190.67	1.3456
ECO07392	180.636	1.7489
ECO11326	190.4	-0.1183
ECO10111	203.019	5.5438
ECO02470	184.488	25.0765
ECO00802	136.649	42.2821
ECO06516	217.195	27.2507
ECO10511	202.178	11.5755
ECO11031	171.21400000000003	29.4799
ECO08588	166.822	26.1297
ECO00500	147.012	26.6597
ECO08388	214.286	23.5298
ECO03874	195.818	28.0303
ECO04325	207.725	38.2739
ECO04342	208.133	37.8175
ECO13456	164.825	28.4776
ECO01802	146.751	22.0543
ECO00598	150.14700000000005	33.9375
ECO01619	214.902	5.6192
ECO02321	172.753	20.4692
ECO12269	194.289	27.4664
ECO04074	201.21400000000003	13.7378
ECO11686	176.868	18.0538
ECO00147	234.726	8.5937
ECO07920	231.754	11.1391
ECO10660	211.206	11.9127
ECO06316	202.358	11.9098
ECO05146	182.59	13.2075
ECO09239	159.34799999999996	12.1567
ECO10409	149.094	35.5388
ECO10392	141.918	34.5332
ECO09707	182.33	43.1699
ECO06465	211.144	38.5499
ECO03623	188.513	43.4161
ECO05763	177.987	45.7334
ECO09758	218.908	43.9936
ECO02704	197.178	18.0771
ECO06767	153.903	6.3477
ECO09958	183.405	49.8452
ECO12681	142.441	2.2015
ECO05837	181.123	1.9399
ECO13581	148.791	6.5492
ECO00021	175.882	8.9089
ECO03551	186.074	9.3344
ECO04116	202.354	11.7814
ECO12009	210.457	9.6538
ECO09232	203.646	34.6191
ECO09181	169.17	33.6399
ECO10132	195.616	29.4875
ECO01244	147.503	30.0614
ECO04102	202.063	32.0322
ECO02030	210.795	8.9574
ECO06074	191.174	6.6997
ECO08060	196.625	14.5312
ECO00158	216.294	13.7266
ECO06509	216.392	13.8165
ECO10518	202.271	11.7513
ECO09781	188.349	44.5405
ECO09667	159.631	42.3739
ECO07795	155.425	8.3717
ECO07809	175.88299999999995	8.8647
ECO03451	138.936	42.2661
ECO09918	145.768	48.087
ECO10905	147.817	47.6116
ECO00407	148.05700000000004	43.8643
ECO07660	175.903	4.9297
ECO07595	145.786	3.9402
ECO04702	144.03	3.0119
ECO06088	192.118	3.4405
ECO00272	190.273	-0.083
ECO08732	156.588	0.6847
ECO12995	206.63	37.3517
ECO08146	154.59799999999996	13.2781
ECO01479	189.846	7.1405
ECO12695	166.584	25.8514
ECO00715	171.951	21.6292
ECO08454	173.282	24.6526
ECO07050	176.294	19.5332
ECO02553	175.324	20.1621
ECO10577	175.43099999999995	21.1657
ECO03008	176.03900000000004	16.3711
ECO13424	158.296	24.2496
ECO11266	135.683	25.4211
ECO13139	176.36900000000003	20.3238
