name,bptagn,nontrad,unclassified,composite,sf
ECO08001,False,False,False,False,True
ECO08002,False,False,False,False,True
ECO08003,False,False,False,False,True
ECO08004,False,False,False,False,True
ECO08006,False,False,False,False,True
ECO08008,False,False,False,False,True
ECO08010,False,False,False,False,True
ECO08011,False,False,False,False,True
ECO08013,False,False,False,False,True
ECO08024,False,False,False,False,True
ECO08026,False,False,False,False,True
ECO08029,False,False,False,False,True
ECO08030,False,False,False,False,True
ECO08035,False,False,False,False,True
ECO08044,False,False,False,False,True
ECO08047,False,False,False,False,True
ECO08053,False,False,False,False,True
ECO08057,False,False,False,False,True
ECO08060,False,False,False,False,True
ECO08064,False,False,False,False,True
ECO08069,False,False,False,False,True
ECO08070,False,False,False,False,True
ECO08071,False,False,False,True,True
ECO08074,False,False,False,False,True
ECO08076,False,False,False,False,True
ECO08080,False,False,False,False,True
ECO08082,False,False,False,False,True
ECO08085,False,False,False,False,True
ECO08087,False,False,False,False,True
ECO08088,False,False,False,False,True
ECO08089,False,False,False,False,True
ECO08091,False,False,False,True,True
ECO08092,False,False,False,False,True
ECO08096,False,False,False,False,True
ECO08101,False,False,False,False,True
ECO08102,False,False,False,False,True
ECO08107,False,False,False,False,True
ECO08110,False,False,False,False,True
ECO08111,False,False,False,False,True
ECO08115,False,False,False,False,True
ECO08121,False,False,False,False,True
ECO08123,False,False,False,False,True
ECO08124,False,False,False,False,True
ECO08125,False,False,False,False,True
ECO08127,False,False,False,False,True
ECO08129,False,False,False,False,True
ECO08132,False,False,False,False,True
ECO08135,False,False,False,False,True
ECO08138,False,False,False,True,True
ECO08141,False,False,False,False,True
ECO08146,False,False,False,False,True
ECO08147,False,False,False,False,True
ECO08148,False,False,False,True,True
ECO08149,False,False,False,True,True
ECO08150,False,False,False,False,True
ECO08157,False,False,False,False,True
ECO08158,False,False,False,True,True
ECO08168,False,False,False,True,True
ECO08171,False,False,False,True,True
ECO08179,False,False,False,False,True
ECO08184,False,False,False,False,True
ECO08187,False,False,False,True,True
ECO08189,False,False,False,True,True
ECO08191,False,False,False,False,True
ECO08192,False,False,False,False,True
ECO08198,False,False,False,True,True
ECO08200,False,False,False,False,True
ECO08212,False,False,False,True,True
ECO08220,False,False,False,False,True
ECO08221,False,False,False,False,True
ECO08223,False,False,False,False,True
ECO08224,False,False,True,True,False
ECO08225,False,False,False,False,True
ECO08229,False,False,False,True,True
ECO08230,False,False,False,False,True
ECO08231,False,False,False,False,True
ECO08239,False,False,False,False,True
ECO08243,False,False,False,False,True
ECO08245,False,False,False,False,True
ECO08246,False,False,False,False,True
ECO08249,False,False,False,True,True
ECO08252,True,False,True,False,False
ECO08253,False,False,False,True,True
ECO08255,False,False,False,False,True
ECO08256,False,False,False,False,True
ECO08258,False,False,False,False,True
ECO08260,False,False,False,False,True
ECO08261,False,False,False,False,True
ECO08262,False,False,False,False,True
ECO08264,False,False,False,False,True
ECO08266,True,False,False,False,True
ECO08270,False,False,False,False,True
ECO08271,False,False,False,False,True
ECO08272,False,False,False,False,True
ECO08273,False,False,False,False,True
ECO08275,False,False,False,False,True
ECO08279,False,False,False,False,True
ECO08280,False,False,False,True,True
ECO08281,False,False,False,False,True
ECO08284,False,False,False,False,True
ECO08292,False,False,False,False,True
ECO08298,False,False,False,True,True
ECO08299,False,False,False,False,True
ECO08300,False,False,False,False,True
ECO08301,False,False,False,False,True
ECO08303,False,False,False,False,True
ECO08305,False,False,False,False,True
ECO08309,False,False,False,True,True
ECO08312,False,False,False,False,True
ECO08314,False,False,False,False,True
ECO08315,False,False,False,False,True
ECO08317,False,False,False,True,True
ECO08318,False,False,False,False,True
ECO08319,False,False,False,False,True
ECO08323,False,False,False,False,True
ECO08324,False,False,False,True,True
ECO08325,False,False,False,False,True
ECO08326,False,False,False,False,True
ECO08327,False,False,False,False,True
ECO08329,False,False,False,False,True
ECO08331,False,False,False,False,True
ECO08332,False,False,False,False,True
ECO08339,False,False,False,False,True
ECO08342,False,False,False,False,True
ECO08343,False,False,False,False,True
ECO08344,False,False,False,True,True
ECO08345,False,False,False,False,True
ECO08347,False,False,False,False,True
ECO08348,False,False,False,False,True
ECO08350,False,False,False,False,True
ECO08351,False,False,False,False,True
ECO08354,False,False,False,False,True
ECO08355,False,True,False,False,True
ECO08356,False,False,False,False,True
ECO08357,False,False,False,False,True
ECO08358,False,False,False,False,True
ECO08359,False,False,False,False,True
ECO08360,False,False,False,False,True
ECO08361,False,False,False,False,True
ECO08364,False,False,False,False,True
ECO08365,False,False,False,False,True
ECO08367,False,False,False,False,True
ECO08369,False,False,False,False,True
ECO08370,False,False,False,False,True
ECO08372,False,False,False,True,True
ECO08374,False,False,False,False,True
ECO08375,False,False,False,False,True
ECO08376,False,False,False,False,True
ECO08377,False,False,False,False,True
ECO08378,False,False,False,False,True
ECO08379,False,False,False,False,True
ECO08384,False,False,False,False,True
ECO08385,False,False,False,False,True
ECO08386,False,False,False,False,True
ECO08387,False,False,True,True,False
ECO08388,False,False,False,False,True
ECO08390,False,False,False,False,True
ECO08392,False,False,False,False,True
ECO08393,False,False,False,False,True
ECO08404,False,False,False,True,True
ECO08405,False,False,False,False,True
ECO08407,False,False,False,False,True
ECO08414,False,False,False,False,True
ECO08416,False,False,False,False,True
ECO08417,False,False,False,False,True
ECO08422,False,False,False,False,True
ECO08424,False,False,False,False,True
ECO08425,False,False,False,False,True
ECO08426,False,False,False,False,True
ECO08427,False,False,False,False,True
ECO08428,True,False,True,True,False
ECO08430,False,False,False,False,True
ECO08431,False,False,False,False,True
ECO08432,False,False,False,False,True
ECO08433,False,False,False,False,True
ECO08434,False,False,False,False,True
ECO08437,False,True,False,False,True
ECO08438,False,False,False,False,True
ECO08439,False,False,False,False,True
ECO08441,False,False,False,False,True
ECO08442,False,False,False,False,True
ECO08444,True,False,False,False,True
ECO08447,False,False,False,False,True
ECO08450,False,False,False,False,True
ECO08452,False,False,False,True,True
ECO08457,False,False,True,True,False
ECO08465,False,False,False,False,True
ECO08467,False,False,False,False,True
ECO08468,False,False,False,False,True
ECO08469,False,False,False,False,True
ECO08470,False,False,False,False,True
ECO08473,False,False,False,False,True
ECO08474,False,False,False,False,True
ECO08475,False,False,False,False,True
ECO08479,False,False,False,False,True
ECO08480,False,False,False,True,True
ECO08482,False,False,False,True,True
ECO08484,False,False,False,False,True
ECO08487,False,False,False,False,True
ECO08488,False,False,False,False,True
ECO08491,False,True,False,False,True
ECO08493,False,False,False,False,True
ECO08495,False,False,False,False,True
ECO08496,False,False,False,False,True
ECO08497,False,False,False,False,True
ECO08498,False,False,False,False,True
ECO08499,False,False,False,False,True
ECO08504,False,False,False,False,True
ECO08505,False,True,False,False,True
ECO08506,False,False,False,False,True
ECO08521,False,False,False,False,True
ECO08530,False,False,False,False,True
ECO08533,False,True,False,False,True
ECO08534,False,False,False,False,True
ECO08535,False,False,False,False,True
ECO08542,False,False,False,False,True
ECO08548,False,False,False,False,True
ECO08549,False,False,False,False,True
ECO08557,False,False,False,True,True
ECO08558,False,False,False,False,True
ECO08560,False,False,False,False,True
ECO08562,False,False,False,False,True
ECO08564,False,False,False,False,True
ECO08568,False,False,False,False,True
ECO08573,False,False,False,False,True
ECO08574,False,False,False,False,True
ECO08575,False,False,False,False,True
ECO08577,False,False,False,False,True
ECO08579,False,False,False,False,True
ECO08580,False,False,False,True,True
ECO08581,False,True,False,False,True
ECO08582,False,False,False,False,True
ECO08586,False,False,False,False,True
ECO08587,False,False,False,False,True
ECO08589,False,False,False,False,True
ECO08590,False,False,False,False,True
ECO08592,False,True,False,False,True
ECO08593,False,False,False,False,True
ECO08596,False,False,False,False,True
ECO08597,False,False,False,False,True
ECO08598,False,False,False,False,True
ECO08601,False,False,True,True,False
ECO08604,False,False,False,True,True
ECO08605,False,False,False,True,True
ECO08607,False,False,False,False,True
ECO08609,False,False,False,False,True
ECO08612,False,False,False,False,True
ECO08613,False,False,False,False,True
ECO08617,False,False,False,False,True
ECO08623,False,False,False,False,True
ECO08626,False,False,False,False,True
ECO08627,False,True,False,False,True
ECO08630,False,False,False,True,True
ECO08632,False,False,False,True,True
ECO08633,False,False,False,True,True
ECO08634,False,False,False,False,True
ECO08635,True,False,False,False,True
ECO08638,False,False,False,False,True
ECO08641,False,False,False,False,True
ECO08644,False,False,False,False,True
ECO08650,False,False,False,False,True
ECO08652,False,False,False,False,True
ECO08653,False,False,False,False,True
ECO08655,False,False,False,True,True
ECO08665,False,False,False,False,True
ECO08669,False,False,False,False,True
ECO08671,False,False,False,False,True
ECO08675,True,False,False,False,True
ECO08676,False,False,False,False,True
ECO08682,False,False,False,False,True
ECO08683,False,False,False,True,True
ECO08685,False,False,False,False,True
ECO08686,False,False,False,False,True
ECO08688,False,False,False,True,True
ECO08690,False,False,False,True,True
ECO08698,False,False,False,False,True
ECO08699,False,False,False,True,True
ECO08703,False,False,False,False,True
ECO08710,False,False,False,True,True
ECO08714,False,False,False,False,True
ECO08715,False,False,False,False,True
ECO08718,False,False,False,False,True
ECO08721,False,False,False,False,True
ECO08728,False,False,False,False,True
ECO08732,False,False,False,True,True
ECO08733,False,False,False,False,True
ECO08743,False,False,False,False,True
ECO08744,False,False,False,True,True
ECO08745,False,False,False,False,True
ECO08749,False,False,False,True,True
ECO08757,False,False,False,False,True
ECO08760,False,False,False,False,True
ECO08761,False,False,False,False,True
ECO08765,False,False,False,False,True
ECO08768,False,False,False,False,True
ECO08776,False,False,False,False,True
ECO08777,False,False,False,False,True
ECO08779,False,False,False,False,True
ECO08780,False,False,False,False,True
ECO08787,False,False,False,False,True
ECO08788,False,False,False,False,True
ECO08790,False,False,False,False,True
ECO08796,False,False,False,False,True
ECO08799,False,False,False,True,True
ECO08802,False,False,False,False,True
ECO08804,False,False,False,False,True
ECO08805,False,False,False,False,True
ECO08807,False,False,False,False,True
ECO08810,False,False,False,False,True
ECO08813,False,False,False,False,True
ECO08819,False,False,False,True,True
ECO08820,False,False,False,False,True
ECO08821,False,False,False,False,True
ECO08824,False,False,False,False,True
ECO08829,False,False,False,True,True
ECO08831,False,False,False,False,True
ECO08832,True,False,False,False,True
ECO08838,False,False,False,False,True
ECO08839,False,False,False,False,True
ECO08841,False,False,False,False,True
ECO08843,False,False,False,False,True
ECO08852,False,False,False,True,True
ECO08854,False,False,False,False,True
ECO08855,False,False,False,False,True
ECO08856,False,False,False,False,True
ECO08857,False,False,False,False,True
ECO08858,False,False,False,False,True
ECO08863,True,False,False,False,True
ECO08866,False,False,False,False,True
ECO08871,False,False,False,False,True
ECO08876,False,False,False,False,True
ECO08878,False,False,False,False,True
ECO08885,False,False,False,False,True
ECO08886,False,False,False,False,True
ECO08887,False,False,False,False,True
ECO08888,False,False,False,False,True
ECO08891,False,False,False,False,True
ECO08894,False,False,False,False,True
ECO08895,False,True,False,False,True
ECO08896,False,False,False,False,True
ECO08897,False,False,False,False,True
ECO08900,False,False,False,False,True
ECO08902,False,False,False,False,True
ECO08903,False,False,False,False,True
ECO08904,False,False,False,False,True
ECO08905,False,True,False,False,True
ECO08907,False,False,False,False,True
ECO08909,False,False,False,False,True
ECO08912,False,False,False,False,True
ECO08916,False,False,False,False,True
ECO08920,False,False,False,False,True
ECO08921,False,False,False,False,True
ECO08922,False,False,False,False,True
ECO08926,False,False,False,False,True
ECO08928,False,True,False,False,True
ECO08933,False,False,False,False,True
ECO08934,False,False,False,False,True
ECO08935,False,False,False,False,True
ECO08938,False,False,False,False,True
ECO08948,False,True,False,False,True
ECO08950,False,False,False,False,True
ECO08955,False,False,False,False,True
ECO08957,False,False,False,False,True
ECO08963,False,False,False,False,True
ECO08968,False,False,False,False,True
ECO08969,False,False,False,False,True
ECO08971,False,False,False,False,True
ECO08979,False,False,False,False,True
ECO08980,False,False,False,False,True
ECO08983,False,False,False,False,True
ECO08984,False,False,False,False,True
ECO08989,False,False,False,False,True
ECO08990,False,True,False,False,True
ECO08992,False,False,False,False,True
ECO08994,False,False,False,False,True
ECO08996,False,False,False,False,True
ECO08997,False,False,False,False,True
ECO09000,False,False,False,False,True
ECO09001,False,False,False,False,True
ECO09004,False,False,False,False,True
ECO09005,False,False,False,False,True
ECO09006,False,False,False,False,True
ECO09011,False,False,False,False,True
ECO09012,False,False,False,False,True
ECO09016,False,False,False,False,True
ECO09020,False,True,False,False,True
ECO09023,False,False,False,False,True
ECO09024,False,False,False,False,True
ECO09026,False,False,False,False,True
ECO09027,False,True,False,False,True
ECO09028,False,False,False,False,True
ECO09032,False,False,False,False,True
ECO09046,False,False,False,False,True
ECO09050,False,False,False,False,True
ECO09052,False,False,False,False,True
ECO09053,False,False,False,False,True
ECO09054,False,False,False,False,True
ECO09055,False,False,True,True,False
ECO09061,False,False,False,False,True
ECO09064,False,False,False,False,True
ECO09068,False,False,False,False,True
ECO09069,False,False,False,False,True
ECO09075,False,False,False,False,True
ECO09081,False,False,False,False,True
ECO09085,False,False,False,False,True
ECO09086,False,False,False,False,True
ECO09088,False,False,False,False,True
ECO09092,False,False,False,False,True
ECO09093,False,False,False,True,True
ECO09095,False,False,False,True,True
ECO09099,False,False,False,False,True
ECO09105,False,False,False,False,True
ECO09109,False,False,False,False,True
ECO09110,False,False,False,False,True
ECO09120,False,False,False,False,True
ECO09121,False,False,False,False,True
ECO09124,False,False,False,False,True
ECO09128,False,False,False,False,True
ECO09131,False,False,False,False,True
ECO09134,False,False,False,False,True
ECO09140,False,False,False,True,True
ECO09143,False,False,False,False,True
ECO09146,False,False,False,False,True
ECO09149,False,False,False,False,True
ECO09150,False,False,False,False,True
ECO09156,False,False,False,False,True
ECO09167,False,False,False,False,True
ECO09168,False,False,False,False,True
ECO09175,False,False,False,False,True
ECO09176,False,False,False,False,True
ECO09183,False,False,False,False,True
ECO09185,False,False,False,False,True
ECO09187,False,False,False,False,True
ECO09198,False,False,False,False,True
ECO09211,False,False,False,False,True
ECO09212,False,False,False,False,True
ECO09213,False,False,False,False,True
ECO09214,False,False,False,False,True
ECO09216,False,False,False,False,True
ECO09217,False,False,False,False,True
ECO09218,False,False,False,False,True
ECO09224,False,False,False,False,True
ECO09226,False,False,False,False,True
ECO09228,False,False,False,False,True
ECO09229,False,False,False,False,True
ECO09234,False,False,False,False,True
ECO09236,False,False,False,False,True
ECO09237,False,False,False,False,True
ECO09240,False,False,False,False,True
ECO09242,False,True,False,False,True
ECO09245,False,False,False,False,True
ECO09246,False,False,False,False,True
ECO09254,False,False,False,False,True
ECO09265,False,False,False,False,True
ECO09267,False,False,False,False,True
ECO09269,False,False,False,False,True
ECO09270,False,False,False,False,True
ECO09274,False,False,False,False,True
ECO09275,False,False,False,False,True
ECO09277,False,False,False,False,True
ECO09279,False,False,False,False,True
ECO09284,False,False,False,False,True
ECO09285,False,False,False,False,True
ECO09294,False,False,False,False,True
ECO09296,False,False,False,False,True
ECO09297,False,False,False,False,True
ECO09298,False,False,False,False,True
ECO09299,False,False,False,False,True
ECO09300,False,False,False,False,True
ECO09302,False,False,False,False,True
ECO09304,False,False,False,False,True
ECO09305,False,False,False,False,True
ECO09307,False,False,False,False,True
ECO09309,True,False,False,False,True
ECO09310,False,False,False,False,True
ECO09315,False,False,False,True,True
ECO09321,False,False,False,False,True
ECO09325,False,False,False,False,True
ECO09326,False,False,False,False,True
ECO09330,False,True,False,False,True
ECO09331,False,False,False,False,True
ECO09333,False,True,False,False,True
ECO09336,False,False,False,False,True
ECO09337,False,False,False,False,True
ECO09342,False,False,False,False,True
ECO09343,False,False,False,False,True
ECO09354,True,False,False,False,True
ECO09356,False,False,False,False,True
ECO09358,False,False,False,True,True
ECO09360,False,False,False,False,True
ECO09361,False,False,False,False,True
ECO09364,False,False,False,False,True
ECO09366,False,False,False,False,True
ECO09368,False,False,False,False,True
ECO09370,False,False,False,False,True
ECO09372,False,False,False,False,True
ECO09375,False,False,False,False,True
ECO09376,False,False,False,False,True
ECO09377,False,False,False,False,True
ECO09378,False,False,False,False,True
ECO09380,False,False,False,False,True
ECO09382,False,False,False,False,True
ECO09384,False,False,False,False,True
ECO09385,False,False,True,True,False
ECO09386,False,False,False,False,True
ECO09389,False,False,False,False,True
ECO09391,False,False,False,False,True
ECO09392,False,False,False,False,True
ECO09406,False,False,False,False,True
ECO09414,False,False,False,False,True
ECO09419,False,False,False,False,True
ECO09422,False,True,False,False,True
ECO09426,False,False,False,False,True
ECO09427,False,False,False,False,True
ECO09428,False,False,False,False,True
ECO09432,False,False,False,False,True
ECO09436,False,False,False,True,True
ECO09437,False,False,False,False,True
ECO09438,False,False,False,False,True
ECO09440,False,False,False,False,True
ECO09442,False,False,False,False,True
ECO09444,False,False,False,False,True
ECO09447,False,False,False,False,True
ECO09450,False,False,False,False,True
ECO09453,False,False,False,False,True
ECO09454,False,False,False,False,True
ECO09455,False,False,False,False,True
ECO09457,False,False,False,False,True
ECO09459,False,False,False,False,True
ECO09464,False,False,False,False,True
ECO09470,False,False,False,False,True
ECO09473,True,False,False,False,True
ECO09475,False,False,False,False,True
ECO09477,False,False,False,False,True
ECO09481,False,False,False,False,True
ECO09485,False,False,False,False,True
ECO09486,False,False,False,False,True
ECO09492,False,True,False,False,True
ECO09493,False,False,False,False,True
ECO09495,False,False,False,False,True
ECO09503,False,False,False,False,True
ECO09507,False,False,False,False,True
ECO09512,False,False,False,False,True
ECO09513,False,False,False,False,True
ECO09516,False,False,False,False,True
ECO09518,True,False,False,False,True
ECO09519,False,False,False,False,True
ECO09524,False,False,False,False,True
ECO09532,False,False,False,False,True
ECO09538,False,False,False,False,True
ECO09539,False,False,False,False,True
ECO09542,False,False,False,False,True
ECO09546,False,False,True,True,False
ECO09547,False,False,False,False,True
ECO09548,False,True,False,False,True
ECO09549,False,False,False,False,True
ECO09550,False,False,False,False,True
ECO09551,False,False,False,False,True
ECO09552,False,False,False,False,True
ECO09554,False,False,False,False,True
ECO09557,False,False,False,False,True
ECO09558,False,False,False,False,True
ECO09561,False,False,False,False,True
ECO09562,False,False,False,False,True
ECO09565,False,False,False,False,True
ECO09566,False,False,False,False,True
ECO09568,False,False,True,True,False
ECO09575,False,False,False,False,True
ECO09577,False,False,False,False,True
ECO09579,False,False,False,False,True
ECO09580,False,False,False,False,True
ECO09581,False,True,False,False,True
ECO09585,False,True,False,False,True
ECO09586,False,False,False,False,True
ECO09591,False,False,False,False,True
ECO09593,False,False,False,False,True
ECO09599,False,False,False,False,True
ECO09600,False,False,False,False,True
ECO09603,False,True,True,True,False
ECO09605,False,False,False,False,True
ECO09606,False,False,False,True,True
ECO09615,False,True,False,False,True
ECO09617,False,False,False,False,True
ECO09618,False,False,False,False,True
ECO09619,False,False,False,False,True
ECO09620,False,False,False,False,True
ECO09621,False,False,False,False,True
ECO09623,False,False,False,False,True
ECO09624,False,False,False,False,True
ECO09628,False,False,False,False,True
ECO09631,False,False,False,False,True
ECO09637,False,False,False,False,True
ECO09639,False,False,False,True,True
ECO09641,False,False,False,False,True
ECO09642,False,False,False,False,True
ECO09643,False,False,False,False,True
ECO09646,False,False,False,False,True
ECO09649,False,False,False,False,True
ECO09650,False,False,False,False,True
ECO09657,False,False,False,False,True
ECO09659,False,False,False,False,True
ECO09661,False,False,False,False,True
ECO09662,False,False,False,False,True
ECO09664,False,False,False,False,True
ECO09672,False,False,False,False,True
ECO09676,False,False,False,False,True
ECO09677,False,False,False,False,True
ECO09678,False,False,False,False,True
ECO09679,False,False,False,False,True
ECO09681,False,False,False,False,True
ECO09682,False,False,False,False,True
ECO09685,False,False,False,False,True
ECO09686,False,False,False,False,True
ECO09687,False,False,False,False,True
ECO09688,False,False,False,False,True
ECO09689,False,False,False,False,True
ECO09692,False,True,False,False,True
ECO09697,False,False,False,False,True
ECO09705,False,False,False,False,True
ECO09706,False,False,False,False,True
ECO09708,False,False,False,False,True
ECO09709,False,False,False,False,True
ECO09724,False,False,False,False,True
ECO09725,False,False,False,False,True
ECO09726,False,True,False,False,True
ECO09733,False,True,False,False,True
ECO09735,False,False,False,False,True
ECO09738,False,False,False,False,True
ECO09739,False,False,False,False,True
ECO09745,False,False,False,False,True
ECO09746,False,False,False,False,True
ECO09748,False,False,False,False,True
ECO09752,False,False,False,False,True
ECO09754,False,False,False,False,True
ECO09757,False,False,False,False,True
ECO09760,False,False,False,True,True
ECO09761,False,False,False,False,True
ECO09764,False,False,False,False,True
ECO09771,False,False,False,False,True
ECO09776,False,False,False,False,True
ECO09777,False,False,False,False,True
ECO09778,False,False,False,False,True
ECO09780,False,False,False,False,True
ECO09781,False,False,False,False,True
ECO09782,False,False,False,False,True
ECO09784,True,False,False,False,True
ECO09785,False,False,False,False,True
ECO09786,False,False,False,False,True
ECO09790,False,False,False,False,True
ECO09792,False,False,False,True,True
ECO09796,False,False,False,False,True
ECO09800,False,False,False,False,True
ECO09801,False,False,False,False,True
ECO09803,False,False,False,False,True
ECO09805,False,False,False,False,True
ECO09810,False,False,False,False,True
ECO09816,False,False,False,False,True
ECO09817,False,False,False,False,True
ECO09819,False,False,False,False,True
ECO09824,False,False,False,True,True
ECO09826,False,False,False,False,True
ECO09834,False,False,False,False,True
ECO09836,False,False,False,False,True
ECO09839,False,False,False,False,True
ECO09843,False,False,False,False,True
ECO09848,False,False,False,False,True
ECO09849,False,False,False,False,True
ECO09851,False,False,False,False,True
ECO09854,False,False,False,False,True
ECO09857,False,False,False,False,True
ECO09858,False,False,False,False,True
ECO09868,False,False,False,False,True
ECO09870,False,False,False,False,True
ECO09874,False,False,False,False,True
ECO09876,False,False,False,False,True
ECO09881,False,False,False,False,True
ECO09882,False,False,False,False,True
ECO09884,False,True,False,False,True
ECO09890,False,False,False,False,True
ECO09897,False,False,False,False,True
ECO09898,False,False,False,False,True
ECO09900,False,False,False,False,True
ECO09907,False,False,False,False,True
ECO09909,False,False,False,False,True
ECO09915,False,False,False,False,True
ECO09916,False,False,False,False,True
ECO09920,False,False,False,False,True
ECO09922,False,False,False,True,True
ECO09923,False,False,False,False,True
ECO09925,False,True,False,False,True
ECO09927,False,False,False,False,True
ECO09929,False,False,False,False,True
ECO09931,False,False,False,False,True
ECO09937,False,False,False,False,True
ECO09940,False,False,False,False,True
ECO09942,False,False,False,False,True
ECO09943,False,False,False,False,True
ECO09944,True,False,False,False,True
ECO09949,False,False,False,False,True
ECO09950,False,False,False,False,True
ECO09952,False,False,False,False,True
ECO09956,False,False,False,True,True
ECO09959,False,False,False,False,True
ECO09960,False,False,False,False,True
ECO09961,False,True,False,False,True
ECO09962,False,False,False,False,True
ECO09963,False,False,False,False,True
ECO09965,False,False,False,False,True
ECO09976,False,False,False,False,True
ECO09977,False,False,False,False,True
ECO09978,False,False,False,False,True
ECO09981,True,False,False,False,True
ECO09988,False,False,False,False,True
ECO09990,False,False,False,False,True
ECO09993,False,False,False,False,True
ECO09997,False,False,False,True,True
ECO10001,False,False,False,False,True
ECO10002,False,False,False,True,True
ECO10007,False,False,False,False,True
ECO10009,False,False,False,False,True
ECO10010,False,False,False,False,True
ECO10013,False,False,False,False,True
ECO10015,False,False,False,False,True
ECO10016,False,False,False,False,True
ECO10017,False,False,False,True,True
ECO10021,False,False,False,False,True
ECO10022,False,False,False,False,True
ECO10025,False,False,False,False,True
ECO10026,False,False,False,True,True
ECO10030,True,False,True,True,False
ECO10032,False,False,True,True,False
ECO10035,False,False,True,True,False
ECO10039,False,False,False,False,True
ECO10041,False,False,False,False,True
ECO10046,False,False,False,False,True
ECO10049,False,False,False,False,True
ECO10058,False,False,False,True,True
ECO10065,False,False,False,False,True
ECO10068,False,False,False,True,True
ECO10069,False,False,False,False,True
ECO10071,False,False,False,False,True
ECO10072,False,True,False,False,True
ECO10073,False,False,False,True,True
ECO10080,True,False,True,True,False
ECO10083,False,False,False,True,True
ECO10084,False,False,False,False,True
ECO10088,False,False,False,False,True
ECO10090,False,True,False,False,True
ECO10091,False,False,False,False,True
ECO10093,False,False,False,False,True
ECO10096,False,False,False,False,True
ECO10098,False,False,False,False,True
ECO10112,False,False,False,False,True
ECO10114,False,False,False,False,True
ECO10115,True,False,False,False,True
ECO10117,False,False,False,False,True
ECO10118,False,False,False,False,True
ECO10119,False,False,False,True,True
ECO10120,False,False,False,False,True
ECO10127,False,False,False,False,True
ECO10135,False,False,False,False,True
ECO10136,False,True,False,False,True
ECO10138,False,False,False,False,True
ECO10141,False,False,False,False,True
ECO10142,False,False,False,False,True
ECO10145,False,False,False,False,True
ECO10155,False,False,False,False,True
ECO10157,False,False,False,False,True
ECO10168,False,False,False,True,True
ECO10171,False,False,False,False,True
ECO10174,False,False,False,False,True
ECO10176,False,False,False,False,True
ECO10177,False,False,False,False,True
ECO10180,False,False,False,False,True
ECO10188,False,False,False,False,True
ECO10190,False,False,False,False,True
ECO10198,False,False,False,False,True
ECO10202,False,False,False,False,True
ECO10205,False,False,False,False,True
ECO10206,False,False,False,False,True
ECO10218,False,False,False,False,True
ECO10219,False,False,False,False,True
ECO10228,False,False,False,False,True
ECO10231,False,False,False,False,True
ECO10232,False,False,False,True,True
ECO10246,False,False,False,False,True
ECO10249,False,False,False,False,True
ECO10251,False,False,False,False,True
ECO10254,False,False,False,False,True
ECO10258,False,False,False,False,True
ECO10262,False,False,False,False,True
ECO10263,False,False,False,False,True
ECO10267,False,False,False,False,True
ECO10269,False,False,False,False,True
ECO10279,False,False,False,False,True
ECO10280,False,False,False,False,True
ECO10288,False,False,False,False,True
ECO10294,False,False,False,False,True
ECO10298,False,False,False,True,True
ECO10300,False,False,False,False,True
ECO10302,False,False,False,False,True
ECO10303,False,False,False,False,True
ECO10304,False,False,False,False,True
ECO10306,False,False,False,False,True
ECO10307,False,False,False,False,True
ECO10313,False,False,False,False,True
ECO10316,False,False,False,False,True
ECO10318,False,False,False,False,True
ECO10320,False,False,False,False,True
ECO10324,False,False,False,False,True
ECO10326,False,False,False,False,True
ECO10327,False,False,False,False,True
ECO10334,False,False,False,False,True
ECO10360,True,False,False,False,True
ECO10366,False,False,False,False,True
ECO10367,False,False,False,False,True
ECO10368,False,False,False,False,True
ECO10370,False,False,False,False,True
ECO10371,False,False,False,False,True
ECO10378,False,False,False,False,True
ECO10379,False,False,False,False,True
ECO10380,False,False,False,False,True
ECO10391,False,False,False,False,True
ECO10392,False,False,False,False,True
ECO10393,False,False,False,False,True
ECO10394,False,False,False,False,True
ECO10395,False,False,False,False,True
ECO10396,True,False,False,False,True
ECO10398,False,True,False,False,True
ECO10400,False,False,False,False,True
ECO10401,False,False,False,False,True
ECO10406,False,False,False,False,True
ECO10412,False,False,False,False,True
ECO10413,False,False,False,False,True
ECO10422,False,False,False,False,True
ECO10428,True,False,False,False,True
ECO10431,False,False,False,False,True
ECO10435,False,False,False,False,True
ECO10439,False,False,False,False,True
ECO10446,False,False,False,False,True
ECO10451,False,False,False,False,True
ECO10452,False,False,False,False,True
ECO10458,False,False,False,False,True
ECO10466,False,False,False,False,True
ECO10467,False,False,False,False,True
ECO10468,False,False,False,False,True
ECO10476,False,False,False,False,True
ECO10480,False,False,False,False,True
ECO10484,False,False,False,False,True
ECO10486,False,False,False,False,True
ECO10489,True,False,False,False,True
ECO10493,False,False,False,True,True
ECO10500,False,False,False,False,True
ECO10501,False,False,False,False,True
ECO10506,False,False,False,False,True
ECO10519,False,False,False,True,True
ECO10527,False,False,False,False,True
ECO10529,False,False,False,False,True
ECO10530,False,False,False,False,True
ECO10536,False,False,False,False,True
ECO10537,False,False,False,False,True
ECO10538,False,True,False,False,True
ECO10541,False,True,False,False,True
ECO10542,False,False,False,False,True
ECO10544,False,False,True,True,False
ECO10545,False,False,False,False,True
ECO10546,False,False,False,True,True
ECO10547,False,False,False,False,True
ECO10549,False,False,False,False,True
ECO10550,False,False,False,False,True
ECO10554,False,False,False,True,True
ECO10557,False,False,False,False,True
ECO10559,False,False,False,False,True
