galname,defstarform,composite,defseyf,defliner,ambigagn,sftoagn,agntosf,defagn,sftoagn1,sftoagn2
ECO02929,True,False,False,False,False,False,False,False,False,False
ECO02932,False,False,False,False,False,True,False,False,True,True
ECO02936,True,False,False,False,False,False,False,False,False,False
ECO02942,True,False,False,False,False,False,False,False,False,False
ECO02944,True,False,False,False,False,False,False,False,False,False
ECO02946,True,False,False,False,False,False,False,False,False,False
ECO02948,True,False,False,False,False,False,False,False,False,False
ECO02949,False,True,False,False,False,False,False,False,False,False
ECO02950,True,False,False,False,False,False,False,False,False,False
ECO02953,False,False,False,True,False,False,False,True,False,False
ECO02956,True,False,False,False,False,False,False,False,False,False
ECO02961,False,False,True,False,False,False,False,True,False,False
ECO02962,True,False,False,False,False,False,False,False,False,False
ECO02964,True,False,False,False,False,False,False,False,False,False
ECO02967,True,False,False,False,False,False,False,False,False,False
ECO02972,True,False,False,False,False,False,False,False,False,False
ECO02973,True,False,False,False,False,False,False,False,False,False
ECO02975,False,True,False,False,False,False,False,False,False,False
ECO02977,True,False,False,False,False,False,False,False,False,False
ECO02982,True,False,False,False,False,False,False,False,False,False
ECO02984,True,False,False,False,False,False,False,False,False,False
ECO02989,True,False,False,False,False,False,False,False,False,False
ECO02990,True,False,False,False,False,False,False,False,False,False
ECO02993,False,True,False,False,False,False,False,False,False,False
ECO02996,True,False,False,False,False,False,False,False,False,False
ECO02997,False,False,False,True,False,False,False,True,False,False
ECO03015,True,False,False,False,False,False,False,False,False,False
ECO03016,True,False,False,False,False,False,False,False,False,False
ECO03032,False,False,False,True,False,False,False,True,False,False
ECO03033,False,False,False,False,False,False,True,False,False,False
ECO03034,False,False,False,False,False,False,True,False,False,False
ECO03035,True,False,False,False,False,False,False,False,False,False
ECO03045,True,False,False,False,False,False,False,False,False,False
ECO03048,False,True,False,False,False,False,False,False,False,False
ECO03049,True,False,False,False,False,False,False,False,False,False
ECO03050,False,True,False,False,False,False,False,False,False,False
ECO03052,True,False,False,False,False,False,False,False,False,False
ECO03054,False,False,False,True,False,False,False,True,False,False
ECO03056,True,False,False,False,False,False,False,False,False,False
ECO03057,True,False,False,False,False,False,False,False,False,False
ECO03058,False,True,False,False,False,False,False,False,False,False
ECO03065,False,False,False,True,False,False,False,True,False,False
ECO03070,True,False,False,False,False,False,False,False,False,False
ECO03071,True,False,False,False,False,False,False,False,False,False
ECO03077,True,False,False,False,False,False,False,False,False,False
ECO03080,True,False,False,False,False,False,False,False,False,False
ECO03086,True,False,False,False,False,False,False,False,False,False
ECO03090,True,False,False,False,False,False,False,False,False,False
ECO03095,False,True,False,False,False,False,False,False,False,False
ECO03096,True,False,False,False,False,False,False,False,False,False
ECO03097,True,False,False,False,False,False,False,False,False,False
ECO03098,False,False,False,False,False,True,False,False,False,True
ECO03099,True,False,False,False,False,False,False,False,False,False
ECO03102,False,False,False,True,False,False,False,True,False,False
ECO03103,False,False,False,False,False,True,False,False,True,True
ECO03105,True,False,False,False,False,False,False,False,False,False
ECO03106,False,True,False,False,False,False,False,False,False,False
ECO03107,True,False,False,False,False,False,False,False,False,False
ECO03112,True,False,False,False,False,False,False,False,False,False
ECO03113,True,False,False,False,False,False,False,False,False,False
ECO03115,False,False,False,False,False,True,False,False,True,False
ECO03117,True,False,False,False,False,False,False,False,False,False
ECO03118,True,False,False,False,False,False,False,False,False,False
ECO03124,True,False,False,False,False,False,False,False,False,False
ECO03126,True,False,False,False,False,False,False,False,False,False
ECO03129,True,False,False,False,False,False,False,False,False,False
ECO03130,False,True,False,False,False,False,False,False,False,False
ECO03132,True,False,False,False,False,False,False,False,False,False
ECO03137,False,True,False,False,False,False,False,False,False,False
ECO03138,False,False,True,False,False,False,False,True,False,False
ECO03139,True,False,False,False,False,False,False,False,False,False
ECO03141,False,True,False,False,False,False,False,False,False,False
ECO03145,True,False,False,False,False,False,False,False,False,False
ECO03149,True,False,False,False,False,False,False,False,False,False
ECO03152,True,False,False,False,False,False,False,False,False,False
ECO03156,True,False,False,False,False,False,False,False,False,False
ECO03157,True,False,False,False,False,False,False,False,False,False
ECO03159,False,False,False,False,False,False,True,False,False,False
ECO03160,True,False,False,False,False,False,False,False,False,False
ECO03162,False,True,False,False,False,False,False,False,False,False
ECO03163,True,False,False,False,False,False,False,False,False,False
ECO03169,True,False,False,False,False,False,False,False,False,False
ECO03173,True,False,False,False,False,False,False,False,False,False
ECO03174,True,False,False,False,False,False,False,False,False,False
ECO03176,True,False,False,False,False,False,False,False,False,False
ECO03179,False,True,False,False,False,False,False,False,False,False
ECO03180,True,False,False,False,False,False,False,False,False,False
ECO03181,True,False,False,False,False,False,False,False,False,False
ECO03183,True,False,False,False,False,False,False,False,False,False
ECO03187,True,False,False,False,False,False,False,False,False,False
ECO03188,True,False,False,False,False,False,False,False,False,False
ECO03189,True,False,False,False,False,False,False,False,False,False
ECO03192,False,False,False,True,False,False,False,True,False,False
ECO03194,True,False,False,False,False,False,False,False,False,False
ECO03196,True,False,False,False,False,False,False,False,False,False
ECO03197,False,True,False,False,False,False,False,False,False,False
ECO03198,True,False,False,False,False,False,False,False,False,False
ECO03201,False,True,False,False,False,False,False,False,False,False
ECO03203,True,False,False,False,False,False,False,False,False,False
ECO03204,False,False,False,True,False,False,False,True,False,False
ECO03205,False,True,False,False,False,False,False,False,False,False
ECO03206,True,False,False,False,False,False,False,False,False,False
ECO03207,False,False,True,False,False,False,False,True,False,False
ECO03208,True,False,False,False,False,False,False,False,False,False
ECO03210,False,True,False,False,False,False,False,False,False,False
ECO03212,True,False,False,False,False,False,False,False,False,False
ECO03213,False,False,False,False,False,False,True,False,False,False
ECO03216,True,False,False,False,False,False,False,False,False,False
ECO03217,False,False,False,True,False,False,False,True,False,False
ECO03221,True,False,False,False,False,False,False,False,False,False
ECO03222,True,False,False,False,False,False,False,False,False,False
ECO03223,True,False,False,False,False,False,False,False,False,False
ECO03224,True,False,False,False,False,False,False,False,False,False
ECO03225,True,False,False,False,False,False,False,False,False,False
ECO03226,True,False,False,False,False,False,False,False,False,False
ECO03227,True,False,False,False,False,False,False,False,False,False
ECO03229,False,False,False,True,False,False,False,True,False,False
ECO03230,True,False,False,False,False,False,False,False,False,False
ECO03232,False,False,False,False,False,True,False,False,True,False
ECO03235,True,False,False,False,False,False,False,False,False,False
ECO03236,True,False,False,False,False,False,False,False,False,False
ECO03238,False,True,False,False,False,False,False,False,False,False
ECO03240,True,False,False,False,False,False,False,False,False,False
ECO03241,False,True,False,False,False,False,False,False,False,False
ECO03243,True,False,False,False,False,False,False,False,False,False
ECO03244,True,False,False,False,False,False,False,False,False,False
ECO03254,True,False,False,False,False,False,False,False,False,False
ECO03257,True,False,False,False,False,False,False,False,False,False
ECO03258,False,False,False,True,False,False,False,True,False,False
ECO03259,True,False,False,False,False,False,False,False,False,False
ECO03260,False,False,False,True,False,False,False,True,False,False
ECO03262,True,False,False,False,False,False,False,False,False,False
ECO03263,False,False,False,True,False,False,False,True,False,False
ECO03264,True,False,False,False,False,False,False,False,False,False
ECO03270,True,False,False,False,False,False,False,False,False,False
