#name     Ra     Dec
ECO12099 203.141 33.563  
ECO06345 203.151 11.595  
ECO07498 203.152  2.768  
ECO09284 203.161 35.362  
ECO01981 203.176  6.758  
ECO04152 203.178  7.327  
ECO02484 203.181 18.176  
ECO12116 203.184 32.933  
ECO07307 203.186  0.769  
ECO00978 203.186 18.165  
ECO12371 203.194  6.744  
ECO12595 203.195 17.997  
ECO07870 203.204 10.131  
ECO04154 203.205  7.170  
ECO12574 203.211 18.151  
ECO07863 203.217  9.990  
ECO04155 203.221  7.393  
ECO06348 203.222 34.155  
ECO04156 203.226  9.521  
ECO06347 203.228  7.328  
ECO09271 203.231 35.213  
ECO06349 203.234  4.947  
ECO01982 203.234 18.148  
ECO04157 203.237 16.638  
ECO01983 203.240 18.204  
ECO10188 203.242  3.533  
ECO01985 203.250  7.326  
ECO01986 203.251 17.164  
ECO12656 203.254 16.685  
ECO02486 203.256 18.107  
ECO11964 203.257  7.120  
ECO11965 203.264  6.584  
ECO09174 203.264 33.525  
ECO06351 203.266  9.503  
ECO06350 203.268  4.982  
ECO01987 203.273 18.402  
ECO10261 203.274  3.883  
ECO11975 203.277  7.485  
ECO00740 203.282 18.366  
ECO06894 203.285 36.609  
ECO09614 203.288 40.853  
ECO12389 203.304  8.057  
ECO06352 203.305 33.110  
ECO04158 203.306  5.767  
ECO12660 203.311 17.124  
ECO11157 203.311 10.284  
ECO11159 203.318 13.309  
ECO06353 203.318 34.537  
ECO12370 203.321  7.188  
ECO11160 203.323 33.491  
ECO01568 203.326 33.120  
ECO11257 203.333 37.367  
ECO09247 203.339 34.849  
ECO11768 203.343  9.527  
ECO09101 203.344 32.451  
ECO09173 203.349 33.525  
ECO01569 203.352 33.214  
ECO12344 203.357  6.354  
ECO02513 203.363 18.171  
ECO04159 203.367  5.481  
ECO04163 203.371 33.042  
ECO11344 203.375 33.875  
ECO04160 203.387  1.307  
ECO11161 203.387 10.156  
ECO11346 203.389 34.400  
ECO04161 203.393  5.483  
ECO01988 203.394 21.781  
ECO01570 203.396 13.811  
ECO04162 203.397  7.135  
ECO07840 203.406  9.498  
ECO12390 203.409  8.023  
ECO07690 203.422  5.467  
ECO09019 203.422 31.234  
ECO06354 203.427 36.318  
ECO04165 203.446  2.045  
ECO02374 203.455 21.229  
ECO07626 203.458  4.445  
ECO04166 203.458  3.316  
ECO11961 203.469  7.046  
ECO07545 203.472  3.293  
ECO04167 203.477  3.284  
ECO02580 203.482 18.306  
ECO04169 203.485 17.713  
ECO00846 203.493 34.828  
ECO04168 203.493  5.096  
ECO11162 203.495 13.801  
ECO01989 203.497  8.287  
ECO07689 203.497  5.394  
ECO09238 203.505 34.735  
ECO11497 203.507  1.096  
ECO07996 203.513 13.320  
ECO04170 203.515  4.754  
ECO06355 203.520  3.347  
ECO07653 203.524  4.781  
ECO11163 203.526  9.328  
ECO04171 203.542  4.869  
ECO08028 203.553 13.826  
ECO12345 203.556  6.282  
ECO04172 203.557  9.636  
ECO01014 203.561 -0.304  
ECO11832 203.561 37.208  
ECO09375 203.561 36.730  
ECO09220 203.562 34.194  
ECO04173 203.562 31.425  
ECO01990 203.563 18.326  
ECO06356 203.578 34.863  
ECO10938 203.579  5.541  
ECO09255 203.582 34.983  
ECO05059 203.590 -0.742  
ECO09241 203.591 34.773  
ECO10847 203.597  4.929  
ECO01991 203.600  7.428  
ECO04177 203.605 34.690  
ECO01571 203.607  8.854  
ECO12351 203.611  6.899  
ECO08023 203.625 13.804  
ECO09289 203.625 35.455  
ECO00557 203.628 34.659  
ECO12122 203.629 33.690  
ECO06358 203.636 36.048  
ECO01992 203.637  5.946  
ECO10262 203.641  4.919  
ECO09179 203.646 33.628  
ECO09232 203.646 34.619  
ECO04174 203.648 -0.353  
ECO09230 203.654 34.612  
ECO04176 203.664  4.130  
ECO06359 203.668 32.951  
ECO04178 203.679  9.337  
ECO12346 203.683  6.271  
ECO09201 203.686 33.890  
ECO01572 203.696 34.579  
ECO08017 203.701 13.744  
ECO06360 203.712  4.237  
ECO01573 203.716 34.201  
ECO12347 203.716  6.440  
ECO11984 203.721  7.794  
ECO07666 203.730  4.965  
ECO04181 203.731 31.393  
ECO12650 203.731 15.827  
ECO04179 203.733 13.742  
ECO04180 203.733 13.833  
ECO04183 203.738 34.044  
ECO06815 203.740 13.744  
ECO04184 203.740 38.458  
ECO04187 203.743 45.780  
ECO00847 203.746 38.334  
ECO01575 203.750 13.619  
ECO01197 203.751  8.045  
ECO07204 203.753 -0.448  
ECO06361 203.765 13.922  
ECO12102 203.766 33.794  
ECO10848 203.769  3.661  
ECO11164 203.770  9.561  
ECO09005 203.770 31.012  
ECO01993 203.777  6.497  
ECO00637 203.780 31.522  
ECO09222 203.782 34.296  
ECO04182 203.787  6.481  
