#name     Ra     Dec
ECO03520 185.132 39.633  
ECO03519 185.139  9.854  
ECO10337 185.140  9.465  
ECO00698 185.158 20.673  
ECO00699 185.163 20.661  
ECO11073 185.166 30.218  
ECO10810 185.168  2.758  
ECO03521 185.169 46.256  
ECO09658 185.188 42.059  
ECO05960 185.195 24.916  
ECO12403 185.206  8.594  
ECO02154 185.217 19.004  
ECO02475 185.219 25.430  
ECO03522 185.230 11.009  
ECO03523 185.232 24.669  
ECO12041 185.235 39.488  
ECO05963 185.248 46.117  
ECO05962 185.255 27.899  
ECO03524 185.259 39.900  
ECO03525 185.262 39.868  
ECO10811 185.263 46.790  
ECO00687 185.270 20.166  
ECO03526 185.275 39.893  
ECO02219 185.294 25.325  
ECO02220 185.304 25.314  
ECO09560 185.317 39.522  
ECO09120 185.320 32.782  
ECO03527 185.326 32.711  
ECO02450 185.326 24.713  
ECO01860 185.347 23.985  
ECO09555 185.349 39.435  
ECO05964 185.364  6.671  
ECO06995 185.366 11.657  
ECO03529 185.368  6.653  
ECO08951 185.389 30.016  
ECO03530 185.413 40.849  
ECO02285 185.417 22.352  
ECO02214 185.423 24.824  
ECO10812 185.430 46.813  
ECO01446 185.432 13.963  
ECO08824 185.434 28.413  
ECO05965 185.440 25.885  
ECO09821 185.441 45.865  
ECO09855 185.452 46.617  
ECO05966 185.464 26.364  
ECO00954 185.479  4.876  
ECO01447 185.482 13.906  
ECO01861 185.485 25.957  
ECO10925 185.501 10.181  
ECO12043 185.501 39.467  
ECO07510 185.503  2.899  
ECO02365 185.510 22.246  
ECO02417 185.522 23.885  
ECO03531 185.525 11.755  
ECO03532 185.531  8.991  
ECO06807 185.531 39.276  
ECO05967 185.532  6.103  
ECO09626 185.535 41.213  
ECO01107 185.545 11.938  
ECO11074 185.562 32.400  
ECO07848 185.564  9.556  
ECO02373 185.564 22.508  
ECO10029 185.565 33.332  
ECO06996 185.571 12.397  
ECO12028 185.576 15.800  
ECO05968 185.585  9.034  
ECO12391 185.596  8.138  
ECO06997 185.602 14.747  
ECO00010 185.603  9.488  
ECO00610 185.610 40.762  
ECO09534 185.627 39.069  
ECO10338 185.628 10.387  
ECO01448 185.630 39.649  
ECO11075 185.643 27.809  
ECO02439 185.664 24.330  
ECO05969 185.665 27.747  
ECO03533 185.665  6.227  
ECO10339 185.670 10.665  
ECO11538 185.671 45.999  
ECO03534 185.677  3.142  
ECO02215 185.682 24.820  
ECO12670 185.683 18.549  
ECO10048 185.684 27.737  
ECO02781 185.698  5.607  
ECO03535 185.707  3.104  
ECO07877 185.717 10.303  
ECO05970 185.722 22.447  
ECO00656 185.730 39.267  
ECO00490 185.730  3.132  
ECO07579 185.732  3.680  
ECO06780 185.738  3.568  
ECO10813 185.748  9.583  
ECO07473 185.754  2.453  
ECO12665 185.755 16.535  
ECO06998 185.755 10.590  
ECO07577 185.768  3.666  
ECO07015 185.790 10.546  
ECO02209 185.796 23.977  
ECO07530 185.796  3.112  
ECO03536 185.799  6.072  
ECO11461 185.812 10.511  
ECO12401 185.833  8.689  
ECO02741 185.835  4.895  
ECO03537 185.843  6.041  
ECO03539 185.850  7.473  
ECO11443 185.851  2.679  
ECO01862 185.858  4.525  
ECO05971 185.881 10.690  
ECO10926 185.881  9.972  
ECO03540 185.895  9.649  
ECO03541 185.923  2.961  
ECO06948 185.926 -0.257  
ECO10609 185.928 26.849  
ECO07329 185.928  0.962  
ECO03542 185.936  9.338  
ECO02303 185.940 22.885  
ECO03544 185.951 27.394  
ECO10340 185.960  9.109  
ECO03543 185.961  4.087  
ECO07821 185.965  9.130  
ECO10341 185.967  9.601  
ECO10162 185.977  0.831  
ECO11552 185.980 33.929  
ECO03547 185.995 48.780  
ECO09827 186.000 45.944  
ECO12376 186.001  7.974  
ECO01449 186.003 14.687  
ECO10342 186.008  8.923  
ECO03545 186.009  5.313  
ECO10959 186.011 47.846  
ECO05974 186.012 10.849  
ECO12643 186.019 16.327  
ECO03546 186.020  1.189  
ECO05973 186.020 14.960  
ECO06781 186.031 45.434  
ECO01078 186.042  9.236  
ECO09793 186.047 44.956  
ECO05975 186.051  9.231  
ECO01450 186.053 40.625  
ECO03548 186.058  7.953  
ECO11458 186.058  3.726  
ECO03550 186.061  9.267  
ECO03551 186.074  9.334  
ECO03553 186.079 33.184  
ECO05976 186.081  9.492  
ECO10343 186.090  9.308  
ECO03552 186.091  9.293  
ECO05977 186.099 -0.693  
ECO11453 186.114  9.274  
ECO05978 186.118 13.385  
ECO03555 186.118 46.019  
ECO10344 186.121  9.361  
ECO00510 186.123 48.553  
ECO03554 186.140  6.712  
ECO05979 186.145 10.892  
ECO02684 186.145 17.144  
ECO05980 186.146  1.892  
ECO07016 186.154 12.675  
ECO06999 186.163 10.599  
ECO07827 186.170  9.156  
ECO05981 186.177 38.378  
ECO02163 186.178 20.258  
ECO09842 186.180 46.279  
ECO02099 186.190 13.340  
ECO02735 186.191  4.502  
ECO01231 186.195 15.074  
ECO02775 186.199  4.218  
ECO03556 186.204  8.800  
ECO05983 186.211 45.262  
