#name     Ra     Dec
ECO07120 181.020 20.247  
ECO03297 181.025  1.847  
ECO03298 181.026 20.235  
ECO01170 181.031  1.583  
ECO00593 181.031 36.786  
ECO02625 181.033 20.846  
ECO10592 181.035 20.391  
ECO02387 181.036 22.599  
ECO05832 181.037 41.545  
ECO03300 181.039 20.348  
ECO03299 181.040  1.826  
ECO02682 181.043 17.207  
ECO00770 181.043 20.206  
ECO01785 181.047 19.709  
ECO03301 181.047 20.410  
ECO08207 181.051 20.174  
ECO03302 181.052 43.681  
ECO06992 181.055  1.900  
ECO05833 181.057 20.210  
ECO07406 181.062  1.867  
ECO12531 181.068 21.798  
ECO10004 181.069 39.282  
ECO05834 181.069  1.546  
ECO02683 181.071 17.243  
ECO03303 181.072  3.873  
ECO11464 181.072  1.918  
ECO07387 181.076  1.700  
ECO03304 181.079  1.848  
ECO03305 181.083  1.567  
ECO11775 181.089  9.201  
ECO01786 181.090 19.580  
ECO01787 181.090 20.071  
ECO05835 181.091  7.050  
ECO02574 181.093 19.567  
ECO08214 181.095 20.257  
ECO10922 181.098 10.017  
ECO07475 181.103  2.459  
ECO10168 181.105  1.647  
ECO02802 181.107 19.381  
ECO08215 181.107 20.264  
ECO07194 181.109 -0.632  
ECO01788 181.112 20.592  
ECO03306 181.113  1.896  
ECO05836 181.115 13.970  
ECO07391 181.115  1.749  
ECO12680 181.121  1.894  
ECO05837 181.123  1.940  
ECO03308 181.124 20.316  
ECO07469 181.125  2.448  
ECO07458 181.129  2.343  
ECO09064 181.131 31.876  
ECO07472 181.134  2.453  
ECO03309 181.135 20.205  
ECO03310 181.142  1.801  
ECO05838 181.142  1.738  
ECO07403 181.145  1.842  
ECO07429 181.152  2.047  
ECO08054 181.153 14.297  
ECO02616 181.153 20.419  
ECO07408 181.153  1.893  
ECO03311 181.158  2.073  
ECO03312 181.159  1.788  
ECO03313 181.161 11.050  
ECO07121 181.166 20.228  
ECO08212 181.168 20.233  
ECO01406 181.169  2.139  
ECO01407 181.170 37.945  
ECO00781 181.172  1.997  
ECO01408 181.174 33.840  
