#name     Ra     Dec
ECO11575 195.046 28.065  
ECO00110 195.047 27.460  
ECO11476 195.053 27.782  
ECO06914 195.057 27.867  
ECO03835 195.058 28.829  
ECO09510 195.059 38.760  
ECO06176 195.061 28.041  
ECO01922 195.065 27.257  
ECO07378 195.068  1.558  
ECO06177 195.069 27.968  
ECO06178 195.071 28.064  
ECO03836 195.073 27.956  
ECO12294 195.073 27.784  
ECO01194 195.074 27.987  
ECO06913 195.077 27.816  
ECO06179 195.078 27.937  
ECO06912 195.079 28.009  
ECO01507 195.080 28.878  
ECO06682 195.080 27.554  
ECO01508 195.083 28.439  
ECO11573 195.090 27.899  
ECO01215 195.094 27.965  
ECO08848 195.095 28.575  
ECO01923 195.100 27.287  
ECO08735 195.105 27.552  
ECO03837 195.107 28.868  
ECO06911 195.115 27.625  
ECO06180 195.116 27.956  
ECO10024 195.116 34.380  
ECO06181 195.122 27.515  
ECO03839 195.122 26.675  
ECO01924 195.126 28.160  
ECO03840 195.128 28.346  
ECO08878 195.130 28.950  
ECO12296 195.135 28.256  
ECO06183 195.136 27.766  
ECO03838 195.138 10.130  
ECO06683 195.140 27.504  
ECO01509 195.140 11.656  
ECO06188 195.145 37.072  
ECO08771 195.148 27.943  
ECO06184 195.148 28.146  
ECO11643 195.149 27.574  
ECO12168 195.155 28.664  
ECO06185 195.158  8.697  
ECO08299 195.164 21.692  
ECO03841 195.165 29.019  
ECO06186 195.167 37.392  
ECO11644 195.170 27.997  
ECO01216 195.178 28.116  
ECO03842 195.178 27.972  
ECO03844 195.179 37.315  
ECO06187 195.183 28.416  
ECO06189 195.186 28.101  
ECO07944 195.188 11.864  
ECO03843 195.198 15.705  
ECO03846 195.202 28.091  
ECO03847 195.203 28.159  
ECO03848 195.208 27.406  
ECO12252 195.213 28.047  
ECO00433 195.214  2.925  
ECO00379 195.219 37.065  
ECO00046 195.219 27.805  
ECO03849 195.227 28.007  
ECO11482 195.228 27.842  
ECO00966 195.230 27.122  
ECO00817 195.232 47.222  
ECO11582 195.233 27.899  
