#name     Ra     Dec
ECO00635 150.609 31.028  
ECO00581 150.656 21.320  
ECO07628 150.689  4.455  
ECO07958 150.693 12.271  
ECO05430 150.704 43.188  
ECO05433 150.705 12.161  
ECO05432 150.707 11.729  
ECO05431 150.716 20.202  
ECO07727 150.740  6.272  
ECO05434 150.748 33.692  
ECO01012 150.759  5.871  
ECO05435 150.759 39.661  
ECO07156 150.765 10.746  
ECO10742 150.778 12.350  
ECO09459 150.809 38.020  
ECO05436 150.838 37.197  
ECO09416 150.838 37.458  
ECO07135 150.848 48.366  
ECO01256 150.861 10.460  
ECO07146 150.870 46.628  
ECO05437 150.875 37.460  
