#name     Ra     Dec
ECO11186 208.802 29.393  
ECO06435 208.810  1.908  
ECO02638 208.828 16.077  
ECO07372 208.832  1.489  
ECO08042 208.840 14.027  
ECO02012 208.855 17.528  
ECO06789 208.858  5.729  
ECO04360 208.870  6.596  
ECO01065 208.897 26.694  
ECO08063 208.897 14.590  
ECO02013 208.900 15.091  
ECO01066 208.904 15.971  
ECO08637 208.908 26.550  
ECO02014 208.917 15.300  
ECO07507 208.924  2.871  
ECO01067 208.926 12.194  
ECO07621 208.926  4.395  
ECO04362 208.930  5.781  
ECO04364 208.935 15.061  
ECO04363 208.937  8.189  
ECO11993 208.954  7.117  
ECO00591 208.967 37.265  
ECO09489 208.973 38.531  
ECO04370 208.973 37.196  
ECO07713 208.986  5.926  
ECO04365 208.987  8.193  
ECO07521 208.991  3.046  
ECO04366 208.996 17.499  
ECO10161 208.996  0.754  
ECO11187 208.998  7.976  
ECO09421 208.999 37.489  
ECO04368 209.001 17.512  
ECO12618 209.010 17.169  
ECO11188 209.013  8.846  
ECO04369 209.014 13.506  
ECO04371 209.018 38.304  
ECO06702 209.027 37.209  
ECO06436 209.061 12.806  
ECO07154 209.074 13.519  
ECO07785 209.079  8.236  
ECO10012 209.087 38.430  
ECO06975 209.089  5.528  
ECO02015 209.090 31.555  
ECO00154 209.098 10.104  
ECO10862 209.100 11.393  
ECO10527 209.101 11.341  
ECO09916 209.123 48.052  
ECO11987 209.131  8.353  
ECO00858 209.138  8.609  
ECO11189 209.143 13.420  
ECO11816 209.144 10.191  
ECO06898 209.156 36.331  
ECO09336 209.157 36.246  
ECO06899 209.166 36.350  
ECO04372 209.198  5.526  
ECO04375 209.212 37.797  
ECO04373 209.231 14.142  
ECO00034 209.232 11.375  
ECO04379 209.236 37.610  
ECO02016 209.249  9.931  
ECO04374 209.256 10.868  
ECO10528 209.256 10.471  
ECO10529 209.259 12.170  
ECO00986 209.266 22.939  
ECO00859 209.268 14.102  
ECO12513 209.273 19.544  
ECO01596 209.298 37.343  
ECO04376 209.305 12.021  
ECO04377 209.308 11.998  
ECO00193 209.319 15.882  
ECO04381 209.329 15.458  
ECO04380 209.330 11.976  
ECO11550 209.333  0.412  
ECO02636 209.348 15.459  
ECO04383 209.354 17.408  
ECO00671 209.356 21.389  
ECO11703 209.373  9.951  
ECO04382 209.373  6.097  
ECO02604 209.418 18.353  
ECO08067 209.421 14.736  
ECO04384 209.422 17.509  
ECO02018 209.432 18.407  
ECO06437 209.438 13.475  
ECO02603 209.441 18.085  
ECO04388 209.448 17.511  
ECO04385 209.449  7.396  
ECO04386 209.456  9.873  
ECO07474 209.457  2.454  
ECO08653 209.460 26.711  
ECO04387 209.468  7.413  
ECO00725 209.479 18.547  
ECO04390 209.495  7.161  
ECO11755 209.496 10.712  
ECO02269 209.506 19.686  
ECO11985 209.509  7.903  
ECO04391 209.520 15.315  
ECO06790 209.537 10.274  
ECO07743 209.537  7.156  
ECO10655 209.542  9.795  
ECO04392 209.554  6.518  
ECO08066 209.554 14.718  
ECO02572 209.555 17.531  
ECO04393 209.558  5.408  
ECO11817 209.559 36.650  
ECO01132 209.559  8.273  
ECO04394 209.562  6.259  
ECO01597 209.575 -0.924  
ECO02019 209.580  7.393  
ECO04395 209.584  7.225  
ECO04397 209.592  8.254  
ECO04396 209.593  6.339  
ECO04399 209.596 14.457  
ECO04401 209.596 22.888  
ECO04403 209.599 25.550  
ECO04402 209.603 22.927  
ECO04398 209.603  6.071  
ECO10863 209.606 10.340  
ECO11190 209.623 12.904  
ECO00861 209.642 37.453  
ECO12339 209.644  6.574  
ECO08910 209.650 29.389  
ECO02020 209.651 29.356  
ECO00155 209.654 10.039  
ECO04408 209.657 37.426  
ECO04404 209.661  7.217  
ECO07918 209.664 11.077  
ECO06703 209.671 36.778  
ECO04406 209.672 12.594  
ECO11968 209.674  6.695  
ECO11967 209.684  6.628  
ECO11899 209.686  2.457  
ECO10656 209.686 12.596  
ECO12540 209.689 20.662  
ECO04405 209.690  2.844  
ECO10271 209.700  4.907  
ECO05074 209.707  2.036  
ECO00192 209.726 14.933  
ECO11887 209.731 21.989  
ECO04407 209.741  7.254  
ECO02021 209.766 15.250  
ECO12612 209.777 17.935  
ECO02022 209.777 15.576  
ECO10944 209.785  3.511  
ECO12635 209.788 15.560  
ECO00229 209.795 10.213  
ECO09909 209.832 47.956  
ECO04410 209.835 10.139  
ECO04409 209.845  5.539  
ECO04412 209.845 15.183  
ECO10658 209.848 12.714  
ECO02023 209.872 18.733  
ECO06438 209.878 38.793  
ECO10865 209.879 39.215  
ECO04413 209.881 34.774  
ECO02087 209.885 -0.216  
ECO06439 209.930 40.387  
ECO04414 209.930 36.238  
ECO12431 209.938  8.141  
ECO00370 209.942 34.848  
ECO04415 209.949 40.382  
ECO07926 209.951 11.326  
ECO02660 209.958 15.587  
ECO04416 209.961 38.183  
ECO01598 209.981  4.562  
ECO12382 209.981  7.747  
ECO07424 209.984  1.994  
ECO04418 209.988 38.201  
ECO09423 209.992 37.516  
ECO00987 209.999  7.764  
ECO06440 210.001 37.307  
ECO12435 210.008  9.343  
ECO02024 210.022  8.170  
ECO04421 210.038 38.673  
ECO01140 210.046 12.511  
ECO11317 210.055 -0.963  
ECO04417 210.060  8.967  
ECO04424 210.065 38.503  
ECO02025 210.066 20.250  
ECO06441 210.067  9.289  
ECO04419 210.083 12.957  
ECO04427 210.084 38.916  
ECO12006 210.088  9.958  
ECO09552 210.100 39.336  
ECO04420 210.105 12.958  
ECO04428 210.105 38.521  
ECO06443 210.129  8.651  
ECO04423 210.130  8.900  
ECO06442 210.132 12.304  
ECO00248 210.154 36.052  
ECO07505 210.178  2.842  
ECO04425 210.179 -0.506  
ECO04430 210.182 31.894  
ECO04426 210.191  2.022  
ECO09488 210.201 38.527  
ECO04435 210.209 39.156  
ECO10530 210.211 36.785  
ECO01028 210.215 14.694  
ECO09481 210.218 38.418  
ECO10273 210.219  4.906  
ECO04429 210.219  6.486  
ECO09505 210.219 38.725  
ECO12379 210.220  7.840  
ECO11971 210.226  7.422  
ECO04436 210.227 40.988  
ECO04439 210.235 41.006  
ECO12436 210.236  9.865  
ECO11192 210.246 12.111  
ECO01599 210.250 28.048  
ECO08770 210.268 27.915  
ECO10272 210.271  5.108  
ECO00988 210.275  9.107  
ECO04431 210.287  8.584  
ECO04432 210.289  7.702  
ECO04434 210.294  7.482  
ECO09502 210.308 38.691  
ECO06444 210.319 13.413  
ECO04437 210.326 10.119  
ECO11383 210.337 12.054  
ECO10104 210.345  9.167  
ECO10170 210.345  1.991  
ECO04440 210.350 36.800  
ECO04438 210.355 -0.624  
ECO06952 210.365  1.973  
ECO10124 210.367  2.275  
ECO06446 210.372  9.154  
ECO09471 210.373 38.312  
ECO00385 210.377 38.516  
ECO04446 210.395 38.686  
ECO02026 210.398  9.309  
ECO10216 210.401  0.794  
ECO00184 210.418  7.998  
ECO09501 210.430 38.670  
ECO10531 210.431 38.647  
ECO04441 210.434  9.868  
ECO10532 210.436 13.297  
ECO07679 210.438  5.189  
ECO04442 210.442  9.490  
ECO06447 210.443  1.157  
ECO10659 210.454  9.223  
ECO04449 210.455 37.009  
ECO12126 210.457 32.343  
ECO12009 210.457  9.654  
ECO09504 210.460 38.719  
ECO04444 210.468  8.786  
ECO04445 210.470  9.630  
ECO00186 210.479  9.379  
ECO00989 210.484 32.457  
ECO07155 210.485  8.944  
ECO06449 210.486  9.533  
ECO06448 210.486 12.380  
ECO09330 210.490 36.169  
ECO11193 210.490  9.349  
ECO04447 210.497  8.938  
ECO02383 210.500 20.502  
ECO10091 210.501 10.831  
ECO10165 210.508  0.993  
ECO04448 210.515  9.929  
ECO06451 210.528  9.060  
ECO06450 210.534  9.567  
